;term;0;1;2;3;4
472;bedoins;0.0;0.0;0.0031933243291754373;0.004485711990199286;0.0002701791293814013
473;before;6.048482241895409e-06;0.0;1.6709757271584118e-06;2.386017368310612e-06;8.529530092363135e-06
474;beige;0.0010454007622379387;0.002645838675024041;0.0022592811110651993;0.0021453724388919;0.000251243759497302
475;bein;5.039573224094382e-05;0.00012425957910439176;0.0001219676909494138;0.0003751889542690373;0.0001014708443439668
476;beinfaits;0.0;0.002936495189484344;0.0005504005912818035;0.0;0.0
477;bel;0.0;0.0;0.0;0.006079137260127336;0.00013410339321980462
478;belle;0.0;0.002882271686902359;0.0037517575287879064;1.9164966989758657e-05;0.0
479;bemol;0.0;0.0;0.00668191882274226;0.0;0.0
480;ben;0.0;0.006354215391231939;0.0;0.0;0.0
481;bene;0.0;0.0;0.0;0.0;4.188925151142271e-41
482;benefit;2.0418042529971383e-05;5.143056246963177e-05;3.356510476839245e-05;1.603375871786571e-05;1.5770748304662023e-05
483;benzoates;5.984799890946725e-05;0.0006667433812403983;8.071201384242683e-05;0.0002689501692485296;2.2777595661592482e-06
484;besoin;0.01798699700327252;0.030631545320904507;0.012099218447529852;0.026827357124523794;0.0
485;best;0.002671921310360958;0.000341415763583183;0.0;0.00018311577283296548;0.0
486;better;0.0;0.0005248578440829491;0.0021848182122374714;0.0003508406277947399;1.4649027968972456e-05
487;beurre;0.0;0.00601122780010953;5.893379737053576e-05;0.003523127100566756;0.0
488;beurrer;0.0;0.0012913705848544362;0.0;0.0;0.0
489;biais;0.001276992361963996;0.0011028604188273734;0.00021946171505941135;0.00015083425974254036;0.00029923832413501333
490;biche;0.000282089042147436;0.0;0.004285462031882708;0.0;0.0
491;bichonner;6.577500526098436e-05;0.000668967917356905;8.978308253806939e-05;0.00041262777800420765;0.00021708540346193354
492;bidn;0.0;0.001933979299474933;0.0;0.0;0.0
493;bidon;0.0;0.006746782084856731;0.00018032484052780251;0.0;0.00011078824995057913
494;bien;0.0;0.0029057774123503696;0.0;0.0;7.518191483713574e-05
495;bienbien;0.0;0.0;0.0;0.0;4.188925151142271e-41
496;bienfait;1.674041314133988e-05;3.1915649000610376e-05;5.603071464945541e-05;3.33433007943226e-05;4.994769439607644e-05
497;bienfaits;0.0;0.004407500405642094;0.0036142722141303137;0.0014853498211286995;7.81920792800615e-05
498;bientôt;0.0;0.0020945867966218413;0.0022182203962355825;0.0007994688832315994;9.536134795074929e-05
499;bienvenu;0.003105961527719264;0.0;3.3765286301140096e-05;0.0;0.0
500;bienvenue;0.0;0.0001526833424591891;3.5327223017848135e-05;3.426513885336949e-05;0.0015740836169550003
501;biien;0.0;0.0;0.0;0.0;4.188925151142271e-41
502;bijou;0.0;0.0;0.0;0.003293390459868384;3.987700556874974e-05
503;bille;2.327540210192012e-05;0.0007845173323424243;7.660418932234623e-05;0.00031366490273978935;0.00031168546054124346
504;billon;0.0;0.0;0.0;0.0;4.188925151142271e-41
505;bine;5.704127324430114e-05;0.0010234943101148054;0.0003889396722262708;0.0004056200952311596;0.0
506;biner;0.0;0.0020016476596439138;0.0;0.0;0.0
507;binôme;0.002673728906009105;1.4027500067010784e-06;0.0;9.786527341185935e-05;0.0
508;bio;0.0;0.008387016538452306;0.007921589263534074;0.0003340362138253375;0.0
509;bioen;1.0062193961667609e-05;7.061909286969695e-05;6.877802652094664e-05;0.0;0.0
510;biphase;0.0;0.0;0.0;0.006536647367024203;0.0
511;bizarre;0.0025412337240159027;0.007286537374728271;0.0;0.0006422980849237071;0.0
512;bizarrement;4.085637355822168e-05;7.328658976415226e-05;4.082309418043287e-05;9.762513678080574e-05;4.783182055245834e-06
513;bién;0.0;0.0;0.0;0.0;8.784812758568145e-35
514;blablabla;4.9158496041157774e-05;0.00033215933806686747;0.0002301499366350682;0.0002028565697837306;2.4636566013143438e-05
515;black;8.613886706960167e-05;0.003860421134832135;0.0006474595891338437;0.0058184132024824906;0.00011756606505594058
516;blanc;0.030922473604607887;0.031092213201030807;0.04681145889350502;0.06327119246796375;0.014228002471896336
517;blanche;0.0;0.003223670416830387;0.0009942046400824632;0.010861097828178432;0.0001416708843167514
518;blancheur;0.00011772628325334965;0.0;0.0001262154230290429;0.0005893821426107661;7.087909270394781e-05
519;blanchir;0.0;0.0027437764151284722;0.0002727786161015614;0.007018456020818412;1.7019309275150656e-05
520;blanchissement;0.00015183198844287736;0.00024141951394447025;0.00024142716924565295;0.0002631724386719454;5.3314418382449506e-05
521;blanchit;0.0001991038460742877;0.00027674607406419295;0.0005050215678402757;0.00020447980405046;0.0
522;blender;0.0;0.00019708891452614895;0.0;0.007993068351035295;0.0
523;bleu;0.00044982208665518114;0.012713968274416426;0.006305663774506904;0.018360212385578934;0.0030338738180950013
524;bleue;2.3625230732794753e-05;0.0007047573463105422;0.00012834228631327554;5.255613815921905e-05;0.0002962209375462132
525;bleuir;2.0391514156944764e-05;0.0003347581411723213;0.0003778147321613585;0.00029751714947016207;0.00017361340702639442
526;bleuit;0.0;0.0005160375538875949;5.334094016135239e-06;0.00014958321415595242;0.0001104301080836621
527;bleuter;0.0018532029224455112;0.0039097645943675366;0.00019304490068350517;0.0003234577757228676;9.609367980543692e-05
528;bleuté;5.158879320354022e-05;0.00019727042166580724;0.00014095654168874944;0.0004442755987042396;7.897986285095607e-05
529;bleutés;5.464988774919411e-05;0.00036651087797887717;0.00025347296604772427;0.00047077589374362483;8.53604618580622e-05
530;blinc;2.1325163685183524e-05;0.00016012421342940497;0.00010382874174333042;0.00025718068823979136;2.0548243996668976e-05
531;blindd;1.8108915210728885e-05;0.00023428079558172042;5.804228920918678e-05;0.00017473855848160172;1.079559324788216e-05
532;blister;0.0;3.254053156203676e-05;0.0016862761850804772;0.0004916869678797323;0.0053871451349464475
533;blond;0.040453797859656;0.016604303712415128;0.030747024158753248;0.09964307022088893;0.018765954260061116
534;blonde;0.01211167359164519;0.001273801048381834;0.005482307582106615;0.025814496710828392;0.005497169950073408
535;blondel;6.436531513755948e-06;0.00010528277306856908;0.0;0.0;0.0
536;bloque;0.0023365947013633667;0.0;0.0;0.0;0.0
537;bluf;0.00017954233807703206;0.0009015607517249133;0.00021963046594458956;0.0005350229265665723;0.00012616119685564866
538;bluffer;0.006634920937655423;0.0015368669735576898;0.015181785371545492;0.00472364086239524;0.0008934894939333377
539;blufflant;0.00017954233807703206;0.0009015607517249133;0.00021963046594458956;0.0005350229265665723;0.00012616119685564866
540;bluffée;0.0;0.0011869986901986563;0.0;0.0;0.0
541;blur;8.084411347926291e-06;0.0003866679319067439;0.0001967920971669009;0.001172422812193696;0.0015181153722044452
542;blush;0.0;0.0011176097607306212;0.0;0.0007588410226633247;0.0
543;blé;0.0;0.0;0.001096529040246168;0.0024329361792081333;0.0
544;bn;0.0;0.00026906478373785197;0.00014546885758969769;0.0;0.00011772097286362103
545;bob;4.0570465314005046e-05;0.00013501181011009184;0.00017376345319581942;0.00033811979285475375;0.00021388352003774702
546;bofff;7.210347133912235e-05;0.0006452751527575125;0.0006323391011527155;0.0;0.0
547;boire;0.0;0.0013280924218955288;0.00017388417399166303;0.00027334098717024904;0.00013949822636124135
548;bois;2.4932313842503964e-05;0.00021013337194406207;0.00023970324790158646;0.00014989486305413345;0.00021999731659703216
549;boisee;0.000141870984539448;0.0;0.0010665512314695365;0.0;0.0
550;boiser;0.0;0.01137511944129419;0.0016506750260033396;0.0;0.0009176510784961579
551;boisé;7.652929561108703e-05;0.0003913552207335693;0.00013345971317139642;0.00015250768911730372;5.309421025393576e-05
552;boite;0.0;0.0017775125059248651;0.0005027293352780302;0.001159865196665662;0.00037898225234116384
553;boites;0.0;0.0007129078346214367;7.297972856852172e-05;0.0034710629186814313;0.00036593868715226305
554;boitier;2.614858928715796e-06;8.845147067564106e-05;3.852163607850664e-05;4.8235789948079925e-05;6.080453366477515e-07
555;boléro;0.0012797246343312653;0.0016934920388208719;0.0;0.0;0.0
556;bombe;0.004984064772120743;0.0;0.0;0.0;0.0
557;bonbon;0.0;0.0038446505625408904;0.0;1.922844840326344e-05;0.0004466791684343644
558;bonde;0.00010026430530439465;0.00019305881708445684;0.00013316622267954512;0.0001872796340891557;3.749224108640038e-05
559;bonheur;0.0033979166590398647;0.005977573850747395;0.003872140153062913;0.0;0.004318988057204082
560;bonjour;0.012463362051086804;0.005632003261628161;0.0015636521423609052;0.0025811671868140773;0.0006383893946592737
561;bonsoir;4.328594626086642e-06;3.1911012268225654e-05;5.29175061931827e-05;7.437226845299032e-05;0.00012143330850938469
562;bonus;0.0001435596258231425;7.841218982409269e-05;0.000795764028592809;0.00031502285075264724;0.0002988829599925783
563;boooonnnn;0.0005564197579044906;0.0004624403135586616;0.0001785574644350847;0.00021011189154065095;7.353607599708635e-05
564;booster;0.0;0.0;0.0;0.0;0.012831189200885496
565;bord;1.3306878541740743e-05;0.00017165721556729497;0.0001354376022841019;0.0002899430813904388;3.6504910939720704e-05
566;bordeau;0.0;0.00017485848208389755;8.296071494515935e-05;0.00042260428084384686;8.390095725499696e-05
567;bordeaux;0.00017867011234401852;0.00021705788910150934;0.00020366798144403017;0.0001560575318142998;0.00013107998415243683
568;bords;4.668856066608049e-05;0.00033005733633414595;0.0006540468446828604;0.0005761302206285735;1.164215762243345e-05
569;born;0.0;0.0012913705848544362;0.0;0.0;0.0
570;botter;4.9158496041157774e-05;0.00033215933806686747;0.0002301499366350682;0.0002028565697837306;2.4636566013143438e-05
571;bouche;0.0;0.0005319309437675219;7.7022954435528e-05;0.0002539401118210957;4.736066941713889e-05
572;bouchon;0.00044471701274470727;0.00597921886772829;0.0036696698837351736;0.0026541342374973064;0.0025940927258425173
573;boucle;0.0;0.0021692962266257184;0.0;0.0;0.0
574;boucler;0.0012425720093353877;0.003104686006422997;0.0033594400344319334;0.004483634595403813;0.0
575;boucles;0.0;0.006758708765292219;0.0034588201366492284;0.03847534254539989;0.0018098654303838346
576;bouclé;0.0002457702515405161;0.005988538947406863;3.356925000524062e-05;0.00025027338575453267;0.0
577;bouclés;0.008332701052654334;0.006794789452244504;0.005748208256119745;0.020668894474665373;0.0
578;bouge;0.0;0.00500970513903799;0.0002296480878938306;0.008007864029482833;0.0
579;bouger;0.0;0.0;0.0;0.005517628948641862;0.0
580;bougé;0.0;0.0;0.001198372331904152;7.485383035273883e-05;0.0
581;boule;1.7580021099873447e-05;1.2832465722273153e-05;6.488254502081063e-05;0.0011433380610767418;1.3644238767722436e-05
582;boulot;0.002196010027403861;0.0073762665481335666;0.001365723950099272;0.0012505077615096337;0.0
583;bourgeois;0.0;2.2319568396456944e-05;9.056173559184808e-05;3.8487228123423085e-05;8.822094402544e-06
584;bourrer;0.0015428964651828868;0.00023626638546193457;0.00025848515055707427;0.00016650530442854556;3.509269759178614e-05
585;bourré;0.0;0.0005544324414636238;3.469489576019374e-05;3.9123777577812575e-05;0.0
586;bourse;5.1674673224415567e-05;0.00019734860802531068;0.0008625982195928257;0.00020860081058522156;0.0005686619519509323
587;bout;0.00145529872207713;0.013567284157779608;0.0071605223114243385;0.0037778743954620104;0.0021811063721739335
588;bouteille;0.019628505861619693;0.03585311949826307;0.015708850072876167;0.00465046116167184;0.0022312208265975607
589;bouteilles;0.0024094765641897754;0.0;0.0017871247604513982;0.0002340218918046562;0.004753564725068941
590;boutique;0.00021159850634615897;0.0021466308107902835;0.003796900479599188;0.001166865044321861;0.0002012629754776095
591;boutiques;0.0009103609924640859;0.00012647011002713047;0.006409418500836836;0.0005014731046497445;0.0
592;bouton;0.0029874055445923216;0.008478471714017291;0.0010409954642268964;0.005466248985224964;8.008276741750226e-05
593;boutonneux;4.416338981540182e-05;0.00011534044681539266;6.919443536873324e-05;8.194611492799636e-05;4.4221365599575146e-05
594;box;0.0;0.001280978492879282;0.0035156409606626514;7.210579648800977e-06;0.00015656449574743758
595;boîte;0.001915522216040526;0.0012973014097275464;0.0007880696757716424;0.01702061179238588;0.0008033036280325743
596;boîtier;0.0;0.0;0.0010883485941227742;0.0;0.0
597;bras;8.566090827663605e-05;0.0001908152846524323;0.00011154003752802037;0.00011252479080533549;6.761010703573222e-05
598;bref;0.018237436111872563;0.007229666899554402;0.008140069176095601;0.004096960259016524;0.0
599;brick;0.0;0.00021165928107093974;0.00010378520343161586;0.00034430794350758144;8.987812949756558e-06
600;brillance;0.011503580543632434;0.014510051743780165;0.008556982096111374;0.01199534135066727;0.0
601;brillant;0.01893442264431159;0.05606104078462081;0.01110853970220224;0.021956732285110362;0.0
602;brillants;6.495803794128208e-05;0.0020394735596095284;0.0002056101675675089;0.00040371172911486295;0.0
603;brille;0.002572864933806431;0.007195222272907893;0.0013395082990629757;0.008007605901908162;5.674332274047489e-05
604;brillent;0.002301167394332343;0.0009183281850868295;0.0014512545239212893;0.00028062992716655546;0.00024395043004615246
605;briller;0.04021088671742666;0.028073791845437086;0.013133145434973327;0.044137978022465336;0.006687325583908527
606;brin;1.4071871220806477e-05;5.09867577391983e-05;2.6571941083505493e-05;1.4877718154606402e-05;8.41339978270639e-06
607;briser;0.0;0.0002371996012978072;0.00012340029305753944;4.148381083755354e-05;1.8398789943517116e-05
608;broche;6.058303391706507e-05;0.000199402770091809;0.000132007802611779;0.0002012593681495334;4.079639970581068e-05
609;bronzage;0.0;0.002963644058544787;0.0;0.0010772005298102913;0.0
610;bronzant;0.0;0.0005745045354506994;1.0201376540772511e-05;0.0003741322821961237;0.0
611;bronze;0.0;0.000241384341396007;0.00011030503975979205;0.0021645882635538977;0.0005711836467317278
612;broshing;4.695550171901331e-05;0.0003171448036061146;0.00022035693876561494;0.00013191902336163352;0.0
613;brossage;0.006212759448532538;0.0017525017605465;0.002472068909067076;0.000813975142904081;0.0
614;brosse;0.007007864045221775;0.03111968958238684;0.006206206468230334;0.02390546714424365;0.0010536796410349953
615;brosser;0.0018439943414306156;0.0012863544470312746;0.00010804562268277095;0.00015704525236685641;0.00019990189619471997
616;brosses;0.0;5.415336955802694e-05;0.00010376331267344199;3.7446863527421776e-05;0.0
617;broussaillent;6.292885079663612e-06;0.00018604856170150523;0.00024365729205883162;0.0002448466844277108;2.996668227864354e-05
618;brulés;0.0;0.00011227543482146534;5.830764132053053e-05;7.184399510372361e-05;0.002108884937546718
619;brume;6.737789203119766e-05;0.000698155531668641;0.0;0.00026339188431089103;0.00011041331595577558
620;brumisateur;0.0;0.0037638616923613383;0.0;0.0;0.0
621;brun;0.0;0.000879282811223847;0.004754296587013418;0.004522908089111187;0.0004987491008494093
622;brune;0.0009587504357439289;0.00021543922787388626;0.00028433341652216214;0.0006222442734371174;0.0003370554136126915
623;brusching;0.0;0.0013519325891949794;0.0023170447171446257;0.00030884281366736556;0.0
624;brushing;0.0064461535062997075;0.00916251777032692;0.003793832952677302;0.008124457957060415;0.0014384181221736016
625;brutes;5.284143182214644e-05;0.00039282377293522243;5.263866869834051e-05;0.00014003815120310214;0.0001508298380375769
626;brésilien;0.0013327007700362926;0.00040485637543463405;0.0002061210021253104;0.0006151503442339942;0.0018054128592547324
627;brûle;0.0;0.0017975665524427177;0.0;0.0006336590501861342;9.765071911564708e-06
628;brûler;0.0;0.003940768128693942;0.0;0.0010437943401249137;0.0
629;brûlure;0.0001106481939949621;0.00029989810421562446;8.913594123717312e-05;7.351028382155006e-05;7.69388571000165e-05
630;brûlé;0.0;0.00011227543482146534;5.830764132053053e-05;7.184399510372361e-05;0.002108884937546718
631;budget;1.9072595527228374e-05;0.0014971646109838727;0.003740496508881641;0.0006622287685039911;0.0005652069464996015
632;bulle;0.0;0.00019212642513379553;0.0003129346776387882;0.0012797291958533312;0.0006851426040298813
633;bulles;0.0002180670452810613;0.00018516394502224865;0.0003422174828706854;0.00034833479117241475;0.0007649870409612358
634;but;0.0025535757724654187;0.0007646315444311529;0.0010920792130950346;0.001262214550996272;0.0
635;butylparaben;0.0006636966340039294;0.00010362173490697836;3.146820253956258e-05;0.0;6.8542615112836565e-06
636;byphase;0.0;0.0012442931170469156;0.0;0.00016695055372635805;0.0
637;byphass;0.0;0.0;0.0;0.0035007323776570787;0.0
638;byphasse;0.007884630917893046;0.003970907306966136;0.002174432882911576;5.5928365664061256e-05;0.0
639;bzse;0.0004521776031701786;0.0002661551091016902;0.0004115611591208839;5.678500940933647e-05;0.00021767428292855477
640;bébé;0.0;0.0014855714181299126;0.0;0.0004316995956714245;0.0
641;bémol;0.0;0.020364402582025286;0.012088566998195214;0.01176465342487355;0.006277821671766393
642;bénef;0.0036098757231745695;0.0;0.00024715023361991244;0.0002873516856531543;0.0
643;bénéfice;0.0;0.00015150983920542022;5.405581897843932e-05;5.856580718193189e-05;1.769385764549491e-05
644;bénéfique;0.002225767138212978;0.0005973087593005828;0.0005220584112105777;0.0009095832685224474;0.0
645;bête;0.0;0.0011447340319607991;0.00010879233682747208;0.00017264297323006967;0.0001708878197071156
646;bêtise;1.1082000728522386e-05;0.0004112851440823913;0.00027143179399788115;0.00023998865227242133;2.652408936689124e-05
647;ca;0.0;0.0036851321886493564;7.834603854428037e-06;0.005332532544750947;0.0008088112119825551
648;cabine;2.4555163440392128e-05;0.00020125555018250883;0.00014237624031001561;0.00019852948764745266;5.676260083012011e-06
649;cabossé;4.29851663873962e-05;0.0005360618034630586;0.000188672863727186;0.0;0.00015327944007626548
650;cacao;0.0;0.004824844187689079;0.0;0.0;0.0
651;cache;0.0030427797088116793;0.0029043751584194137;0.0010661563748752387;0.0011089728878961166;0.00018278851899808092
652;cacher;9.564137878264203e-05;0.004033636820724156;0.000659712904566732;0.005824210566958043;0.0
653;cachet;4.302508674467398e-05;0.00040593358776728865;0.00029402387318037634;4.910604603645712e-05;0.00040136124501582423
654;cadeau;0.0020773327518653507;0.003705314324501482;0.004266439172019302;0.00021114583140540786;0.0004464060440632063
655;cadre;0.0;0.00047474061000653815;2.0409192443893985e-05;0.0010864740931296533;0.0
656;cadum;2.0709423782223924e-05;0.00010385952889522765;4.941087581508142e-05;4.09413387910792e-05;0.0
657;café;0.0008197829159835346;0.001928567676168448;0.0005311305378700362;0.00010435605681875382;1.826257171829841e-05
658;calcium;0.0;0.0005029276950253502;0.0;0.00022506250873006675;0.0
659;calcul;9.587711678012295e-06;3.548432506914368e-05;4.3211135166212455e-05;5.5041147024327084e-05;0.00010869965929976696
660;calculer;0.0;0.0;0.0030839809922175816;5.284008902872118e-05;4.1264003895624766e-05
661;californien;0.0;0.00033424074657908916;0.000245725113360444;0.0002855863727335505;3.458792143845634e-05
662;callosités;0.0;0.002830912210503068;0.0;0.0;0.0
663;calme;1.4247113181170566e-05;0.0008784716937003374;0.00031152063053371197;0.00029776949187107786;0.0
664;calvère;0.0;0.0004440067314833379;1.654290000290876e-05;0.0002380975636084449;0.0
665;camouffler;1.0806708036785377e-05;0.00023505095513219184;6.947868937166505e-05;0.00013438743658021805;5.912266771885147e-05
666;camouflage;0.0;0.00027212152585946855;0.0;0.0021127674729061775;0.0
667;camoufler;0.005706405331924058;0.004561157205520563;0.004142055646469381;0.009892594373164488;0.0
668;camoufleur;0.0;0.0006186839041569963;0.00010737274397949487;0.00022631880541642394;1.9066212717878158e-07
669;campagne;2.6143087648490046e-05;7.765161020144022e-05;2.0612100390736507e-05;1.807594317674296e-05;1.136090486635831e-05
670;camélia;0.0002554400826416505;0.0006287892966245699;0.00032005586787097254;0.0003413524263628873;0.00015960625611535312
671;canaliser;4.177270738463654e-05;0.00029978443878335523;0.00024551380624272584;0.00013579423175490428;0.0
672;canari;0.001007566154924628;6.88968367549187e-05;0.0001047301210112182;0.0004016652292083785;0.00014898795671658893
673;cancérigène;0.0009723868729455366;0.0004122444766318327;0.00031923995374895093;0.0;0.0001394159688412251
674;candy;0.0;0.0011292819261670005;0.0;8.610620467898094e-05;0.00025491570452487603
675;canicule;0.0;0.0;0.0;0.006636870161951833;0.0
676;canon;0.0012797246343312653;0.0016934920388208719;0.0;0.0;0.0
677;canule;0.0;0.0002672303755672365;0.000946579969215761;0.00027989166724757587;0.0
678;caoutchouc;5.719549163033923e-05;0.0005950981437219074;0.00020508263611453825;0.0003086194558551345;6.351473719191425e-05
679;capable;0.0013105186643560835;0.00010088230002637793;0.0;0.0;0.0
680;capillaire;0.014308580441153011;0.0006552542090538247;0.0026830881185621884;0.0035072254255759184;0.0
681;capital;2.313176985857093e-05;0.000706389068851834;5.237363649830313e-05;0.00010609813400214834;9.520397385710588e-05
682;capuchon;0.0;0.00010190270749654528;9.48092965609295e-05;0.00021470196617790415;0.00029052666014385374
683;caractéristique;2.172651990619598e-05;0.00017523004291696904;0.00013399000234561747;0.0002746831332058745;5.07392766729396e-05
684;carbon;0.0;0.0;0.0;0.0020082724668791813;0.0
685;carbone;0.0;0.0;0.0016095164442823243;0.0;0.004975897225770793
686;carnation;0.0;0.005026227356388066;0.0005844185432416802;0.008701896992715721;0.006201626199948086
687;carnaval;0.0;0.00021133880029540125;9.360848229910898e-05;0.00016539273171766903;3.804881049203348e-05
688;carotte;4.790143228713933e-05;0.00011975987771015823;5.823087120387085e-05;0.00011076179866119601;4.501604092683127e-06
689;carrelage;5.0413440441063497e-05;0.0006840158834425851;0.0003444277454276331;0.00037891276723231194;0.00018217278237493397
690;carrement;9.284993769589719e-06;1.61705817629829e-05;4.917599252565676e-06;1.8271491684952258e-06;0.0
691;carrer;0.0;0.0004922226427176952;9.298046531451433e-05;0.00029161862043880363;0.00010353790212077295
692;carrots;0.0;0.00011907677307036766;0.0;4.9815720003840765e-05;0.0
693;carrément;1.286761685901908e-07;0.00013186364278268794;0.00015763978415044399;0.00026028412281022467;3.6738575010977465e-05
694;carte;0.0;0.0002997694369012253;0.0;0.0020765631177426486;3.042561614347494e-05
695;carton;0.004669906389092313;0.006373672485391047;0.00461014397886033;0.006202882350831568;0.00199560410337969
696;cartonner;0.0004984133350971944;0.0011571639494095715;0.00011142799442544846;0.00033911961149891653;0.0
697;cas;0.0023449068469237524;0.00783242379707336;0.013435965566181018;0.01092800360188006;0.0009299951228238547
698;casque;5.6726553945243326e-05;0.000555114336692489;0.00019757754622746514;0.0003464481244944038;0.00016958416520602
699;cassaient;6.511082861756668e-05;0.0006263910984480452;0.00028944062980524324;0.00024079063643710032;3.190810783589671e-05
700;cassant;0.0017438483261254666;0.0013915299876844812;0.001889993097937147;0.0009506652989667695;0.0
701;cassants;0.0031583270096068815;0.0020638607065418453;0.001878891023108904;0.0015395749731401608;0.0
702;casse;0.0;0.00038326006477318813;0.00021533507957087955;0.005882471556714595;0.0
703;casser;0.00239301711937971;0.009597745920839791;0.00338754818641746;0.0025805561817172497;0.0008699057978142715
704;cassé;8.141832994979222e-05;0.002940951386821404;0.0020340675748911847;0.0017655587691201562;0.0026951456464936268
705;catastrophe;4.519602947532354e-05;0.0004416649780146314;0.0004036181355610163;0.0009123466089070753;5.630018921636124e-05
706;catégorie;5.5038409458129014e-05;0.0003496416251984814;0.0004981229862924476;0.0006582167054141168;9.662800607400446e-05
707;cause;0.002135456527008198;0.0026011628859811168;0.007916587537841474;0.0007956634838160729;0.0013717919472900546
708;causer;0.0001059974525027427;0.00042871992197277437;0.00016254318793624392;0.00012100389299940648;8.710568100351687e-05
709;cc;4.084663696207916e-06;4.7619382290874154e-05;2.409346432257204e-05;4.9330753480925246e-05;4.9996739347168095e-06
710;cdé;7.677891889931629e-06;0.00026184061142521477;0.0;0.0005823917735115591;0.00010211163083439492
711;cehevux;8.130483578957011e-05;0.0006918310116619685;0.00018440524405010248;0.00042042758634265923;0.00033101484191039044
712;celer;0.0;4.5407024911469996e-05;0.00036693321844246123;0.0002698081941038817;0.000504754306476114
713;cellulite;1.4032182681878196e-05;0.0009733392999763957;0.0;0.0002495520647988357;0.0
714;celui;0.0002536849911444859;0.0030276378564451432;0.0013081184490854746;0.0005304713929046185;0.0
715;cendre;0.0;0.0034006634777903996;0.0;0.0;0.0
716;cendré;0.001713033949282308;9.947085496652975e-05;0.00011037462109751718;0.003971658218643057;1.038876118137702e-05
717;cendrés;1.2226044118758444e-05;0.00014300690647856795;6.164011904116058e-05;0.00022830209000853347;0.00010223232445952176
718;centimètre;0.0008001570838619535;0.0033698207141812024;0.002277204504851483;0.0006037629538727183;0.0003996509210709862
719;centrer;5.609758364551995e-05;0.00011451151191132595;7.190513515986019e-05;8.834739530066842e-05;4.085044789317306e-05
720;cerise;0.0;0.0;0.0;0.004055345768973409;0.0
721;cerne;0.00199710361707806;0.0037647661895699298;0.0019003549099087282;0.0060476769402276085;0.0
722;cerner;2.187543356321682e-05;0.0010300689670995607;0.00023921462100130248;0.0012760196873602301;0.0
723;cernes;0.0049923151798255865;0.0029232688716167208;0.004619214342439814;0.006420172355364569;0.0
724;certainement;0.0028700832002535952;0.00025402037638274413;0.0004450577256136993;0.00020489050567170796;0.00041773816490266137
725;certe;0.0;0.0019857004474634773;0.004965134898429134;0.00021929878885532995;0.0
726;certification;0.0003537469874119646;0.000397209958338485;0.00025665381191612594;0.00013233544532266823;0.0
727;cesserai;5.8869219436465914e-05;0.00015253129660111942;0.00011761495419485761;0.00034983995800517894;0.0003755611324137076
728;cest;0.002379431507463935;0.0007648772064814586;0.0011946236802686952;0.00430852310312172;0.0
729;cettd;0.00011247085130352496;0.0002809759979374763;9.365687406752284e-05;7.897270632066762e-05;8.155867819232945e-05
730;ch;0.0;0.0;0.0038832598847590933;9.566285370029376e-05;0.0
731;chaleur;0.0;0.003096380140038844;0.00019455562106916206;0.0007318822483918829;0.00148205331903044
732;chaleureux;0.0;0.005322086913031955;0.0;0.0;0.0
733;champoing;0.0;0.004022718996492376;0.005043456204733603;0.0;0.0
734;champoings;7.678845692415266e-05;0.0;9.77563285663018e-05;0.00024228101000667597;2.642235351069045e-05
735;chance;0.0018948272031249426;0.003986776537248547;0.0017654169464842893;0.0010776421150750209;0.0001406335672871657
736;change;0.0038159211529169993;0.0027297645081249588;0.0031472382823310805;0.0016384175185737825;0.0009016169944032363
737;changemant;0.0;0.0;0.002405242424882129;0.0;0.000385545030798328
738;changement;1.3860893307726847e-05;0.00356601140336868;0.002074224775837718;0.0009405493484195046;0.00032077406728231363
739;changer;0.004717600111257241;0.006397225943048593;0.005980229481021946;0.0044408043521988105;0.0007594309030626359
740;changerai;0.00028656003671474506;0.0023474748981683483;0.002669508753168046;0.0006385608773067967;0.0006909764959312539
741;changerais;0.0;0.0;9.94106451232021e-05;0.0037822549321388063;8.632738492654377e-05
742;chaques;0.0;0.005342194540038023;0.0;0.0;0.00013087219059149317
743;charge;1.2898833749943779e-06;6.923159343193857e-05;0.00010781259941874803;0.0001284942224450967;0.00016548466638913517
744;charger;0.0002662456505335128;0.0005018051862412097;0.00026157260232837116;0.00016518706607781885;0.00016140325802449848
745;charmer;2.04065239044147e-06;4.287691991011248e-06;6.209080647248228e-06;1.6560545988794296e-06;6.169155278061082e-07
746;chatains;0.0002413114721597984;0.0005863326444682338;0.0005338487778156275;0.00030995218193970273;0.00040030584964711216
747;chaud;0.0;0.004460542726320866;0.0;0.0047766723554858986;0.0
748;chaude;0.0002464956346251535;0.0016327059716166555;0.005987424198183929;0.0018348001463816912;0.0
749;chaudement;0.008598878524593153;0.0;0.0;0.0;0.0
750;chauffe;4.3405078803037e-05;0.0004762595157342719;0.0002027335366734464;6.979755189610794e-05;2.3629366475319672e-05
751;chauffer;0.0;0.0033236093072376003;0.0004199612902279055;0.0005897249934384279;5.746162731088481e-05
752;cheap;0.0;0.0013256882572112419;0.0035108201097979416;0.0;0.0
753;chemin;0.0;0.00012852933325069072;5.563206276066425e-05;2.0087030143151595e-05;6.328768863432345e-06
754;chemisiers;0.0;0.0014113330632107924;0.0;0.00018337480270674776;1.2652881697948588e-05
755;cher;0.0;0.0;0.0;0.0;4.188925151142271e-41
