;documents;0;1;2;3;4
1085;Article reçu rapidement et bien emballé.;0.0012078869563526202;0.0034768494231475844;0.003688077146785342;0.005141921109838808;0.018919213698112794
1086;Produit l'oréal beaucoup moins cher qu'en salon ou grossiste.;0.000833704416330955;0.002100761754414237;0.006352866785194332;0.001338775852632734;0.0026220103119880284
1087;Ce shampooing est vraiment adapté pour les cheveux blancs, il évite qu'ils ne jaunissent. Il est très agréable et efficace.;0.0013564036674208366;0.06906815846777802;0.008090585598381378;0.003871497143952528;0.0
1088;j'ai acheté cette crème coiffante car je la connais bien. à 17€50 chez le coiffeur, je la trouve ici à un prix qui correspond plus à mon budget !;0.0003622768966026802;0.0020493206430494022;0.06942354114486442;0.0071647362586733845;0.009402121077260087
1089;Bon produit, bonne marque;0.00110098798363755;0.0032762772944031947;0.008714754526325488;0.006970622519071528;0.0
1090;Moins cher que chez le coiffeur.;0.0003365426544337798;7.204910505566287e-05;0.012394851299736732;0.01748370617349366;0.003402415614750696
1091;Reduit le jaunissement des cheveux méchés, mais les assèche aussi.;0.000490603411553537;0.0004809870203941824;0.0012447645506227904;0.0026530811664438932;0.0001781297208634185
1092;Produit tout à fait conforme à mes attentes, mes cheveux sont plus lumineux, mes reflets naturels sont boostés.;0.006739888850752789;0.0030104556385009552;0.004151734371267518;0.00020166017757401635;0.16601031966270413
1093;En plus de ça l'odeur du produit et très agréable et mes cheveux sont soyeux comme si je sortais de chez le coiffeur!;0.0;0.1230132528809889;0.0;0.0;0.0
1094;très bon produits;0.0;0.0;0.0;0.0;0.0
1095;j'utilise ce produit depuis plusieurs années avec un résultat satisfaisant. L'effet est réussi et donne un résultat naturel contrairement à une coloration;0.0022658530939281833;0.009775699705129438;0.008620893027799543;0.009466023453898336;0.006108926052537757
1096;brune devenue blonde, il est bien pour diminuer l'effet de l'oxydation mais ce n'est pas un produit magique, je recommande car il retarde la retouche mais il faut y passer quand meme ceci dit il éclaircit aussi les reflets donc c'est cool seul point négatif il seche les cheveux mais bon avec tous ce qu'ils ont pris les pauvres une noisette suffit et beaucoup de soins ils iront mieux.. Je recommande ce produit;0.06746290713623632;0.004935818624922998;0.005805553189732229;0.006464632324880308;0.0021261645193780153
1097;La personne qui a acheté ce produit m'a fait un retour très positif aussi bien sur le prix que sur la qualité de ce maquillage.;0.007378809195255301;0.002771307809890047;0.1640947393027;0.00018465543281552725;0.0025834607253961256
1098;Comme prévu le produit professionnel hydrate parfaitement les cheveux.;0.011210301538561361;0.012499317016209419;0.01378420484240057;0.00928768682511181;0.005784381383091722
1099;Cela facilite les coiffages ou brushing.;0.0003149649360502731;0.0008541163218629844;0.00018905988042275927;0.0006027601608618003;6.12097777272644e-05
1100;Produit reçu en parfait état.;0.0;0.0;0.0;0.1636379433185931;0.009639921539719633
1101;Oui je l’utilisa Avant de le commander sur le site et j’a Été très surprise et heureuse de savoir que vous l’avaOs !il est arrivé en 24h c’ Génial merci;0.0016019715278618111;0.0023361144474265414;0.00266675379581804;0.0027598644943478386;0.00363811843698794
1102;Vraiment un tres bon produit javais les cheveux sec. Après plusieurs application jai sentis deja la difference. Jai combiné masque et shampooing de la meme gamme le top;0.003443744048599614;0.012407852409894555;0.01165707747426756;0.011601448462867165;5.037876677422693e-06
1103;Article recu avec le contenu qui était fondu sois forme que liquide je pensais que c’était normal mais non ca ne l’était pas...;0.00016271667333550322;0.0009894113954708461;0.0011778261324992638;0.0010332169835613589;0.00048632549713723813
1104;Très bon produit, bien que peu connu. Recommandé par les coiffeurs et par plusieurs personnes qui l'ont déjà utilisé (chute des cheveux stabilisée et parfois repousse).;0.057674957804695844;0.0040196818760623206;0.0036012506780712197;0.007480135527705085;0.002019502802079371
1105;"Si le gel et la cire ne vous conviennent pas ou si vous voulez changer, c'est un bon produit à essayer. Donne dans les cheveux un rendu différent (pas ""carton"" comme certains gels ou gras comme certaines cires). L'odeur qui en émane est agréable.";0.0;0.07412537459600492;0.0;0.0;0.0007514156072063905
1106;Le pot dure longtemps (plusieurs mois) mais j'utilise peu de produit à chaque fois. Par contre, je trouve le prix trop élevé.;0.00792349842593538;0.008204846654620332;0.07604016241031757;0.00469664200456027;0.00272507635063267
1107;Effets attendu après seulement 3 shampooings. Je laisse poser 3 min après avoir masser le cuire chevelu. Très bon produit !;0.0005229493376318263;0.002510735538396449;0.0011009014289174834;0.002527068748739094;0.0013207423729355058
1108;Je conseil totalement ce mascara fait des cils magnifiques !! Des longs cils épais et sans paquets sans avoir besoin de mettre 10 couches !!;0.003368576118573918;0.0074210751439374965;0.004704651304881765;0.013771381012386268;0.0012142712857035264
1109;Ce produit m'a été conseillé par une professionnelle et depuis que je l'utilise (2 ans), j'en suis ravie. J'avais l'habitude de l'acheter chez pro Duo mais via Amazon c'est encore + facile. Je recommande les yeux fermés;0.04710207477223618;0.008893337439993175;0.009666516625114039;0.014310069146628112;0.0021348904071487994
1110;J'adore ce eye liner, joli tracé, legerement brillant, qui dure toute la journée.  facile à l'utiliser , Bon rapport qualité prix;0.003120166092995854;0.021370489970880455;0.09487628490498064;0.009797656250915759;0.0
1111;le parfun de ce schampoing est plutot désagréable. On ressent une odeur de cuir mouillé. Par contre il rend le cheveu souple. A voir dans le temps;0.0;0.03631983346310119;0.002294716062959717;0.00016600262602120715;0.0010885347795322018
1112;Très bon produit pour les cheveux mêchés blonds. Ce masque est parfait. A employer avec le shampoing Loréal adapté et c'est le MUST !;0.0010830925210286776;0.0010134885066553313;0.004408932973361046;0.08285926150853987;0.0
1113;J'aime ce produit et j'en suis satisfaite. Je recherché un eye liner avec un embout précis. Il est également bien noir.;0.002569344656168033;0.0054349492518647674;0.010405364388466141;0.0034073118327514846;0.00952637231845502
1114;;0.0;0.0;0.0;0.0;0.0
1115;Seul petit hic je l'ai reçu sans son emballage d'origine mais il était celer.;0.00032734034267056084;0.0017597085570163226;0.007977470813888509;0.005186427715677242;0.007717815478794766
1116;Produit conforme à la description;0.0;0.0;0.0;0.0;0.230433942242443
1117;Bon produit, très bonne odeur, je l'achète depuis 1 an déjà et protège très bien mes couleurs ! Je recommande vivement ce produit, surtout avec un prix aussi attractif !;0.06704730762523593;0.043116699919810424;0.06627536703379537;0.0;0.004314678516536203
1118;J'ai aussi besoin du masque mythic oil de l'oréal et du shampoing mythic oil de l'oréal.....  C'est l'idéal pour cheveux secs avec des mèches.....;0.002433809691160944;0.007037903475580989;0.006659246718471616;0.011320366069724488;0.0007966320743695046
1119;Acheté pour un sèche serviette dans la salle de bain que nous oublions toujours d'éteindre.. problème résolu et facile à utiliser par toute la famille;0.0023037122002244987;0.00970736614090587;0.004774645348636318;0.012622834197943926;0.0023051871718488305
1120;Fais des paquets;0.001296758512705468;0.0018924620400599856;0.0006051262819475273;0.004176706455444157;0.0004691828404617778
1121;N allonge pas du tout;0.00030775642545421663;8.41905510678859e-06;0.0010747961572294639;0.0009647976105165494;0.0001353359692563307
1122;Masque pour cheveux secs magique. Il rends les cheveux soignés.il sent vraiment bon. laisser poser toute une nuit, c'est l'idéal!;0.0012680233199363138;0.007188654593089492;0.004448325002773137;0.01075004826519658;0.00020446090339429414
1123;SUPER SHAMPOING TRES BONNE ODEUR ET SURTOUT SURPER QUALITE POUR LES CHEVEUX DECOLORES;0.0;0.0467077022836233;0.0019006223621262721;0.0;0.0
1124;JE RECOMMANDE AUX CHEVEUX DECOLORES CHEVEUX BEAUCOUP PLUS BEAUX;0.280781049032888;0.0;0.0;0.0;0.0
1125;Conseillé à la base par mon coiffeur, cure de 6 semaines, a savoir INUTILE de mettre tout le flacon sur la tête, au début je le divisait en 2 fois et c'était encore trop je trouvais, donc un flacon me fait 3 jours et c'est très bien. Constatation d'une perte moins présente de cheveux tous les matins en me coiffant. Après qq jours d'arret, la perte revient un peu plus forte donc je fais un jour sur deux à présent. Trop tot pour voir si ça marche mais ya pas de raison.;0.0015925984584799608;0.008426588890352214;0.007184672823803021;0.006058280011362746;0.0015281874229853224
1126;Pas top je trouve que ça ne canalise pas vraiment les reflets jaune pour du l'oreal déçu je préfère de loin le dessange;0.0018128546848232173;0.00634798168409523;0.006885507569174571;0.003784933633624584;0.0004255787292233082
1127;J'utilise ce produit moins fréquemment que conseillé, ça suffit amplement (4 à 4 fois par an). Inutile de vouloir jouer les jeunots mais simplement atténuer le blanchissement suffit;0.005580616252960269;0.007454004576732618;0.00937021435621976;0.008605833285330988;0.0022270319444601876
1128;Age Perfect est une crème pour peaux matures, conseillée à partir de 60 ans. La texture est dense, riche, mais elle pénètre rapidement. Elle apporte confort et douceur de façon instantanée. L'odeur est légère et agréable et la teinte légèrement abricotée donne bonne mine. Un produit cocooning pour celles qui souhaitent que leur peau soit nourrie et fortifiée au quotidien. Ma mère qui utilise ce produit l'apprécie pour le confort qu'il apporte au visage et au décolleté. Idéal en hiver pour prendre soin de soi et affronter le froid!;0.0032824163373217042;0.053713374992447334;0.00411731612488011;0.0066256930951564055;0.002704341370798733
1129;Très efficace pour estomper le jaune des cheveux blonds. Cependant, je trouve qu'il assèche les cheveux donc il faut absolument faire un soin après l'avoir laissé poser 2 à 3 minutes.;0.002781212947405477;0.01506600573611054;0.009567397820061342;0.010939967436333891;0.0012037702513865338
1130;;0.0;0.0;0.0;0.0;0.0
1131;Attention: il ne faut pas l'appliquer comme un shampoing normal, il faut juste l'étaler sur les longueurs sans masser pour que les mèches prennent bien le produit.;0.008258709171929998;0.014121249260075307;0.01174987366386275;0.010366170035825762;0.0037054415548058313
1132;Ce produit apporte les effets espérés et avec le roll on très facile à appliquer.;0.0007491230001844334;0.010346252666950885;0.0012521668843721986;0.002799931042009007;0.0014202721890777554
1133;Le produit est vraiment appliqué aux endroits voulus.;0.0003107245660239939;0.0050668158983224135;0.0002945850103056773;0.0007911044191536439;0.00021113628682678198
1134;;0.0;0.0;0.0;0.0;0.0
1135;Vendu par amazon , la livraison est super rapide;0.0046312287714031525;0.0;0.00908320074260047;0.013126189115168307;0.018374059137153217
1136;Répare les cheveux rapidement;0.00045325391148555097;0.0035759281262132156;0.0013134371823118232;0.0005635402603482761;0.006470660415322934
1137;Très bon produit...bon volume et maintien des cheveux. Pour ma part...j'ai les cheveux fins...je ne peux plus m'en passer. A recommander...;0.07384814797717515;0.0;0.0007490260388269074;0.007071999476495428;0.0
1138;C'est la 2ème fois que je commande cet article.;0.0031264770813393887;0.00616100500760975;0.004649150936660772;0.006088607439557195;0.00900407835210118
1139;Livraison rapide.;0.007097944290975221;0.0;0.009592158403786168;0.018169602285914712;0.0286476212215977
1140;Je le recommande.;0.280781049032888;0.0;0.0;0.0;0.0
1141;Excellent  produit.A recommander;0.17204342583197138;0.0;0.02830148049142499;0.0;0.0
1142;Je suis déçu par mon achat, j'ai le sentiment d'avoir un casque sur la tête et les cheveux sont immédiatement gras..;0.0010989205624222145;0.006400430665602596;0.003005986076364356;0.003009636686830265;0.0035619794283201665
1143;je ne recommande pas !!;0.280781049032888;0.0;0.0;0.0;0.0
1144;Je connaissais déjà ce produit grâce à ma coiffeuse qui l'utilise.;0.012207965368749504;0.009929558925947015;0.017387477921867886;0.00655771334488185;0.007344187742394456
1145;Il est parfait pour les mèches blondes. Elles ne jaunissent pas et gardent leur couleur blonde.;0.0018262699829334128;0.0;0.0017871008389681513;0.1147503280228607;0.0014392844304151556
1146;Nettement moins cher que chez la coiffeuse donc parfait.;0.0;0.0;0.0023012497603544396;0.16127961547982714;0.0
1147;Je recommande vivement.;0.1597103995810071;0.0;0.0;0.0;0.0
1148;J'ai les cheveux secs et bouclés. J'utilise cette huile  quotidiennement pour apporter de l'hydratation à mes cheveux. Cette huile m'a permis d'avoir les cheveux doux et brillants. L'odeur est juste magnifique. Je recommande.;0.04424364095268757;0.053653191089663994;0.0019149885010366942;0.007590914623116897;0.0
1149;Vraiment un très bon mascara qui épaissit les cils sans faire de paquet;0.00203993889832983;0.0014872651994115797;0.0023258144082827638;0.006424495771768983;0.0008571775830042659
1150;C'est le meilleur masque capillaire que j'ai jamais essayé, il n'y a rien de tel pour les cheveux secs et / ou abîmés. Merci Amazon vos prix sont les meilleurs.;0.002116209794879527;0.005575878718449247;0.06544315146019751;0.012903007800559137;0.0004150283255300579
1151;j'avais hésité entre la crème pour cheveux résistants et celle pour cheveux normaux. Mes cheveux étant épais et crépus, je décidais finalement de prendre celle pour cheveux résistants. Déception lorsque j'ai reçu la crème pour cheveux normaux.;0.0007134026467993587;0.0014778091097318665;0.002001988966483701;0.0037221110259610035;0.0038635213191461973
1152;j'ai finalement gardé cette crème mais le résultat est moins efficace que celle pour cheveux résistants.;0.0016812860780388874;0.012944649943560482;0.006276343092576027;0.002816059331182401;0.003066263649760497
1153;"Livrée avec sa pompe, je ne jure que par ce shampoing. Il n'est pas miraculeux non plus mais j'ai remarqué une amélioration quant à l'hydratation de mes cheveux. Attention à alterner avec un autre shampoing pour que vos cheveux ne ""s'habituent"" pas trop et qu'au final vos cheveux ne fassent plus la différence.";0.0014365250404487554;0.0070896010391497;0.005130902679934238;0.008121633575331893;0.0012093262940297955
1154;je n'ai pas encore essayé le produit mais je voulais juste signaler qu'il y a erreur sur l'annonce car il est destinait aux peaux très mature.il est à partir de 60 ans et non 50 comme indiqué....en tout cas c'est préciser sur son emballage...;0.005561013155408445;0.004410879857604508;0.007074312283489693;0.004363580938847844;0.004965649385600452
1155;Usage fréquent. Bonne odeur. Cheveux soyeux.;0.0;0.06309692051589978;0.0;0.0;0.0
1156;"Ce produit est sensé diminuer ""le jaune"" des cheveux décoloré!! Pour ma part je n'ai vu aucune différence :-( déçue";0.0008415617868625309;0.0039691784419813355;0.0034049763637085295;0.0025259182032953123;0.0009050881182336906
1157;très bon rapport qualité prix bien moins onéreux que chez ma coiffeuse !;0.0;0.0;0.14865081559557494;0.0;0.0
1158;Produit correspondant à mes attentes;0.0;0.0014183071943842383;0.0017904832431121097;0.0003528431782947121;0.019503791141912603
1159;Super shampoing bleu pour avoir les meche bien blondes;0.0025282318398919305;0.004119364242909408;0.005611899325256654;0.012555891782673098;0.0019827597685587017
1160;Huile parfaite, elle nourrit en profondeur les cheveux et ne colle pas au main. Il faut juste savoir doser. Elle protège contre le lissage et les nourrit après.;0.0001768397521496794;0.0039184723255225595;0.0006325964418740916;0.06618799448251098;0.0003188667722814997
1161;Le bon basique en gamme de mascara. Classique,  efficace. Noir intense et brosse minimaliste, donc parfaite. Pas de paquet, PAS de surcharge. Livraison et emballage ok.;0.0030339681905150657;0.004452739078294471;0.0052023055275829495;0.06637685363842553;0.006507948064654311
1162;Cette cire est facile a employé. Il n'en faut pas beaucoup. Elle a une odeur très légère qui n'est pas désagréable.;0.0;0.06205061777003186;0.0;0.0031769557971931973;0.0009235294476014315
1163;très bien pour nourrir mes cheveux;0.002163841982087891;0.005578661321119955;0.0005952167044054154;0.0023860393817650024;0.0
1164;livrer rapidement et conforme a la description;0.0;0.0010186776292075352;0.0;0.00020813234996277337;0.1589431678540997
1165;shampooing violet pour éviter le jaunissment des meches blondes;0.0019620205076518044;0.003089757187034796;0.004612950012303418;0.008390680329898505;0.0013246602785216193
1166;super efficaces a utiliser une fois par semaine;0.002655685737502443;0.010329706433500374;0.007944042609010089;0.014477063716039979;0.0008105886328120142
1167;Après le shampooing j'applique ce soin et il est fantastique! Mes cheveux sont plus résistants au brossage et séchage! Ils cassent nettement moins et restent doux et soyeux;0.002286659437099557;0.020908844725959778;0.0034614354715815387;0.004833040537671562;0.00029831764413409967
1168;Ne nécessite pas beaucoup de quantité pour un résultat satisfaisant;0.0007098841646671552;0.005864942590994507;0.00709663222921035;0.0037921594343783005;0.003190874629779067
1169;Maintien longtemps, le pot dure dans le temps c'est vraiment impeccable;0.0024541565768397494;0.00675579995353008;0.005848201161140535;0.003023887002794566;0.0024228915808879497
1170;c'est la palette indispensable pour un maquillage réussi et pour camoufler les rougeurs et autres imperfections plus facilement qu'avec un fond de teint seul. Texture crème très agréable, peu de produit à utiliser pour l'usage car bonne couvrance.;0.0059553997162649355;0.05995437038551673;0.006183634744529746;0.01326244372676788;0.0012981050985477886
1171;magique ! comment avoir un teint parfait au saut du lit , être maquillée sans en avoir l'air !;0.0;0.0;0.0;0.0839793383382842;0.0
1172;impressionnant !!;0.0;0.0;0.0;0.0;3.250777046458816e-40
1173;Très bon shampoing pour cheveux colorés. J’adore;0.0023737279850951235;0.005567017809158224;0.00665091978259743;0.010282155016628644;0.002953970128883463
1174;Très bon produit pas besoin de mettre beaucoup car c est assez gras ,avant l utilisation de se produit je me lisse les cheveux au fer à lisser maintenant je les sèche que avec mon sèche cheveux;0.011044790312964925;0.021080790876333248;0.009305134546091406;0.020511645074033545;0.004644339389297633
1175;Très bon produit. Rempli ce qui est écrit dans le descriptif. nourrit et repare bien le cheveux sans le graisse.;8.353016185840731e-05;0.0008111393557667691;0.0014298183163712153;0.0019112674320044321;0.00403437097228743
1176;Produit cher pour peu de résultat sauf avoir des cheveux sec, pas top alors qu'il ya mieux dans le commerce même avc des marques de grandes surfaces.;0.0024669270739206177;0.009803677978170364;0.010033512989344908;0.010129424669345086;0.002476450310384352
1177;Cher---;0.0;0.0;0.0;0.0;3.250777046458816e-40
1178;Abime les cheveux----;0.00012153658325384675;0.00012539464756164133;4.79126808528112e-05;0.0008039980859037483;3.9962492445144905e-05
1179;Pour ceux qui n'aime ni le gel ni la cire. Le pot est très petit (et donc coûteux pour le volume), mais ça me dure tout de même assez longtemps avec des cheveux bien courts.;0.0010545428565920517;0.009775740195297342;0.011022509619643768;0.006192153417142141;0.00048709526946091327
1180;J'avais un peu peur car ce shampooing est destiné aux cheveux blancs et gris. Je suis blonde avec des mèches faites en salon de coiffure. Mon blond est parfait pas jauni avec ce produit je recommande;0.05298527204181032;0.0013757445886303234;0.010947858836679794;0.08058925729320038;0.00396122258041322
1181;C'est à mon sens un beau et bon produit.;0.00023285224120297182;0.0018303087694839096;0.00048320794439591963;0.00022609181307484534;0.0
1182;Beau parce que le contenant ainsi que l'odeur (légère mais présente et féminine) me font penser aux produits de la maison Guerlain (pour ne pas la citer) tant en terme de packaging que de parfum (mais pas au même prix !).;0.0;0.03424410987638714;0.04120223089087335;0.0;0.0
1183;Et bon : l'effet hydratant et confortable est immédiat.;0.0010633365123169903;0.003963080017817536;0.0002134949922545193;0.0006153126058270304;0.0
1184;Un peu difficile de juger de son effet tenseur sur l'ovale du visage car je ne suis pas coeur de cible. Cette crème est dédiée aux visages des femmes de 60 ans et + , j'en ai 20 de moins. En tout cas, je trouve formidable que des soins soient dédiés à ma / nos Mamans !;0.001259286217844378;0.004715127573900874;0.00349017816564357;0.0037658836039261632;0.0002670365453748417
1185;Quant à la composition,je prendrai le temps de faire une photo de la boîte : les ingrédients y sont clairement détaillés et je n'y ai vu aucune mention de paraben ... aurais-je besoin de lunettes + que d'anti-rides ?!?;0.0006956256224937982;0.003578837096882162;0.002658422008347551;0.003048406080206532;0.003518239299121976
1186;"TRES BON PRODUIT PARFAITE TEXTURE; sublime pour le maquillage parfait.. Je le recommande à tout le monde. FACILE ET FIN";0.05852560396718645;0.01316979854322003;0.0;0.181803496409046;0.0
1187;Excellent soin qui tient toutes ses promesses !!!;0.005192191556266688;0.004399494120531279;0.024110136548018902;0.002094856800333311;0.00011660092900830433
1188;J'utilise cet eye-liner depuis très longtemps que j'achète toujours en grande surface : je me suis laissée tenter par la commande en ligne et je ne suis absolument pas déçue.;0.001924293664226417;0.006157544121918886;0.00825256616724657;0.009747652883262098;0.0037601673250911762
1189;5/5;0.0;0.0;0.0;0.0;0.0
1190;"Ce shampoing est excellent! Il rend les cheveux plus aériens et les ""dejaunis"" je l'utilise maintenant très régulièrement.vous le valez bien!";0.003886332667603641;0.005881291673727409;0.019372882978831257;0.00572479920113327;0.0009101756250099679
1191;Appliqué sur des cheveux gris châtain foncé le produit à donné de bons résultats au bout d'une application seulement même s'il faudra refaire dans les semaines à venir d'autres applications pour consolider l'effet et obtenir le résultat final souhaité.;0.005569004369121966;0.015419651627418611;0.009116449642484842;0.010177350492434156;0.005990144114830962
1192;Si on prefere les teintures BIO il faut chercher une autre marque.;0.0005841828604421867;0.0029394528388750336;0.004243952266279047;0.0034218687653476336;2.7093244852163626e-05
1193;Il y a 4 tubes pour 4 applications;6.0793749550946415e-05;0.005162633105671435;0.0011166956857189385;0.0024311237004156425;4.417878818891631e-05
1194;Facile à mettre et à faire;0.0030839733802030317;0.020340103965742755;0.003843024277438833;0.010286594825911932;0.0032868757818083657
1195;Pas d'allergie remarqué sur le moment ni le lendemain.;0.00018797524275990338;0.0015150263058921175;0.0007911238951398159;0.0008259269331644091;0.0002384242045379093
1196;Pensez toujours à faire un test sur votre peau avant toute application par sécurité.;0.0;0.022650828212992583;1.6887963367890248e-05;0.011473108556596402;0.0
1197;La teinture tient bien et ne salit pas les taies d'oreiller.;0.0008927226377435349;0.0018510982747421945;0.0006468539180319519;0.0009985957414733347;0.0001306999095421683
1198;Plus d'une semaine d'utilisation et il n'y a pas photo : mes cheveux sont plus beaux et plus forts. Simple d'utilisation, efficace en peu de temps et laisse une parfum délicat dans les cheveux qui laisse penser que l'on viens de sortir de chez le coiffeur. Un produit que j'ai adopté !;0.0021674498334688414;0.017916154122092555;0.008474271776720445;0.01029058665147493;0.007851533816852555
1199;Je l’utilise depuis  car j’ai des mèches ! Je suis totalement ravie et je ne pourrai pas m’en passer. Je pense que c’est de loin le meilleur shampooing d’argent sur le marché;0.002490430921431917;0.005652653299318305;0.00933595135221871;0.007709840422289903;0.0020628592107340936
1200;Bon produit. Rend les cheveux doux et sent très bon. Il est parfait. Je recommande ce produit. Jamais déçu par l oreal.;0.08142654356235177;0.019640468583875713;0.0;0.12048730186586547;0.0
1201;Mouais... pour ma part je suis un déçue ! Je ne trouve pas que vraiment que le vert fasse son effet. Le violet encore moins. Pas convaincu dommage;0.0010463719759079657;0.004225272866528352;0.0049469562554382155;0.003991078896527397;0.0006589295717903887
1202;Vraiment bien ! Brosse agréable pour l’application et dure assez longtemps. Je le recommanderai ! Juste bémol, une deuxième couche est nécessaire pour faire vraiment l’effet cils noirs ??;7.572941218005013e-05;0.0461552560501672;0.0006850146044362853;0.0013716737246364447;0.0
1203;Un shampooing au top pour cheveux blond blanc décolorés a utiliser une fois par semaine ??;0.006235219654364477;0.015851050101203298;0.018545398369954908;0.02244394834053119;0.002007659380355723
1204;Shampoing génial ! J ai les cheveux abîmés avec les coloration a répétition, j avais déjà acheté des shampoings de coiffeur d une autre marque mais ça ne faisait rien... cheveux super méga abîmés et ce shampoing a été une révélation pour mes cheveux des la 1ere application  ! J ai pris le shampoing et le masque et résultat incroyable ! Je recommande !!!;0.03559896910202761;0.011239325855902585;0.013700914778156577;0.01771326628331047;0.0039167207324497895
1205;le colis est arrivé en un temps record, bien emballé et conforme à la description.;0.0;0.0006979274793618968;0.0;0.0014538458308542383;0.121102221408783
1206;Pour info, ce mascara vaut quasiment le double en magasin( je le connais bien car je l'utilise depuis des années).;0.002264875845149507;0.003992923867421692;0.008742378275481782;0.004495649973943513;0.0025596975606095246
1207;J'adore ce traitement pour regénérer mes cheveux, je l'utilise 2 fois par an, au changement des saisons et de temperature (printemps et début hiver);0.003206382799517563;0.012668208007646726;0.004753283098227871;0.0033606555775378155;0.0010130888624894955
1208;Fantastique;0.0;0.00010056343670101691;1.3402152981138521e-06;9.023497806088782e-06;0.0
1209;je l utilise pour lutter contre le feu de barbe et ce produit est plus efficace et moins cher que certains produit fait specialement pour;0.007413159888209543;0.013636297201801312;0.011699673529719163;0.006005758003504935;0.0024893654928169716
1210;Assez efficace et plutôt bien pour les cheveux;0.0026706252462881876;0.030244245165395086;0.014147163801444738;0.0;0.0
1211;J'adore ce produit car il permet de modeler facilement les cheveux sans paraitre gras ou brillants, et leur laisse la souplesse. Cool pour voyager aussi;0.001469200514037375;0.007581513651496122;0.0016407627558816381;0.004491542141638465;0.0
1212;Je suis très satisfaite de mon achat, le shampoing Silver enlève progressivement les reflets jaunes/orangés. Le flacon est pratique pour le dosage.;0.0031458674275093696;0.0075240391610636665;0.01234023739219789;0.006287679520578143;0.01109625025434354
1213;J'ai acheté ce shampoing pour mon mari. Cela fait 2 ans maintenant qu'il s'en sert pour ses cheveux gris, et ils sont de plus en plus, beaux et brillants.;0.0029998049881345976;0.009826200321509793;0.008041322729559092;0.01090914174910408;0.0024275104086592253
1214;J'ai commandé cette petite palette pour ma soeur, or la couleur (qui semble très brune sur la photo de présentation) est très claire, nous avons plus un dégradé de beige que de marron doré, dommage.;0.0012764019300518538;0.004690669456773157;0.006896657107466219;0.007228662125694236;0.005069787896159942
1215;Vraiment très intéressant au niveau du prix au litre. Par contre, il faut avoir l'ancien flacon pour le remplir.;0.0;0.00381273629892404;0.06707515406489821;0.0005036007593554031;0.0
1216;Expédition super rapide et sans aucun problème;0.004520407370748412;0.0;0.003134747445234382;0.006919805097050114;0.010034121156009797
1217;Conforme à celle achetée dans mon salon de coiffure habituelle. Elle donne le même résultat. Très satisfaite de cet article.;0.003076072293548894;0.005972923788225903;0.013291577543578828;0.006168474445631617;0.11105337039674149
1218;Utilisation sur cheveux entre gris et blanc, parfait déjaunisseur. Je l’utilise depuis deux ans, il donne reflet brillance et éclat. Ajoutez lui un beau rouge à lèvres, et hop !!!;0.0019001117087747888;0.007443451999741042;0.005349309590526882;0.07758533146131166;0.0027183084275272267
1219;Pâte/cire à l'odeur agréable. La fixation n'est cependant pas assez forte pour moi (retombe très vite après application). Si vos cheveux sont difficiles à coiffer, je vous conseille de choisir une cire avec une fixation plus forte.;0.0;0.0607173374304873;0.0010760938557788655;0.0;0.0
1220;recommandation du produit par un proche ou les résultats ont été remarquables;0.012519489485401427;0.009994806331609776;0.012934235627286869;0.004981768911307587;0.009091528883624961
1221;je precise sur cheveux matures;0.0003653218147814733;6.136246302853568e-05;3.857528196685597e-05;0.0;0.00013265891234922413
1222;j'espere que cela va fonctionner sur moi;0.00029656833894500405;0.00045274161483572085;0.0003488794181286574;0.001347935377945371;0.0004878146416034872
1223;au bout d'un semaine d'utilisation, je trouve le produit agréable et non gras.;0.009852755506185038;0.08160983381359925;0.008957294595941533;0.006278014559790074;0.00603024828556762
1224;Shampoing pour cheveux gris/blanc, de couleur bleu violet, je le laisse poser 5 minutes pendant mon shampoing, attention il colore les mains et les instructions ne sont pas écrites en français derrière.;0.00210305707585293;0.010123561819422639;0.007369523949699159;0.015931075736321042;0.0024539585016842645
1225;Je le fais à chaque fois mais mon gris s’est tous de même décoloré. Je suis déçue ..;0.0016896324622823102;0.0047639103496794665;0.003914551185051909;0.006140424936337016;0.0006478547439361931
1226;produit d usage facile a utiliser semble donner qq resultats plutots  satisfaisant je recommande a voir apres une ulisitation sur 2 mois;0.05412813951419196;0.013949251603982957;0.010819619287892598;0.00829437814455882;0.0035859206433277485
1227;C'est ce  qui se fait  de mieux en ce moment  avec le densifique (Kerastase) . Application facile avec l'embout roller .Ce n'est pas le PRODUIT MIRACLE mais c'est un produit de qualité qui ne graisse pas les cheveux .;0.00018129499050774633;0.007868225020337806;0.042148014872578424;0.0031537534552574615;0.0008266927173355462
1228;Toutes les personnes aux cheveux blancs le savent, rien ne vaut l'Oréal Professionnel.;0.0018801047293179622;0.004048132717005122;0.008938413845551777;0.00679000467090736;0.0014399040912923473
1229;Quelque soit le conditionnement très peu suffit donc économique;9.57091992676218e-05;0.0017053324410439634;0.0019781823147339635;0.002609675027894873;0.0
1230;La bouteille est arrivée avec le bouchon complètement enfoncé alors que le carton est intact (je me demande donc si elle n'était pas déjà comme cela à l'envoi) et elle avait fuit dans le plastique qui l'entourait (heureusement qu'il y en avait un).;0.0011808012379088493;0.0023326817172484534;0.002371035457173783;0.001880314267616213;0.002491280600747633
