;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21
1673;Je la conseille vivement.;0.010060213141510496;0.0010557166835681797;0.0;0.0024797351093207858;0.0;7.979597567940178e-05;0.0;0.0007409364631933937;0.0003205169738077474;0.0006384522544808397;0.0018452756120391147;8.27834451381341e-05;0.00727231361056342;0.0024279407156305457;0.0006207405644316271;0.0026594788026805304;0.004194378033406081;2.0658394354264715e-07;0.011424027415309432;0.012238146512621386;0.0;0.004133256652371405
1674;Déçu du produit apres plusieurs utilisation rend les cheveux très  secs et aucun effet je ne trouve pas de différence au niveau des reflets qui sont toujours la.;0.0;0.0018292485056787642;0.00035687061249083145;0.0005398956166757242;0.0004983288654054281;0.0005895396389948756;0.00010649619462399194;0.00183933511621408;0.0030295899027396526;0.0037418679578737155;5.174651612932316e-05;0.0;0.005015487942983209;0.0;0.06825515444377744;0.0012948636962355332;0.14290474962947436;0.0033888029831339148;0.013665780101449539;0.0031898746763228806;0.004882675150106742;0.0
1675;shampoing top, flacon pompe pratique à l'usage, parfum agréable et rend les cheveux doux et légers.;0.0;0.0;0.0035184300273207736;8.845107433657993e-05;0.0;0.0003384450943800199;0.0;0.11898936934743365;0.0;0.0;0.0;0.0012245757776382352;0.0;0.0;0.0;0.0052691925641280704;0.0;0.0;0.0;0.0;0.24533102602981935;0.0037054393061805215
1676;Je l'utilise avec le soin de la même gamme pour un résultat optimal;0.0009968151100547184;0.0;0.0;0.0;0.00021343230593590614;0.0;0.0;0.000821647968542985;0.0;0.0030569217994780677;0.0014720310861832773;0.004938877716845955;0.0;0.02717885037946215;0.017721883336940837;0.0;0.012026347198396757;0.0;0.009212526210593958;0.1726508834926384;0.002343897917227409;0.004533352911394606
1677;La couleur est bien noire, le tracé est facilité par la pointe fine et assez rigide. J'en ai commandé trois et je ne regrette pas. De plus, il tient toute la journée et ne coule pas!;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07387665427131575;0.0;0.0;0.0;0.0;0.10901085855889196;0.0;0.01627767414731133;0.0;0.0;0.0;0.0
1678;Excellente cire utilisée depuis 3 ans sur cheveux courts qui ne laisse pas de traces blanches, sans effet mouillé et laissant le cheveu souple.;0.0;0.0;0.00043014284612601474;0.0;0.0;0.0;0.0009551598602473701;0.003772230448228063;0.09585745739862185;0.0012573886580996322;0.0;0.0;0.0;0.007017985398507249;0.0;0.0064888391813299;0.0007396665727612439;0.0;0.0;0.026560627781601582;0.0;0.011312428580208343
1679;HYPER SATISFAITE ! Non seulement le produit est moins cher mais le nouveau packaging est sublime. Une bouteille en verre qui colle très bien à l'image du produit et qui ne change rien a sa composition. Ça fait deux ans que j'utilise ce produit et je ne peux plus m'en passer !;0.0;0.0;0.003143777608691235;0.0009801337865710678;0.0;0.06497624489422248;0.00011210212471067998;0.00024544344026638805;0.0034025195816306656;8.901253151330481e-05;0.00017175139566594195;0.0;0.0;0.0;0.0;0.0;0.0;0.003791626110823427;0.0;0.12247408955031257;0.015726603815333997;0.0
1680;Mon fils ne jure que par ce produit qui est hyper cher en coiffeur pas trouvé en grande surface là presque moitié prix;0.0;0.04266734014353377;0.0;0.0009187569362882482;0.0;0.0005304799791664846;0.0017907571010274087;0.0031734221892014327;0.002705384047762246;0.002211224218918249;0.0;0.0021445895240049103;0.0007880948814789755;0.0028440878884973563;0.0005892888851938325;0.008131333858316193;0.003850894703163778;0.00105198633356916;0.02730477841237944;0.019259130065622528;0.02057957003422881;0.009270196905710886
1681;trés bien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1682;Pourquoi pas ... Quand on a tout essayé ... l'espoir fait vivre !!!;0.0;0.0;8.278043698310402e-05;0.0;0.0;0.0;0.0;0.0;0.0;7.91994804607747e-05;0.0;0.0018101709535295724;0.0;0.0004633081741861977;0.0008745585287917801;0.0003850743304762287;0.0;0.0002602060615300265;0.0;0.0010825381599707691;0.0;0.0
1683;Je pense que je vais le faire un jour sur deux et je reviendrai vous en parler.;0.00011798086798802235;0.00012756334240403462;0.0;0.0007767342188948182;1.1314069721652436e-05;0.0002555231953735305;0.0;0.0;0.000430784896219529;0.0;0.005376512108299493;0.0;0.0;0.0003674025624695318;0.0013724605586551764;0.0032345810332167785;0.0008568553547427997;0.0014845807458655276;0.0008005134233132115;0.0013362088275766133;0.0018945188456503989;0.0012495420342052725
1684;... le retour 6 semaines plus tard :;3.978222585286827e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011384976110129211;0.00454185892057649;0.0;0.00015657309089179734;0.0;0.00722335075725715;0.008707970836259899;0.0;0.0;0.005779102289701309;0.0;0.01661627902973138;0.0;0.0
1685;donc deux boites de 10 avec une dose (sur cheveux secs) un jour sur deux.Pendant tout ce temps, le résultat est très décevant.;0.0;0.0;0.0;0.0;4.581617882617794e-05;5.846515985047522e-05;0.0;0.0;0.003089714117560914;0.0022533160895809898;0.000887190788610359;0.009732042799217787;0.0034429385933058693;0.0;0.016937158643829858;0.005064502317391523;0.1321511137900517;0.015523250949978279;0.008188315262717072;0.006531836057572321;0.0;0.0
1686;Cela dit, quelques jours après l'arrêt du traitement, le résultat est spectaculaire ! Il ne faut donc pas se désespérer et continuer le traitement jusqu'au bout. Les cheveux repoussent tout doucement. Très contente, je vais refaire ce traitement à l'automne.;0.0;0.0;5.165373302518437e-05;0.0;0.0;0.0;2.304485742734827e-05;0.0;0.006020198848153762;0.002652000540686064;0.001509517878688693;0.0019499672604990042;0.0;0.0016715880480265423;0.011751700114451794;0.005710524011688828;0.0014554805710420787;0.001190966393955943;0.08392833024324584;0.008762243027773248;0.000650551031571703;0.003111832607823199
1687;Bof bof;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1688;De l'avoir trouvé a ce prix, par rapport aux boutiques pour coiffeur qui arnaquent le particulier pour une contenance moindre.;0.0;0.07220297959694154;0.0;0.0005659635030588201;0.0001674020186466371;4.763216194342407e-05;0.0011460579226915434;0.0;0.0009432416282310371;0.0009890822058673389;0.0004357830949214738;0.000817072119276448;0.0017916099633656511;0.0;0.0;0.0;0.002651278400211855;0.003178546581375475;0.01738917883597479;0.013124008747339239;0.005080228157592885;0.008941966492446498
1689;Huile après lavage de cheveux avant séchage j'adore mes cheveux sentent bon et sont bien nourris grâce à cette huile. Que j'achète depuis des années. Je recommande sans hésitation.;0.0461613807730767;0.0;0.0012506468216873258;0.0;0.0;0.0038698296402556753;0.0012459075686020126;0.007574892854367301;0.006118093279472387;0.0;0.001051141688026249;0.00017959144879612342;0.0;0.009016187266721026;0.0005100261880793257;0.0;0.012661629927333553;0.00012123431752778737;0.0020477633818874563;0.0272039643603623;9.029693638600842e-05;0.03159070068158845
1690;Déjà utilisateur de ce shampoing, je l'ai commandé à nouveau car très satisfait de ce produit. Je reste fidélisé compte tenu du résultat.;0.0007899992838309878;0.0011082376088690717;0.0;0.0;0.0006830987529628911;0.002292647454057376;0.0;0.0;0.013780709993082868;0.0012106625097217888;0.004205413169890358;0.007174047090825358;0.0021956711566952732;0.0;0.015168355514727526;0.0020249303240945657;0.0015313767618880083;0.028319922855652095;0.015612913272504327;0.016667731178082203;0.0020168435467441573;0.0004707726931516219
1691;Un produit avec cette quantité à ce prix, vous ne le trouverez nul pat ailleurs! J'étais franchement sceptique lors de ma commande mais aucune mauvaise surprise. 1.5L pour même pas le prix de 250 ml, allez-y!;0.0004065464079716556;0.061951040003759665;0.0027112123327864153;0.0;0.001613179267333828;0.0;0.0;0.0011503364722357586;0.0;0.0;0.0003176210637553216;0.0005405939197283415;0.0;0.0;0.0010837227780370444;0.0006809452755111182;0.002819442815938874;0.014621090720456396;0.0;0.0014749643801052613;0.005491146278101725;0.0
1692;J'avais essayer un échantillon et le produit me va très bien . Soin très nourrissant, mes pointes sont hiper bien hydraté.;0.0006354439522979599;0.0;0.0;0.0013105162535553148;0.00014705656034596972;0.0008352600564066896;0.0010789515179168779;0.002828418906699834;0.0013439548576848885;0.0014695314045801385;0.005130942300603873;0.0006757519994043923;0.000319112950113745;0.024148007215087176;0.0;0.0011747828788537568;0.01295301318783365;0.00932276983848763;0.0;0.0016674995965604133;0.0027230515872105087;0.024085052872271907
1693;le produit livré n est pas le lipidium mais le normal;1.8310308708112813e-05;0.00044601764397623805;0.0;0.0;0.0008668409066256478;8.514704711771197e-05;0.0005233457957223684;0.0;0.0005587112483852859;0.0002899041928071273;0.0002409296838617981;0.0015022144615555808;0.0;0.0013134907097524285;0.0005219048395260784;0.0005333515224475405;0.001578150739394369;0.004504187913622834;0.001126099344540504;0.0;0.006306575177555977;0.0022596285520731446
1694;ce n est pas tres honnete;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.184740458373812e-207
1695;sinon le lipidium est un tres bon produit;8.256457956253448e-05;3.282462338085744e-05;0.0;0.0;0.0;0.0002492859788898897;0.0;0.0;0.0005111659920701044;0.0;0.0;0.0;0.0;0.0026002558633906694;0.0;0.0;0.0009048017394929853;0.0014493646755631344;0.0;0.0;0.0003748707599049675;0.0
1696;Top une vraie différence après l'utilisation de 15 jours, facile à appliquer et à stoppé ma chute de cheveux! Merci;0.0;0.0;0.0;0.0;0.0;0.0001962706552201872;0.0;0.0;0.008695218107531676;0.0029610228679102964;0.0;0.0;0.0;0.0;0.20729437801740666;0.0;0.000405082782458963;0.003538902194804035;0.0;0.0;0.0006292206038305694;0.0
1697;Livraison rapide;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43075787167211854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1698;Produit correspondant à la description et à mes attentes;0.0004774704463153124;0.000313903515580627;0.002177446231144449;0.0;0.1389440007247399;0.00035602300019100034;0.0009379858556153329;0.0;0.0;0.0;0.01773268839500875;0.0;0.0;0.0;0.0006849287813576981;0.001913324114549707;0.0;0.0;0.007163532689551756;0.0;0.0;0.0
1699;Un indispensable à avoir dans sa trousse de maquillage!;0.0;0.0;0.0;0.0009397501927027268;0.0;0.0;0.0019164657796642433;0.0;0.0040489154787373876;0.0;0.0;0.0;0.0028560356093995723;0.0013389880954433814;0.0015909952131426192;0.010645749179497148;0.0;0.0005123852298110691;6.927878604799026e-05;0.002888115274517157;0.0017332419405314719;0.0
1700;Parfait pour toutes les carnations...j'utilise toutes les couleurs ...surtout en cette période estivale ou ma peau prend des couleurs;0.00010681044505949653;0.0;0.0;0.06162047616317051;0.002837148162442451;0.000436066523529571;0.0004562618798515156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004569141955877317;0.0;0.0;0.0;0.0;0.09963707217174689;0.002661947759935312;0.0
1701;Produit conforme à la description, nickel pour les cheveux très très abîmés ! Rapport qualité prix imbattable.;0.00038627567445915134;0.08920481211100703;0.0;0.0;0.11330935273995289;0.000287913487345061;0.00047326788760313317;0.0010955991991482663;0.0;0.0005066068906875197;0.003049898820334053;0.0;0.0;0.004260935666979919;0.0004745519115986129;0.0;0.009178965857337004;0.0;0.0;0.0;0.0;0.00011675608528748045
1702;Reçu en parfait état, avec une triple protection dans le colis. La ligne Expert soin Lipidium de chez l'Oréal pro est une merveille.;0.0001556378694231307;0.0;0.0005448755389404412;0.000754986590174463;0.0;0.0005337886153763735;0.001827681263451001;7.616837502342493e-05;0.0012587621278967013;0.0011458690271073757;0.0;0.0;0.0;0.012000604169519279;0.0;0.0;0.004104484502823739;0.09606019574480235;0.0008351295343725362;0.00047807084590185175;0.0016505775118791637;0.0025143112341494706
1703;Satisfaite !!;0.0;0.0;0.0;0.0;0.0;0.308721572837174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1704;Je l'utilise depuis longtemps. Il améliore le cheveux en tout les aspects: la texture, la brillance et restaure les cheveux secs.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09241383163917746;0.0;0.0;0.0;0.11797672807864089;0.0;0.0;0.0;0.11868733304578469;0.0;0.0;0.0;0.0;0.0
1705;Plutôt bien, ne dure pas très longtemps en terme de quantité mais offre un beau volume aux cils. Attention il coule un peu au fil de la journée, penser a poudrer la zone des cernes pour éviter cela;0.0003045273969753409;0.0011041590763377265;0.002971271600880192;0.0;0.0;1.2739592648389575e-05;0.0;0.00029315690412231644;0.0010807658478495523;0.003100049893835546;0.00197365933364929;0.0;6.030757302094767e-05;0.0;0.0;0.07050875759715497;0.0014020942635830473;0.0;0.0;0.004363782509341782;0.004996654489528139;0.0
1706;Le produit est très facile à étaler, attention à ne pas en mettre beaucoup. Sinon il aide le maquillage à tenir et ma peau regraisse moins vite.;0.0;0.0;0.0;0.06721564652615504;0.0;0.0;0.0009676466809841768;0.0;0.001593009089091327;0.0;0.003077480916441476;0.0;0.00016099469618487838;0.002829181192429645;0.11035864078364027;0.012398785403163075;0.007656494111381112;0.0002848874326354582;0.0;0.0;0.0;0.017030856413313002
1707;Pas du tout sec très très crèmeux, couvrance moyenne a total (j’ai de grosses cernes).;0.0;0.0008129392318081501;0.00016265612964701666;0.0005103073969032298;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006964145987444116;0.10829660878515944;0.0;0.0;0.0;0.0002930339041782665;0.0
1708;Le vert camoufle parfaitement les boutons rouges;3.170641241760415e-05;0.0;0.0;0.002960950741345114;0.0007246221489816822;0.0;0.00030867741788859107;0.0;0.0;0.0;0.015248806243500014;0.0;0.0016720370485615252;0.0;0.0;0.015241678259106804;0.001204293060984264;0.0;0.0;0.005078459537357744;0.007002261619409757;0.0
1709;Ce produit professionnel maintient les cheveux blancs avec un éclat platiné et les empêche de jaunir. Très économique de surcroît!;0.0006751727551199849;8.97249970434349e-06;0.0008780043523831001;0.0;0.0;0.0005030547675878084;0.0035813479438770524;0.0006324143818356783;0.010200035141194637;0.006426645550220896;0.015504832411309923;0.00040726083022778084;0.0012665398155104009;0.004117936700093151;0.0029596488546210493;0.0;0.0009409771959909942;0.0010527089149150986;0.0005506360514677048;0.004287972564913596;0.001109027799061675;0.0
1710;Fais rapidement des paquets. Je ne le rachèterai pas.;8.728666393246847e-06;0.0;0.0;0.0019967822366580767;0.0003592253661817135;0.0;0.00013736588116163313;0.0;0.0;0.0;0.0011812038406027114;0.0;0.0028314241540395206;0.0;0.0027501036838989473;0.010563142581253793;0.011540186593491906;0.057217906760735834;0.002878504841768755;0.0;0.0;0.001011213162815307
1711;Cette note parce qu'elle correspond bien à ce que je souhaité. J'ai donc bien aimé ce produit qui correspond parfaitement pour mes cheveux et qui est nettement moins cher que dans les magasins spécialisés de ce produit. Je le recommande donc.;0.052237230970927355;0.0018818200169652998;0.001326654716416488;0.0008182379314808556;0.011925240783230711;0.00020539373198147376;0.0;0.0006614549768270339;0.0;0.0;0.02158275778387492;0.0;0.0;0.0;0.0;0.009049615322180994;6.31563288175979e-06;0.0013986836638822295;0.008483339117346264;0.005076679743068825;0.003895372790480345;0.0
1712;Pâte fibreuse qui fait le job pour les cheveux fin ! Facile à appliquer. Pot suffisamment grand pour tenir 6 mois voir 1 an.;0.0;0.0013736695542505752;0.0;0.0;0.0;0.001065863240173268;0.00028551923947686903;0.0;0.00917536775414104;0.0031067283341384712;0.0;0.0006464488397307926;0.004347208167422155;0.0008345137633293589;0.12014030362188184;0.024866206492694366;0.00012494344057506084;0.002003816819466277;0.0;0.04117285141356205;0.00998052299360826;0.0
1713;Je m'attendais à beaucoup mieux compte-tenu de la marque, mais la poudre noire est très volatile sur le pinceau et donc il y a partout, pour ma part je ne recommande pas;0.047566758131136914;0.0005057046451957807;9.129650839423796e-05;0.0;0.0018293836332818403;0.00179252185816929;0.0007073881919823698;0.0;0.002728194007952599;0.0005989488083905767;0.012928033994726506;0.0;0.0034838189655675123;0.006225083000192959;0.005604007002375533;0.03060814288747023;0.0042514504983453254;0.004178858458299063;0.004615711351847983;0.0;0.008761590830790828;0.0
1714;Très bon produit. Recommandé par les coiffeurs,Livraison rapide et soignée , le produit sent relativement bon et ne graisse pas du tout les cheveux ,maintenant reste à voir à l'usage si il tient ses promesses;0.05086984248735008;0.0;0.0001859982557892207;0.0;0.0;0.0;0.0;0.0035049098393625765;0.0005523154586788216;0.0;0.0;0.17017694179817472;0.004167875084312558;0.0;0.0;0.08180789309147704;0.0;0.0;0.0;0.0;0.0;0.0
1715;Excellent pour la mise en forme de la coiffure souhaitée. Et le bonus il nourri les cheveux;0.00043736292507895675;0.0004603906559831417;0.0;0.0;0.0005561233207495297;0.0002636577389102538;0.0;0.0027975274519778446;0.00025286567529605016;0.0;0.0;0.00020184262051676816;0.0;0.008319115680224115;0.0;0.004136817415993639;0.0030169992275727964;0.00037120056961742454;0.00019985960522988044;0.0024412591911593413;0.00015278558682828554;0.017485958111398157
1716;Après avoir acheté la Tigi Bed Head for Men Hair qui est bien mais qui colle aux mains et cheveux, j'étais à la recherche d'une nouvelle pâte/cire. J'ai regardé sur le net pour savoir quelle est la meilleure pâte/cire pour les cheveux. J'ai les cheveux plutôt épais donc le choix est toujours difficile. J'ai décidé de tenter cette Pâte fibreuse de la marque l'Oréal (pas très fan de cette marque niveau pâte/gel). J'ai bien fait car elle est excellente et surprenante ! Ne colle pas aux mains, sculpte très bien et l'odeur est excellente, on dirais un parfum ! Dans les cheveux, il n'y a aucun résidu contrairement à d'autres pâte que j'ai essayé par le passé, et on dirait qu'on a rien mis sérieusement. De plus, il y a un petit côte brillant donc le rendu est excellent. Pas déçu du tout, je sais maintenant quelle pâte prendre sur le long terme, ce sera celle-ci désormais!;0.0004803675068874408;0.002437978276462351;0.024644964461619658;0.0;3.925320935438893e-05;0.001596822740046035;0.0009691688114597298;0.0012225051193737737;0.008670812452078123;0.0026397471587478183;0.0007607379346244031;0.001083693539452886;0.004963738063907097;0.01190953010194769;0.004827321210148676;0.027960524329991795;0.007830021271809012;0.005596418647860843;0.00667290588769341;0.012367077677981585;0.009854177972702693;0.014762212916440226
1717;Shampoing violet de haute qualité. Il permet d’attenuer de manière efficace et dès les premières utilisations les reflets roux. Un masque hydratant est nécessaire derrière pour maintenir une chevelure souple. Une légère coloration des cuticules des mains peut apparaître. Elle disparaît dans la journée en se lavant les mains. Le cas échéant, je vous conseille d’utiliser des gants;0.0;0.0;0.0018758071130737144;0.0016867096190056928;0.0;0.0;0.036396894991558064;0.0025185373804561466;0.04375865602291473;0.05257443489068526;0.0028402885601260083;0.0;0.0012626953384721991;0.057601931985982506;0.023701593883756145;0.032821232184363856;0.0;0.0;0.0;0.00028225422863789444;0.0019080326180381765;0.006219916747666895
1718;Mes cheveux sont extrêmement secs à la base. Essai du masque hier soir et effectivement ils sont bien moins secs et plus souples. Très contente du résultat je recommande.;0.04750774473130611;0.0;0.0;0.0;0.0;0.0;0.0;0.0009659386925997384;0.0005065321428400515;0.0010093314450978841;0.0;0.0012906943541813884;0.0;0.08811186619474251;0.007421616280671588;0.0001926684592430693;0.09543467002707132;0.0;0.12746709645572024;0.0026234586269181653;0.0;0.0
1719;Meilleur mascara jamais testé : bien noir, apportant du volume;0.0007809260885405267;0.002010563482286311;0.0;0.0;0.00033208710924800805;0.0;0.0011060640810990907;0.0004667241570706297;0.002037422198536409;0.0007355899917712184;0.004157504665099647;2.667773299899996e-06;0.0;0.009732908654645333;0.006161404498272863;0.015575150752012738;0.010386494532564695;0.008536984266049591;0.0016874658385156874;0.01580393368572994;0.0017930331059838138;0.0
1720;On ne dirait pas un masque.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37982762130417064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1721;Trop liquide et l’odeur ce n’est pas celle de L’Oreal.;0.0006200698788295815;0.0;0.142667693967085;0.0;0.0;0.0007576886492304579;0.0006472611169286755;0.002069729274140725;0.0022228415257099714;0.0;0.0;0.005072683534552607;0.0;0.009215130008717936;0.0;0.0004034210456362824;0.0;0.001564741902300017;0.0010658279506760313;0.0007652210047918611;0.0;0.0
1722;Le pot n’etait pas rempli. Il etait à la moitié. Et sans aucune protection pour la fermeture.;0.00011366234937011881;0.0009032156091455985;9.330655399765455e-06;4.857942229796598e-05;0.0001523636572163126;3.49546598884963e-05;0.00018393808421581303;0.00034757810831445926;0.0002614685778198679;0.0;0.0;0.0;0.0;0.0;0.0013765313608874274;0.002155151205709673;0.0010107019933255862;0.003911189597154096;0.0;0.005185251859606641;0.0034826567718077906;0.0
1723;Malheureusement Je ne vais pas l’utiliser car je n’ai pas confiance de la provenance de ce produit.;4.8140227512658456e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11509249305773425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00048013713388359394;0.0;0.0;0.0;0.0
1724;Attention au couleur bleu il faut bien rincer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00027535939663202337;0.0021546141504262587;0.002233548117085192;0.14664396039765434;0.0;0.0;0.006464940391292991;0.007770555332695171;0.011883834293554494;0.0;0.0;0.0;0.0;1.5738199130460846e-05;0.004608632631803865
1725;Produit marche bien mais c'est vrai jetait déçu de la recevoir dans l'état qui il était. On a aucune idée ci c'est neuf ou non même pas une étiquette pour dire c'était jamais ouvert. Mais sinon produit marche bien comme habitude.;0.00012321170388612655;0.00037540920015387096;0.00017818052532599045;0.0;0.0;0.0;0.0005785798573103246;1.4486529670768874e-05;0.0014675856239104396;0.0;0.0018280927134953723;0.0;0.0;0.0;0.002178733212528436;0.0021203997864116257;0.0016880569825924558;0.09609501215617797;0.001476193774775228;0.00959026150759339;0.0;0.0
1726;J'ai des boucles en anglaise et le produit a bien agit, mes cheveux sont devenus moins frisés plus souple... par contre les premiers jours le cheveu reste très sec un peu plus que d'habitude...;0.0;0.0001118992916471861;0.0004809962463043723;0.0;0.0;0.0010298133057095936;0.0;0.0038717128229323406;0.01208978696076152;0.00167612163252781;0.003235080055637029;0.0025704084921065297;0.00019017549570750366;0.010460216251425073;0.0;0.0004044245129742916;0.1095037551492355;0.0023584019199093193;0.000748961757972714;0.005133636149177643;0.0;0.0004959643283493763
1727;Article reçu avec le bouchon de cassé et du gel partout sur le produit ainsi que dans le carton. Déçu;0.0;0.0;0.0007017288862681444;0.0;0.0;0.0;0.00012978328848973708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004100559680950747;0.0;0.13417883755784055;0.0;0.0032304489467238845;0.004445036988663029;0.0
1728;Excellent produit conforme à mes attentes. Une valeur sûre depuis plusieurs années. Aucun dépôt blanc dans les cheveux, c'est appréciable et en plus une bonne odeur;0.0004769657263283985;0.0;0.0739795597596781;0.0002329394757701233;0.12470485201193421;0.001757195294321551;0.0008345707915808763;0.0;0.009598554480494221;0.0023786904415487027;0.009786959011646768;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022831016866927272;0.0;0.0
1729;Je suis habituée à la gamme Lumino Contrast et devant les avis positifs des clients pour la gamme l'Absolut Repair Lipidum, j'ai testé.;0.0013006054250492849;0.00039152161477287267;0.00011520399849326096;0.0;0.00035522573046128713;0.00014327659459129798;0.0002636693707494117;0.0015415461271893604;0.0044748009063527786;0.0009998710806648533;0.00021313596787632055;0.0005971561135763273;0.0018325321825212243;0.020327629184740178;0.0005773960907023082;0.0013419871863561915;0.005068483629306812;0.005916832231704769;0.00274625767044204;0.006240791469874958;0.0;0.0
1730;Cependant j'aime beaucoup moins.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1731;Beaucoup trop riche pour mes cheveux fins probablement donc il faut beaucoup rincer et ça n'est parfois pas suffisant, les cheveux sont encore gras à certains endroits après séchage;0.00023305094301533452;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001167124739892452;0.0035180836184870033;0.0015781519285116138;0.0;0.0;0.003772150523901206;0.0025375109039681384;0.015967689974455555;0.0;0.0;0.0;0.0;0.0;0.1246736200823264
1732;Un peu déçu mais juste parce que mes cheveux ne sont pas adaptés je pense;0.00016306277585090935;0.00033781415846735553;0.0011095247803382957;0.0014994874294347656;0.0;0.0002507347330306241;0.0014070388886486165;0.0007675602951286273;0.0;0.0018643787923482084;0.0017457610496301183;0.0;4.7830964594678676e-05;0.002520822499160118;0.0004997429081802982;0.004588417782714537;0.0011214966815690927;0.008161322946970728;0.0;0.0;0.0;0.005338159868260411
1733;Sinon prix et livraison au top sur Amazon comme d'habitude;1.773447527179773e-05;0.06881369402883508;0.0;0.0;0.0;0.0;0.0;0.0;0.006298943084717506;0.0;0.0;0.15397321610482442;0.0;0.0;0.0;0.0;0.0005659827566258051;0.0;0.002380718169576051;0.003446744152634131;0.0;0.0
1734;produit conforme de tres bonne qualite et conforme a la description,facile d'utilisation;0.0;0.0029396356373548385;0.0;0.0;0.21121111390890188;0.0;0.0;0.0005247920061137287;0.0;0.0;0.0;0.0;0.0;0.0;0.17881392400275156;0.0;0.0;0.0;0.0;0.0;0.0012036159918918689;0.0
1735;et avec un rendu excellent pour des personnes habiles;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.184740458373812e-207
1736;Beau design pour ce  Mascara Volume Harmonieux/Longueur Prodigieuse de L'Oréal Paris Make Up Designer Paradise.;0.00036907163781969317;0.00018621527627580051;0.00026279925460157526;0.00019498588535663434;6.707648371924118e-05;0.0010031484388394601;0.0011209739715110627;5.461318647259188e-05;0.0005148383112254355;0.0024032809664166392;0.0;0.0;0.0;0.004760796845607318;0.0;0.00879178484587968;0.004658123141021233;0.0017062940304499218;0.0018231773619097505;0.0038724626947643642;0.001258900072527749;0.00030881382492098565
1737;Se pose facilement pour un effet de cils longs sans besoin de faux cils!;0.00044803011390685246;0.0;0.0;0.0;0.0;0.0010137694307483605;0.0003808713810170229;0.0022507214285664152;0.002594212095111153;0.0024089360318188383;0.0018460040487361822;0.0007808618532688832;0.004125661916554995;0.01369953286803063;0.010973409200642287;0.0498866040111398;0.006076289252488677;0.0;0.0;0.002270692557402997;0.00044559604842124074;0.0004505486201231262
1738;Mes filles et belle fille adorent;0.0;0.0;0.0;0.000986461298327522;0.0;0.0;0.0;0.00191436713659315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006566490398726835;0.0;0.0;0.0011519686969096656;0.00017918007617911003
1739;Je ne me maquille plus que tres tres rarement. Le mascara ne m'a pas piqué les yeux.;0.00015775008552215382;0.0;0.0;0.0008862392197293458;0.0;0.0;0.0004873563903311312;0.0;0.0;0.0;0.001269655313271526;0.0;0.0;0.0;0.0013506826075164707;0.014138753129353481;0.0;0.0;0.0;0.001474079693870385;5.5166465371305965e-05;0.0
1740;Très bon gel-cire que je cherchais depuis longtemps qu'on ne trouve pas en commerce .;0.0;0.0014792422356113204;0.0005278000717891374;0.0007194949829333164;0.0;0.001915884042845187;0.0009369545245182897;0.0;0.008296924813844732;0.0013834281009886523;0.0;0.0;4.89041129200587e-05;0.0;0.0;0.009430111278366777;0.007599173272419187;0.0004668175522114575;0.015033431111767463;0.008897549324457849;0.0007385339380507751;0.020456017441069615
