;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
977;connait;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019273993455294575;0.0;9.439215619573813e-05;0.0007240034724730847;0.000448068605180751;0.00011697755956955148;0.00046566437638761136
978;connaitre;0.0;0.0;0.0;0.0;0.0;0.0;0.0140199470490769;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00024285835919257343
979;connaître;0.016256174254885097;0.009016349961004897;0.0;0.010905047943484458;0.014885874965119473;0.025208104551559807;0.0;0.0;0.038331390780826244;0.0;0.0011646608829689546;0.0;0.029095229007379972;0.037994700443768605;0.011557522850122869;0.012359748405072903;0.058047113333939124
980;connu;0.0;0.003036060765209212;0.0;0.0;0.0;0.0;0.0;0.0;0.00011760056005952535;0.0;0.0;0.0;0.0;0.00015723460593685784;0.0;0.00016132689290072625;0.0006764152789321199
981;conomique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.096979905792376e-05;2.316779663665729e-05;1.0131171402941289e-05;0.00014478803116504932;0.0;0.0;4.02825126679339e-05;0.0;7.645706821328823e-06;0.0
982;conquis;0.0;0.0;0.0;0.0045102596190637395;0.0;0.0;0.0;0.0;0.0;5.899693272206949e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0
983;conquise;0.0;0.0;0.0009573054191592544;0.0;0.0;0.0;0.0;0.0016296120739025166;0.0;0.0017750597324213424;0.0;0.0;0.0;0.010100886892205639;0.0;0.0;0.0
984;conquérir;0.0029112694770081836;0.011507755922643753;0.0;0.008538308202051733;0.0;0.0;0.0;0.0;0.0024596957428403205;0.0;0.0018551712781482302;0.0;0.0;0.0009117424119382856;0.0024727675422507186;0.0;0.0
985;conscience;0.0;0.0;0.0;1.4750534551653317e-05;0.00023185818447629013;3.3144876072245516e-05;0.0;0.0;0.00015330667432565572;0.0;0.00013186301719023946;0.0;0.0;0.0;0.000748401468569587;0.0;0.00010602318128854853
986;conseil;0.0;0.0031138041383175145;0.0008003209035543024;0.0;0.0011433386461332116;0.0;0.0;0.011187163550097464;0.01192730841133853;0.0;0.026070829290286052;0.008602255559476453;0.0;0.010551770668012713;0.021969551877355584;0.0;0.0038186054738865455
987;conseille;0.0002984105998921177;0.0;0.005704334122851205;0.014209529919060946;0.0023230403574105484;0.025775807783042354;0.0;0.0;0.002542239850169642;0.004528397522529718;0.010453678594577395;0.009977659764302663;0.006542842241306562;0.0;0.010093325778582218;0.0;0.011988056076080512
988;conseiller;0.0;0.029169031277025786;0.0;0.03493724055824114;0.0;0.007083069013750033;0.0;0.0;0.01326926205061237;0.009709728615236146;0.018591323310457125;0.0007067729721576167;0.019804102589514407;0.02011151084568636;0.013434523032017809;0.04013407449293057;0.01733397336052876
989;conseillerai;0.0;0.0;0.0;0.0;0.003486292193926795;0.0;0.0064256415682110695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
990;conseillons;0.0;0.0;0.0;0.0;0.0;2.853085046105805e-06;0.0;0.0;6.641652753875692e-05;0.0;0.0;0.0005393995583417198;0.0;6.478433124877028e-05;0.0022880747472811655;0.00028051067777681144;0.0
991;conseillère;0.0;0.001100529815968217;0.0;0.0;0.0;0.0;0.0;0.0;0.001067730906966022;0.0;9.360361986929301e-06;0.0;0.0;0.0;0.0014014670044096471;0.0029458960497866418;3.627438658413935e-08
992;conseillée;0.0;0.0;0.0;0.00030424208812705245;0.0;0.000445015119534037;0.0;0.0;0.0;0.0;0.0005975533636924971;0.0;0.0;0.004406797295572526;0.0;0.0;2.5011413019788815e-05
993;conseils;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002327841575108913;0.0;0.001129588897347027;0.00041142066000894335;0.0;0.0011444653794004712;0.0006118102282042588;0.0002531968412658286;0.0011163780029586783
994;conservateur;0.0;0.0034690805231115413;0.0;0.0;0.0;0.0;0.0;0.0;0.0024034135576012925;0.0036139486547678164;0.0;0.0;8.511680118406808e-05;4.462140121816187e-05;0.0;0.0;0.0003089000812685463
995;conserve;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.952478300230651e-05;0.004917099277447283;0.0;0.0;0.0008399678743185308;0.0;0.0;0.0
996;conserver;0.0;0.0;0.0;0.0011914131050308142;0.0;0.0;0.0;0.0;0.0063704933168170965;0.0;0.02721108061579671;0.0;0.0;0.0;0.0;0.0;0.0014552402871871922
997;considère;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.32735765303376e-237
998;considérablement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.100777521001699e-06;0.0;0.00047173366537330263;0.0;0.0;0.0007782268816351816;0.001227606792842021;8.509019552444147e-05;5.810626349389362e-05
999;considérer;0.0;0.00463078347873591;0.0;0.0;0.0;0.0;0.0;0.004629162200899023;0.0;0.0;0.00016020423630327952;0.0;0.0;0.00037475642181837283;0.0007539726475975168;0.0;3.233883311741532e-05
1000;consigne;0.0;0.0;0.0007951660403792086;0.0;4.1058460111833717e-05;0.0;0.0;0.0011494589838053773;0.0;0.0;0.0;0.0;0.0;0.006216899476101361;0.0;0.0;0.0
1001;consistance;0.0;0.0;0.0026389362275357968;0.007787696808677181;0.0;0.0;0.0;0.0;0.0005748200697598374;0.0;0.0016755715768367776;0.0003538226033942459;0.0005979971959243803;0.002496015311894257;0.0018368900771922956;0.002257516547215712;0.002741206039014519
1002;consolidation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006388992475310999;0.0;0.0;0.0;0.0;0.0;0.006938120589383106;0.0;0.0
1003;consolider;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004898548852523973;0.00021790830518043567;0.0;7.828355593974458e-05;0.0044488226942479385;0.0;0.0
1004;consommateur;0.0012265168208282769;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00031684359854891375;0.0;0.0;0.0010161023863717263
1005;consommer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002285543756054132;0.0;0.0;0.00022747707943684354;0.0;0.0;0.0;0.0;0.0005900791795118688
1006;constat;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002307886191188145;0.0;0.0;0.00011420498012066997;1.3731750359496447e-05;0.00019733708996358507;0.0017672976347523483;4.0122000208156825e-06;0.0014185076469366462
1007;constatation;0.0;1.5678100759768596e-05;3.281138052876259e-05;0.0;0.0;0.0;0.0;0.0;0.0002436868177649132;0.0;1.17852232397088e-05;9.471649394958485e-06;2.049753651490261e-05;9.605614719003137e-05;0.0006712766197422173;0.0001469342523852302;0.0007836579834500485
1008;constater;0.0009386079229012654;0.0;0.0;0.005355823573154178;0.0;0.0044582044288991145;0.0;0.002075825261331068;0.00523698200246664;0.0008959638565739354;0.00030805363607861814;0.0;0.0;0.01161119706825395;0.012282988214376777;0.0;0.0046716213626980104
1009;constituer;1.1909814672075345e-05;0.00010350348101093546;0.0;0.0;0.0;2.419934182306816e-05;0.0;2.433269410753284e-05;0.0;0.0001543673988381241;0.00021054458051235223;0.0;0.0;0.0005318147010302365;0.0003624563702225851;0.001678865197949491;0.0
1010;constitution;0.0;6.470569163329056e-06;0.0;0.0;9.321079888730208e-06;0.0;0.0;1.0736381433929184e-05;0.0;0.00015191795305770863;0.0;3.215584924731428e-05;0.0;0.0;0.0;0.0;0.00011448973565487666
1011;constructif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004313278594127628;0.0;0.0007280656018785919;0.0;0.0;0.0;0.0;0.0;0.005938692126093759
1012;conséquence;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010395932520728048;0.0009862289446962674;0.0009549244832573934;0.0;0.0;0.0;0.0;0.0;0.00012269726120520984
1013;conséquent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.725469442170924e-05;1.5408054829629385e-05;0.0;0.0;0.0024576734063624043;0.00023524943616122276;6.998105934303012e-05
1014;contact;0.0030944942400703236;0.0;0.0;0.014645645646262301;0.0;0.0;0.0;0.0;0.0;0.0;0.0005141603227960426;0.0;0.0;0.0;0.0003921979222648273;0.0;0.006321685036039552
1015;contacter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8919114656848248e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0009779856626224769
1016;container;0.0;0.0;1.1801868379619537e-05;3.078573213288213e-05;0.0;0.0;1.5352977016828302e-05;0.0;6.357057432212671e-05;0.0;0.0;0.0;0.0;0.0;9.774591918172269e-05;0.0;0.00030918066109649617
1017;contante;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.32735765303376e-237
1018;contenance;0.0;0.06850949865551154;0.0;0.0;0.0;0.0;0.014100584157005875;0.005889094204160714;0.0006752784047001867;0.010227478524486315;0.0;0.0;0.016808962921401653;0.0;0.01309279147633229;0.005894004459433506;0.07024754615190189
1019;contenant;0.0;0.00021575262183196043;0.0;0.0;0.0;0.0;0.0;1.488434582119316e-05;0.0;0.00011541568182377525;0.0;0.0;0.0;0.000425234387199639;0.0006584432530261846;0.0;0.0014203153916427808
1020;contenants;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016346555647198302
1021;contenir;0.0004078088708092881;0.02791013519001021;0.008341357963955793;0.008958395951376326;0.0;0.0;0.0;0.0;0.007135483136840414;0.0010289653545297998;0.007242531912567058;0.0;0.017694332393422097;0.0;0.0050081726423476785;0.0;0.004090315160526371
1022;content;0.0;0.02104325214468706;0.0;0.0013364836187532518;0.0;0.0;0.0;0.0;0.0;0.0;0.0013819393621816239;0.003286888304045996;0.0011717306437242538;0.002751136713613292;0.0;0.00018065396802232044;0.00450769739262206
1023;contente;0.011343876142229958;0.0;0.0412775692390989;0.0;0.0;0.0;0.0;0.03631567937125588;0.025666837149777823;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5404136011084039
1024;contenter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009502535618288428;0.003939074338056494;0.0007078891305523896;0.0
1025;contenu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005006385734097706;0.0018811222676101058;0.0;0.011307214983707502
1026;conter;0.0020643688113315007;0.0;0.0;0.0;0.0;0.0004286921143778938;0.0;0.0;0.0;0.0;0.0;0.0012351769023407574;0.0;0.002029874150621891;0.005069769458145116;0.0;0.0
1027;contester;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00206354995898234;0.0;0.0010922424505229239;0.0016881839278621122
1028;contient;0.0;0.0;0.0;0.0;0.0;0.003750701633688489;2.1830549815329627e-05;0.0;0.00021179094947396473;0.0;0.0005204397900934251;0.0;0.0;0.0012593703701980821;0.0;0.0;3.579368162216147e-05
1029;continuer;0.0;0.0;0.0;0.0016651367712702864;0.0;0.0;0.0;0.0;0.009159460708510129;0.0007346113734252232;0.0;3.6951569685917505e-05;0.0005561870919054369;0.0009907496675642371;0.0019141517331762775;0.0;0.0019664933940236246
1030;continuerai;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007737080297236098;0.0;0.0021435466284838965;0.0;0.0;0.0;0.0;0.0;0.0
1031;continuerais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007812713298281013;0.0;0.0;0.0;0.0;0.006132715690392588;0.0;0.000524083907271856
1032;continuerez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00943226469429176;0.0001543806229054442;0.0;0.0;0.0;0.0;0.001123569954700872
1033;continué;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001431689923091797;0.0;0.0002982287512306299
1034;conton;0.0;9.262589258368801e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004298759027706976;0.0;0.0
1035;contour;0.0;0.0;0.0;0.006890173827035204;0.0;0.006300595395512951;0.0;0.0;0.0;0.0;0.0031685800804353583;0.0;0.004707895485209569;0.0;0.0012683984535043335;0.009810756462837494;0.0047623773300464285
1036;contraire;0.001392211882733743;0.0005872557486911393;0.006886576220404625;0.0015261855338068303;0.0039327645619182785;0.004182915725587934;0.0;0.0;0.001134634055573448;0.0;0.00320726124298007;0.0;0.0;0.0004813468056555218;0.001138008661165594;0.009610734184040907;0.0035797132215486566
1037;contrairement;0.00015832366409211036;0.003361012781806028;0.0;0.0050492358309669255;0.0;0.0;0.0;0.0;0.01647903769280583;0.0;0.0013061015781894135;0.001814358601503241;0.0;0.010120695836402674;0.0107093338528344;0.020526811844586854;0.008234122477445536
1038;contrast;0.000274173971930809;0.0031059706199062357;0.0;0.0;0.0;0.003095156098545831;0.0;0.0;0.0001179599337227437;0.0;0.003662672701748856;0.0;0.0;0.004408206022949607;0.0;0.0014204837886624855;0.00031519401612578363
1039;contraste;0.0;0.0;0.0;0.0;0.0;0.0;2.0345307973817397e-05;0.0;0.00020617304600324346;0.0001845534508852067;0.0013902335600980522;0.0;0.0;1.4984836618765186e-05;0.0;6.201210629844176e-05;0.0
1040;contrefaçon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02133402504348713;0.0;0.0;0.0;0.0;0.00016568301573000326
1041;contrer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005355076501918387;1.4943019269643955e-05;0.0;0.0004746209836000237;0.0;0.0;0.0;0.0;0.0;0.0
1042;controverser;0.0;0.005284167353414886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003652487094805123;0.0;0.0;0.00021908418138680036;0.00013569465141295847;0.00018484869608826075;0.0;0.0003813418516621165
1043;contrôler;0.0;0.0;0.0;0.005174240545806074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008812291448830515;0.0030921565134733858;0.0
1044;convaincre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009331290998767651;0.0;0.00031087540916658674;0.0;0.005023280966314515;0.0020774791697010567;0.0016958921710475865;0.0012257825620838707;0.0050748585949299645
1045;convaincue;0.0;0.006892159788456217;0.0;0.0;0.0;0.0;0.0;0.0;0.01327498531115008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1046;convaincus;0.0;0.0;0.0;0.006927250851263981;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1047;convenable;0.0;0.00212905368388304;0.0;0.0026135956511798486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004537580691891346;0.0;0.0;0.0
1048;convenablement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018739639746314374;0.0;4.715680619563984e-05;0.002417678586247266;0.0;0.002655931073390552;0.0;0.0;0.0008208872808530964
1049;convenir;0.0;0.0372116334505155;0.0226370077048098;0.04935697918594892;0.00365108330875191;0.003221679735580983;0.0;0.0;0.00020498152801744096;0.0;0.12930665855995835;0.0;0.0;0.005627893664790804;0.018213845277090152;0.0029383271032189253;0.00841214596087538
1050;conviction;0.000676603607970787;0.0;0.0;0.0;0.0;0.0;0.0;0.0072813892739042535;0.00021814222950348368;0.009001573542263453;0.0;0.0;0.0;0.00011114504289060243;0.00031408554603362725;0.0;0.0012703103818020721
1051;convienne;0.0;0.0;0.0;0.008069644738243287;0.0;1.7584081369184814e-05;0.0;0.0;0.0;0.0;0.0001053953381052886;0.0;0.0;0.0010640822756948956;0.0;0.0;0.0
1052;conviens;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002405263071807435;0.0001293970153114592;0.00423421604257153;0.0;0.0;0.0;0.0;2.9712555228971153e-05;0.0
1053;convient;0.0;0.009041285135744596;0.01225559235856669;0.01106754427946258;0.0;0.0;0.0;0.0;0.005893703737016972;0.000888032266643901;0.0048934088131764525;0.00016863760241902674;0.0;0.011112438403496036;0.0;0.039993293164480886;0.00426723654232126
1054;cool;0.001491484516364252;0.0026416874565493415;0.0;0.0004036947145724977;0.0;0.0;0.0;0.0;0.00029951255110694777;5.209384191174016e-06;0.0008737142622198329;0.0;0.00041532220774074944;0.001132468869081412;0.0007108276920683563;0.0008467966958522113;0.0008161713853777952
1055;coopératif;0.0;0.0002474106533957456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.903792462788258e-05;0.0;0.0;0.003578783264269727;0.00020348613611167874;0.001108726036675041
1056;coorespond;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.32735765303376e-237
1057;copain;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00023853395626298143;0.0;0.0;0.0;0.00031928997169542307;0.0002118228567726435;0.0007150981464954533
1058;copie;0.0;0.0;0.0;0.0;0.0;0.0;2.919441557622752e-05;0.0;0.0;3.685036296533555e-05;0.0;0.0004478067794538876;0.0002350748378000197;0.0002555323428859005;0.0;0.0;0.0028071612524693938
1059;copine;0.0;0.0;0.0;0.0;0.0;0.007008372788118823;0.0;0.0;0.0;0.0;0.0;0.0001322696947278489;0.0;0.00014565346815001323;0.0014053585280152337;0.0;0.0
1060;copié;0.0;0.0007099391157850603;0.0;0.0;0.0;0.0;0.0020578527433801706;0.0;0.00010149429553128174;0.0;0.0;0.0;0.0;9.237455838569363e-05;0.0001262888226478892;0.0;0.0005810447555764166
1061;coquet;0.0;0.0;0.0;0.0002399180921957882;0.0;1.6571512755650013e-05;1.9606569402995455e-05;0.0;5.088819795328393e-05;6.811297823517787e-05;0.00010278017140439231;0.0;4.2220341951808624e-05;0.0012074716912265204;4.8308865333922186e-05;0.00035717219786022603;0.00034841419469062486
1062;coquille;0.0;2.3637031730863838e-05;0.0;0.0002490268172059235;0.0;0.0;0.0;0.0;5.130267883655945e-05;0.0;0.00014038549499304788;6.529676739014101e-05;0.0;0.00013340855032143781;0.0;0.0;6.494181296061232e-05
1063;cor;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014498909537981474;0.0;0.0
1064;corbeau;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0044641260682091455;0.0;0.0;0.0;0.0;0.0;0.00028146608493906025
1065;cordialement;0.0025249672673980377;0.0;0.0;0.0;0.0;0.008265342173868541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1066;corporel;0.0;0.0;0.0;0.007756969828159029;0.0;0.0;0.0;0.001793949220735889;0.0;0.0;0.0;0.0;0.0;0.0005470003596497444;0.0;0.0;0.0
1067;corps;0.0;0.0;0.004426271025467765;0.013681275772304926;0.0;0.0;0.0;0.012283196729079123;0.0026305148724748793;0.0;0.0;0.0;0.013641631704480834;0.0;0.0;0.0;0.00012885716329703907
1068;correct;0.0;0.1373522623179582;0.0033760212620313613;0.009065275051623797;0.0;0.004781099444418289;0.026688792035075074;0.009160899071558915;0.0;0.0;0.03310367469119263;0.07841161160076171;0.002189940979857182;0.0;0.009665558196154288;0.003491991282325749;0.005674405155282377
1069;correcte;0.0;0.007274448192065974;0.0;0.0063872992015321;0.0;0.0;0.004823084691819042;0.0;0.0;0.0;0.008370428168411211;0.0;0.0;0.0;0.0;0.0;0.0
1070;correctement;0.0006107089118617314;0.0;0.001597281918159833;0.0038871886776851174;0.0;0.0;0.0;0.0;0.0010775696346871219;0.0;0.0;0.0;0.009257420904348484;0.015827244265677262;0.009744624802560565;0.0;0.013234886034834819
1071;correcteur;0.0013053574174652152;0.010774376947951442;0.0;0.0013637874065690358;0.0;0.0;0.0;0.0;0.0037168999282754167;0.0;0.014017049655015682;0.0;0.0;0.0007055658814359656;0.004411363000092365;0.0;0.0022441478677005925
1072;correction;0.0;0.0;0.0;0.0004355048705477588;0.0;0.0;0.0;0.0;0.011703110911996547;0.0;0.0005788424200210808;0.0;0.0;0.0;0.0026404519287392346;0.0;0.0
1073;corrector;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018847421964988763;0.0;0.0;0.007902948721373718;0.0014068336593639473;0.0;0.0
1074;correpond;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.32735765303376e-237
1075;correspond;0.0;0.004492758339811815;0.0;0.0;0.04285365496095014;0.0;0.0034173071442450418;0.0;0.0;0.0;0.0;0.0;0.0;0.010912941613383392;0.0012114215735788848;0.0;0.0
1076;correspondance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015681265711192333;0.0;0.0017620167238969156;0.0;0.0;0.0;0.0008971872331751781
1077;correspondant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01663049352887449;0.0;0.0;0.0;0.0;0.0;0.0006636134399313013
1078;correspondre;0.0;0.01892491080699025;0.020089482569863204;0.0;0.1584780697672287;0.0022276521864402175;0.0;0.0;0.0;0.0;0.18416594709263592;0.0;0.0;0.0;0.0;0.000560003442097366;0.034948807042453484
1079;corrige;0.0;0.0;0.0;0.0007127706748421667;0.0;0.0;0.0;0.0;0.0;0.0;0.0007745415783044198;0.0;0.0;6.030301755880203e-05;0.0006909660306972576;2.6690269365477074e-05;0.0
1080;corriger;6.330650740163015e-05;0.000585785950324002;0.0;0.00213279841044811;0.0;0.0;0.0;0.0;0.02162735647106937;0.004606330676478108;0.005248231672080036;0.0;0.0038051882986018734;0.0004951154065228198;0.0;0.0003271214694555506;0.005763017019294241
1081;corrigerait;0.0;1.2533670412370458e-05;0.00047489713204783025;0.00010471561500568489;0.0;0.0;0.0;0.0;0.0;0.0;0.0004618818114739495;0.00016272633052032614;0.0;0.00039403942926556174;0.0011305842943496124;0.00019648709633990105;0.0003471661648456088
1082;corser;0.0;4.116862511187009e-06;0.0;0.0;0.0;0.00045958577798882417;0.0;0.0;0.0013463249138612476;0.0;0.0;0.0002978143222262842;0.0;0.00029459987110820054;0.0;0.00010297862906832833;0.0033903563949321223
1083;corvée;0.0;0.0;0.00031707951832530976;0.0;0.0;0.0;0.0;0.0007563874467536378;0.0;0.0;0.0;0.0;0.0013362219057769427;0.0021051417294434844;0.0;0.0;0.0
1084;cosmetic;0.0;0.0;0.0;0.0;4.4206088839287526e-05;1.1677044275826639e-05;3.082662815522228e-05;0.0;0.00010858556360647957;0.0;0.00020315119782087057;0.0003144702421160274;0.00010113601690857703;0.00018609063960580967;0.0;0.0001417442215783434;0.0003242219573839819
1085;cosmetics;1.0960733740922647e-06;0.0;0.0;0.0;0.0;0.0;3.5366257652681663e-06;1.2491468073222695e-05;3.5284859134720244e-05;6.150862197670775e-05;9.436146220202783e-06;0.00012537216935800899;1.747756434699344e-05;8.978980099260536e-05;1.803470159485447e-05;0.0;1.3842277078149179e-05
1086;cosmetique;0.0;0.0;2.7276942383021544e-05;0.0;0.0;0.0;0.0;1.2176315701708492e-05;0.0;0.0;2.175561649380789e-06;1.7258920960308306e-05;0.0;0.0;8.342210388783893e-06;0.0;7.763355818467162e-07
1087;cosmetiquescl;0.0;4.3938438154531366e-05;0.0;0.0;0.0;6.201844134634998e-05;2.7688053890283918e-05;0.0;1.4886680210699618e-05;8.432902303820922e-06;2.7450338612825357e-05;0.0;0.0;0.00023749949924114632;0.0;6.847897265237344e-05;0.00030482022470167846
1088;cosmétique;0.0;0.007790860002543673;0.0;0.00026725679387971045;0.0;0.0;0.0;0.0;0.0022112132721021148;0.0;0.0007458294365149397;0.004682659981696133;4.0405800205212595e-05;0.0022026918640595055;0.0006817451249047482;0.0;0.0026335484826495075
1089;cosmétiquer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010699594507909815;0.0;0.0;0.0
1090;costaud;0.0;0.0021979502286917233;0.0;0.002679395287630534;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00046489560449694734;0.0;0.0;0.0
1091;cotayez;9.505318566696652e-06;0.0;0.0;3.838104208299722e-05;0.0;0.0;0.0;0.0;8.734691731995699e-05;0.0;5.462227141033863e-05;3.6585709348464464e-05;0.0;0.0004184511742584088;0.0;0.0;7.916490471061571e-05
1092;cote;5.7616017176185426e-05;0.0;0.00035554227013703994;0.0033732636970765268;0.0;0.00387093411689012;0.0;0.0002901618316775577;0.0;0.0;0.00061923938289098;0.0038066797706285812;0.0;0.0001682410418298917;0.0005507735082350639;0.0;0.0
1093;coter;0.0;0.00014424014524670368;0.0;0.0003028814899168502;0.0;0.0;0.0;0.0;0.0;0.0;0.00024050011623154977;0.0;0.00012151584307827495;0.0019930601645198488;0.0015833455008429967;0.00010909606983739861;0.0029476627424472636
1094;coton;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010469185767672357;0.0;0.0;0.0;0.0030072849448029336;0.01869720131558674;9.72757239903661e-06
1095;coté;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1730129659418886e-05;0.001274045996671712;0.0;0.0
1096;cotés;0.0;0.0;1.590176832719771e-05;2.155864886237759e-05;0.0;6.528282031375195e-05;1.1206385102395959e-05;0.0;0.0;0.0;1.5194424359065707e-05;0.0;0.0;4.799633272198494e-07;0.00012717686884987546;3.232563712957236e-05;0.00020521839577160406
1097;cou;0.0;0.0;0.0;0.004528901689075;0.0;0.0001339794422771925;0.0;0.003022730218613519;0.0;0.0;0.0002707466280032211;0.0;0.0;0.0014599611420349331;0.000295089464879176;0.0;0.0013658629897092766
1098;couche;0.0008244497033390991;0.0;0.0;0.0;0.0;0.0;0.0036677223650003993;0.0;0.0;0.0;0.011134162908978307;0.0;0.004190661142877153;0.0;0.06090138188474916;0.008049981032451433;0.0
1099;coucher;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00024586835281823844;0.0;0.0;0.0;0.0003274018805348621;0.0002177896526522509;0.0007209246074702297
1100;coucnvrance;0.0;0.0;0.0;0.0010114342224995187;0.0;0.004705876157356437;0.0;0.0;0.0;0.0;0.0009925001465393467;0.0;0.0;0.0;0.000740217945882769;0.0;0.0
1101;coucou;0.0;0.0;0.0;0.0;0.0;9.08600604830193e-05;0.0001516444667786433;0.0;2.8265152867017186e-05;4.441415726547158e-05;0.0;0.0;0.0;0.0010840870955901145;0.0;0.00010331590654197695;0.0006737699351066108
1102;coule;0.0028441498322315196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000746128657243944;0.0;0.0;8.096077952971713e-05;0.00479412153114117;0.0012251815322447158;0.0024100519643209233
1103;couler;0.0036399419290098233;0.003292121337142306;0.0;0.0;0.0;0.0024010776672087042;0.00047572150318140206;0.0;0.007816458578610595;0.0;0.012213308021583135;0.0;0.0;0.0015114185998781984;0.015307017639945608;0.0;0.010094944905992402
1104;couleur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.043718079520055;0.0;0.0;0.0;0.0;0.0;0.0
