,avg_mark,brand,price,product_id,product_name,product_type,retailer_id,,,
708,4.6,LOrealParis,8.3,B006OO5DGW,L'Oréal Paris Mascara Allongeant Telescopic Noir,"Beauté et Parfum, Maquillage, Yeux, Mascaras",amazon_fr,,,
709,4.2,LOrealParis,13.66,B00II1L8MW,L'Oréal Professionnel Tecni Art Fix Design Spray 200ml,"Beauté et Parfum, Coiffure et soins des cheveux, Produits coiffants, Laques et sprays",amazon_fr,,,
710,4.2,LOrealParis,13.1,B071KWYBZZ,L'Oréal Magnesium Silver Shampooing 500 ml,"Hygiène et Santé, Coiffure et soins des cheveux, Shampooings et soins, Shampooings",amazon_fr,,,
711,4.4,LOrealParis,18.1,B00WIT2UEU,L'OREAL PROFESSIONNEL O Vitamino Color Crème Correctrice Blonde 150 ml,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
712,4.2,LOrealParis,20.59,B06Y4HJ7LR,L'Oreal Professionnel LPF323 Masque Inforcer 500 ml,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
713,4.2,LOrealParis,13.66,B00II1L8MW,L'Oréal Professionnel Tecni Art Fix Design Spray 200ml,"Beauté et Parfum, Coiffure et soins des cheveux, Produits coiffants, Laques et sprays",amazon_fr,,,
714,4.2,LOrealParis,13.1,B071KWYBZZ,L'Oréal Magnesium Silver Shampooing 500 ml,"Hygiène et Santé, Coiffure et soins des cheveux, Shampooings et soins, Shampooings",amazon_fr,,,
715,4.3,LOrealParis,7.5,B01M2AC80G,L'Oréal Paris&nbsp, Infaillible Palette Fond de Teint Total Cover Teinte Universelle,"Beauté et Parfum, Maquillage, Teint, Fonds de teint",amazon_fr,,
716,4.4,LOrealParis,18.1,B00WIT2UEU,L'OREAL PROFESSIONNEL O Vitamino Color Crème Correctrice Blonde 150 ml,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
717,4.2,LOrealParis,13.66,B00II1L8MW,L'Oréal Professionnel Tecni Art Fix Design Spray 200ml,"Beauté et Parfum, Coiffure et soins des cheveux, Produits coiffants, Laques et sprays",amazon_fr,,,
718,4.3,LOrealParis,7.5,B01M2AC80G,L'Oréal Paris&nbsp, Infaillible Palette Fond de Teint Total Cover Teinte Universelle,"Beauté et Parfum, Maquillage, Teint, Fonds de teint",amazon_fr,,
719,4.2,LOrealParis,11.8,B07MNLBG8L,L'Oréal Paris &ndash, Infaillible More Than Concealer &ndash, Correcteur et Fond de Teint 2 en 1 (321) Coquille d'&oelig,uf 11ml,"Beauté et Parfum, Maquillage, Teint, Fonds de teint",amazon_fr
720,4.4,LOrealParis,18.1,B00WIT2UEU,L'OREAL PROFESSIONNEL O Vitamino Color Crème Correctrice Blonde 150 ml,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
721,4.2,LOrealParis,13.66,B00II1L8MW,L'Oréal Professionnel Tecni Art Fix Design Spray 200ml,"Beauté et Parfum, Coiffure et soins des cheveux, Produits coiffants, Laques et sprays",amazon_fr,,,
722,4.3,LOrealParis,7.5,B01M2AC80G,L'Oréal Paris&nbsp, Infaillible Palette Fond de Teint Total Cover Teinte Universelle,"Beauté et Parfum, Maquillage, Teint, Fonds de teint",amazon_fr,,
723,4.2,LOrealParis,11.8,B07MNLBG8L,L'Oréal Paris &ndash, Infaillible More Than Concealer &ndash, Correcteur et Fond de Teint 2 en 1 (321) Coquille d'&oelig,uf 11ml,"Beauté et Parfum, Maquillage, Teint, Fonds de teint",amazon_fr
724,4.4,LOrealParis,18.1,B00WIT2UEU,L'OREAL PROFESSIONNEL O Vitamino Color Crème Correctrice Blonde 150 ml,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
725,4.2,LOrealParis,13.66,B00II1L8MW,L'Oréal Professionnel Tecni Art Fix Design Spray 200ml,"Beauté et Parfum, Coiffure et soins des cheveux, Produits coiffants, Laques et sprays",amazon_fr,,,
726,3.9,LOrealParis,6.4,B005HI7W1K,"L'Oréal Paris - Mascara Volume Millions de Cils Noir 10,5ml","Beauté et Parfum, Maquillage, Coffrets de maquillage",amazon_fr,,,
727,4.3,LOrealParis,7.5,B01M2AC80G,L'Oréal Paris&nbsp, Infaillible Palette Fond de Teint Total Cover Teinte Universelle,"Beauté et Parfum, Maquillage, Teint, Fonds de teint",amazon_fr,,
728,4.2,LOrealParis,11.8,B07MNLBG8L,L'Oréal Paris &ndash, Infaillible More Than Concealer &ndash, Correcteur et Fond de Teint 2 en 1 (321) Coquille d'&oelig,uf 11ml,"Beauté et Parfum, Maquillage, Teint, Fonds de teint",amazon_fr
729,4.4,LOrealParis,18.1,B00WIT2UEU,L'OREAL PROFESSIONNEL O Vitamino Color Crème Correctrice Blonde 150 ml,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
730,4.2,LOrealParis,13.66,B00II1L8MW,L'Oréal Professionnel Tecni Art Fix Design Spray 200ml,"Beauté et Parfum, Coiffure et soins des cheveux, Produits coiffants, Laques et sprays",amazon_fr,,,
731,3.9,LOrealParis,6.4,B005HI7W1K,"L'Oréal Paris - Mascara Volume Millions de Cils Noir 10,5ml","Beauté et Parfum, Maquillage, Coffrets de maquillage",amazon_fr,,,
732,4.4,LOrealParis,24.68,B00R9FYLZ4,L'oréal - Fix Design Recharge,"Beauté et Parfum, Coiffure et soins des cheveux, Produits coiffants, Laques et sprays, Beauté et Parfum, Coiffure et soins des cheveux, Produits coiffants, Gels, Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins",amazon_fr,,,
733,4.3,LOrealParis,7.5,B01M2AC80G,L'Oréal Paris&nbsp, Infaillible Palette Fond de Teint Total Cover Teinte Universelle,"Beauté et Parfum, Maquillage, Teint, Fonds de teint",amazon_fr,,
734,4.2,LOrealParis,11.8,B07MNLBG8L,L'Oréal Paris &ndash, Infaillible More Than Concealer &ndash, Correcteur et Fond de Teint 2 en 1 (321) Coquille d'&oelig,uf 11ml,"Beauté et Parfum, Maquillage, Teint, Fonds de teint",amazon_fr
735,4.4,LOrealParis,18.1,B00WIT2UEU,L'OREAL PROFESSIONNEL O Vitamino Color Crème Correctrice Blonde 150 ml,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
736,3.9,LOrealParis,6.4,B005HI7W1K,"L'Oréal Paris - Mascara Volume Millions de Cils Noir 10,5ml","Beauté et Parfum, Maquillage, Coffrets de maquillage",amazon_fr,,,
737,4.4,LOrealParis,24.68,B00R9FYLZ4,L'oréal - Fix Design Recharge,"Beauté et Parfum, Coiffure et soins des cheveux, Produits coiffants, Laques et sprays, Beauté et Parfum, Coiffure et soins des cheveux, Produits coiffants, Gels, Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins",amazon_fr,,,
738,4.3,LOrealParis,7.5,B01M2AC80G,L'Oréal Paris&nbsp, Infaillible Palette Fond de Teint Total Cover Teinte Universelle,"Beauté et Parfum, Maquillage, Teint, Fonds de teint",amazon_fr,,
739,4.2,LOrealParis,11.8,B07MNLBG8L,L'Oréal Paris &ndash, Infaillible More Than Concealer &ndash, Correcteur et Fond de Teint 2 en 1 (321) Coquille d'&oelig,uf 11ml,"Beauté et Parfum, Maquillage, Teint, Fonds de teint",amazon_fr
740,4.4,LOrealParis,18.1,B00WIT2UEU,L'OREAL PROFESSIONNEL O Vitamino Color Crème Correctrice Blonde 150 ml,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
741,4.1,LOrealParis,17,B07CPLY35V,L'Oréal Men Expert BarberClub Trousse 3 Produits,"Beauté et Parfum, Soins pour la Peau, Coffrets cadeaux",amazon_fr,,,
742,3.9,LOrealParis,6.4,B005HI7W1K,"L'Oréal Paris - Mascara Volume Millions de Cils Noir 10,5ml","Beauté et Parfum, Maquillage, Coffrets de maquillage",amazon_fr,,,
743,4.3,LOrealParis,7.5,B01M2AC80G,L'Oréal Paris&nbsp, Infaillible Palette Fond de Teint Total Cover Teinte Universelle,"Beauté et Parfum, Maquillage, Teint, Fonds de teint",amazon_fr,,
744,4.2,LOrealParis,11.8,B07MNLBG8L,L'Oréal Paris &ndash, Infaillible More Than Concealer &ndash, Correcteur et Fond de Teint 2 en 1 (321) Coquille d'&oelig,uf 11ml,"Beauté et Parfum, Maquillage, Teint, Fonds de teint",amazon_fr
745,4.4,LOrealParis,18.1,B00WIT2UEU,L'OREAL PROFESSIONNEL O Vitamino Color Crème Correctrice Blonde 150 ml,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
746,4.1,LOrealParis,17,B07CPLY35V,L'Oréal Men Expert BarberClub Trousse 3 Produits,"Beauté et Parfum, Soins pour la Peau, Coffrets cadeaux",amazon_fr,,,
747,3.9,LOrealParis,14,B00RZGNODM,L'Oréal Paris Revitalift Filler [ha] Sérum Anti-âge Jour Revolumisant  à l'acide Hyaluronique 16 ml,"Beauté et Parfum, Soins pour la Peau, Visage, Hydratants et anti-âges, Soin de jour, Sérums et fluides, Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins",amazon_fr,,,
748,3.9,LOrealParis,6.4,B005HI7W1K,"L'Oréal Paris - Mascara Volume Millions de Cils Noir 10,5ml","Beauté et Parfum, Maquillage, Coffrets de maquillage",amazon_fr,,,
749,4.3,LOrealParis,7.5,B01M2AC80G,L'Oréal Paris&nbsp, Infaillible Palette Fond de Teint Total Cover Teinte Universelle,"Beauté et Parfum, Maquillage, Teint, Fonds de teint",amazon_fr,,
750,4.2,LOrealParis,11.8,B07MNLBG8L,L'Oréal Paris &ndash, Infaillible More Than Concealer &ndash, Correcteur et Fond de Teint 2 en 1 (321) Coquille d'&oelig,uf 11ml,"Beauté et Parfum, Maquillage, Teint, Fonds de teint",amazon_fr
751,4.1,LOrealParis,17,B07CPLY35V,L'Oréal Men Expert BarberClub Trousse 3 Produits,"Beauté et Parfum, Soins pour la Peau, Coffrets cadeaux",amazon_fr,,,
752,3.9,LOrealParis,14,B00RZGNODM,L'Oréal Paris Revitalift Filler [ha] Sérum Anti-âge Jour Revolumisant  à l'acide Hyaluronique 16 ml,"Beauté et Parfum, Soins pour la Peau, Visage, Hydratants et anti-âges, Soin de jour, Sérums et fluides, Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins",amazon_fr,,,
753,3.9,LOrealParis,6.4,B005HI7W1K,"L'Oréal Paris - Mascara Volume Millions de Cils Noir 10,5ml","Beauté et Parfum, Maquillage, Coffrets de maquillage",amazon_fr,,,
754,4.3,LOrealParis,7.5,B01M2AC80G,L'Oréal Paris&nbsp, Infaillible Palette Fond de Teint Total Cover Teinte Universelle,"Beauté et Parfum, Maquillage, Teint, Fonds de teint",amazon_fr,,
755,4.2,LOrealParis,11.8,B07MNLBG8L,L'Oréal Paris &ndash, Infaillible More Than Concealer &ndash, Correcteur et Fond de Teint 2 en 1 (321) Coquille d'&oelig,uf 11ml,"Beauté et Parfum, Maquillage, Teint, Fonds de teint",amazon_fr
756,4.2,LOrealParis,8.49,B00N1RE8RK,Soin Anti Age Homme Vitalift 5 Actions de L'Oréal Men Expert 50ML,"Beauté et Parfum, Soins pour la Peau, Visage, Hydratants et anti-âges, Soin de jour, Crèmes",amazon_fr,,,
757,4.1,LOrealParis,17,B07CPLY35V,L'Oréal Men Expert BarberClub Trousse 3 Produits,"Beauté et Parfum, Soins pour la Peau, Coffrets cadeaux",amazon_fr,,,
758,3.9,LOrealParis,14,B00RZGNODM,L'Oréal Paris Revitalift Filler [ha] Sérum Anti-âge Jour Revolumisant  à l'acide Hyaluronique 16 ml,"Beauté et Parfum, Soins pour la Peau, Visage, Hydratants et anti-âges, Soin de jour, Sérums et fluides, Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins",amazon_fr,,,
759,3.9,LOrealParis,6.4,B005HI7W1K,"L'Oréal Paris - Mascara Volume Millions de Cils Noir 10,5ml","Beauté et Parfum, Maquillage, Coffrets de maquillage",amazon_fr,,,
760,4.3,LOrealParis,7.5,B01M2AC80G,L'Oréal Paris&nbsp, Infaillible Palette Fond de Teint Total Cover Teinte Universelle,"Beauté et Parfum, Maquillage, Teint, Fonds de teint",amazon_fr,,
761,4.2,LOrealParis,11.8,B07MNLBG8L,L'Oréal Paris &ndash, Infaillible More Than Concealer &ndash, Correcteur et Fond de Teint 2 en 1 (321) Coquille d'&oelig,uf 11ml,"Beauté et Parfum, Maquillage, Teint, Fonds de teint",amazon_fr
762,4.2,LOrealParis,8.49,B00N1RE8RK,Soin Anti Age Homme Vitalift 5 Actions de L'Oréal Men Expert 50ML,"Beauté et Parfum, Soins pour la Peau, Visage, Hydratants et anti-âges, Soin de jour, Crèmes",amazon_fr,,,
763,4.6,LOrealParis,24.44,B00L5715WE,L'Oréal Paris ABSOLUT REPAIR MASQUE 500ML LIPIDIUM VD92.,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
764,4.1,LOrealParis,17,B07CPLY35V,L'Oréal Men Expert BarberClub Trousse 3 Produits,"Beauté et Parfum, Soins pour la Peau, Coffrets cadeaux",amazon_fr,,,
765,3.9,LOrealParis,14,B00RZGNODM,L'Oréal Paris Revitalift Filler [ha] Sérum Anti-âge Jour Revolumisant  à l'acide Hyaluronique 16 ml,"Beauté et Parfum, Soins pour la Peau, Visage, Hydratants et anti-âges, Soin de jour, Sérums et fluides, Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins",amazon_fr,,,
766,3.9,LOrealParis,6.4,B005HI7W1K,"L'Oréal Paris - Mascara Volume Millions de Cils Noir 10,5ml","Beauté et Parfum, Maquillage, Coffrets de maquillage",amazon_fr,,,
767,4.2,LOrealParis,11.8,B07MNLBG8L,L'Oréal Paris &ndash, Infaillible More Than Concealer &ndash, Correcteur et Fond de Teint 2 en 1 (321) Coquille d'&oelig,uf 11ml,"Beauté et Parfum, Maquillage, Teint, Fonds de teint",amazon_fr
768,4.4,LOrealParis,19.7,B000UUQAY0,L'Oréal Professionnel Silver &Eacute,clat Shampooing Protecteur Système 500 ml,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Shampooings",amazon_fr,,
769,4.2,LOrealParis,8.49,B00N1RE8RK,Soin Anti Age Homme Vitalift 5 Actions de L'Oréal Men Expert 50ML,"Beauté et Parfum, Soins pour la Peau, Visage, Hydratants et anti-âges, Soin de jour, Crèmes",amazon_fr,,,
770,4.6,LOrealParis,24.44,B00L5715WE,L'Oréal Paris ABSOLUT REPAIR MASQUE 500ML LIPIDIUM VD92.,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
771,4.1,LOrealParis,17,B07CPLY35V,L'Oréal Men Expert BarberClub Trousse 3 Produits,"Beauté et Parfum, Soins pour la Peau, Coffrets cadeaux",amazon_fr,,,
772,3.9,LOrealParis,14,B00RZGNODM,L'Oréal Paris Revitalift Filler [ha] Sérum Anti-âge Jour Revolumisant  à l'acide Hyaluronique 16 ml,"Beauté et Parfum, Soins pour la Peau, Visage, Hydratants et anti-âges, Soin de jour, Sérums et fluides, Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins",amazon_fr,,,
773,3.9,LOrealParis,6.4,B005HI7W1K,"L'Oréal Paris - Mascara Volume Millions de Cils Noir 10,5ml","Beauté et Parfum, Maquillage, Coffrets de maquillage",amazon_fr,,,
774,4.4,LOrealParis,19.7,B000UUQAY0,L'Oréal Professionnel Silver &Eacute,clat Shampooing Protecteur Système 500 ml,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Shampooings",amazon_fr,,
775,4.2,LOrealParis,8.49,B00N1RE8RK,Soin Anti Age Homme Vitalift 5 Actions de L'Oréal Men Expert 50ML,"Beauté et Parfum, Soins pour la Peau, Visage, Hydratants et anti-âges, Soin de jour, Crèmes",amazon_fr,,,
776,4.6,LOrealParis,24.44,B00L5715WE,L'Oréal Paris ABSOLUT REPAIR MASQUE 500ML LIPIDIUM VD92.,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
777,4.1,LOrealParis,17,B07CPLY35V,L'Oréal Men Expert BarberClub Trousse 3 Produits,"Beauté et Parfum, Soins pour la Peau, Coffrets cadeaux",amazon_fr,,,
778,3.9,LOrealParis,14,B00RZGNODM,L'Oréal Paris Revitalift Filler [ha] Sérum Anti-âge Jour Revolumisant  à l'acide Hyaluronique 16 ml,"Beauté et Parfum, Soins pour la Peau, Visage, Hydratants et anti-âges, Soin de jour, Sérums et fluides, Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins",amazon_fr,,,
779,3.9,LOrealParis,6.4,B005HI7W1K,"L'Oréal Paris - Mascara Volume Millions de Cils Noir 10,5ml","Beauté et Parfum, Maquillage, Coffrets de maquillage",amazon_fr,,,
780,4.5,LOrealParis,21.48,B06Y3FP3LD,L'Oréal Paris Masque Reconstructeur Absolut Repair Lipidium 500ml,"Hygiène et Santé, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
781,4.4,LOrealParis,19.7,B000UUQAY0,L'Oréal Professionnel Silver &Eacute,clat Shampooing Protecteur Système 500 ml,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Shampooings",amazon_fr,,
782,4.2,LOrealParis,8.49,B00N1RE8RK,Soin Anti Age Homme Vitalift 5 Actions de L'Oréal Men Expert 50ML,"Beauté et Parfum, Soins pour la Peau, Visage, Hydratants et anti-âges, Soin de jour, Crèmes",amazon_fr,,,
783,4.6,LOrealParis,24.44,B00L5715WE,L'Oréal Paris ABSOLUT REPAIR MASQUE 500ML LIPIDIUM VD92.,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
784,4.1,LOrealParis,17,B07CPLY35V,L'Oréal Men Expert BarberClub Trousse 3 Produits,"Beauté et Parfum, Soins pour la Peau, Coffrets cadeaux",amazon_fr,,,
785,3.9,LOrealParis,14,B00RZGNODM,L'Oréal Paris Revitalift Filler [ha] Sérum Anti-âge Jour Revolumisant  à l'acide Hyaluronique 16 ml,"Beauté et Parfum, Soins pour la Peau, Visage, Hydratants et anti-âges, Soin de jour, Sérums et fluides, Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins",amazon_fr,,,
786,4.5,LOrealParis,21.48,B06Y3FP3LD,L'Oréal Paris Masque Reconstructeur Absolut Repair Lipidium 500ml,"Hygiène et Santé, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
787,3.8,LOrealParis,8.9,B00K67AQQA,L'Oréal Paris - Poudre Fondante Accord Parfait Vanille Rosé (2.R) 9g,"Beauté et Parfum, Maquillage, Teint, Poudres, Beauté et Parfum, Accessoires",amazon_fr,,,
788,4.4,LOrealParis,19.7,B000UUQAY0,L'Oréal Professionnel Silver &Eacute,clat Shampooing Protecteur Système 500 ml,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Shampooings",amazon_fr,,
789,4.2,LOrealParis,8.49,B00N1RE8RK,Soin Anti Age Homme Vitalift 5 Actions de L'Oréal Men Expert 50ML,"Beauté et Parfum, Soins pour la Peau, Visage, Hydratants et anti-âges, Soin de jour, Crèmes",amazon_fr,,,
790,4.6,LOrealParis,24.44,B00L5715WE,L'Oréal Paris ABSOLUT REPAIR MASQUE 500ML LIPIDIUM VD92.,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
791,4.1,LOrealParis,17,B07CPLY35V,L'Oréal Men Expert BarberClub Trousse 3 Produits,"Beauté et Parfum, Soins pour la Peau, Coffrets cadeaux",amazon_fr,,,
792,3.9,LOrealParis,14,B00RZGNODM,L'Oréal Paris Revitalift Filler [ha] Sérum Anti-âge Jour Revolumisant  à l'acide Hyaluronique 16 ml,"Beauté et Parfum, Soins pour la Peau, Visage, Hydratants et anti-âges, Soin de jour, Sérums et fluides, Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins",amazon_fr,,,
793,4.4,LOrealParis,17.35,B013PGG6IU,L'Oréal Professionnel Mythic Oil Huile Nutritive 100 ml,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Huiles pour cheveux",amazon_fr,,,
794,4.5,LOrealParis,21.48,B06Y3FP3LD,L'Oréal Paris Masque Reconstructeur Absolut Repair Lipidium 500ml,"Hygiène et Santé, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
795,3.8,LOrealParis,8.9,B00K67AQQA,L'Oréal Paris - Poudre Fondante Accord Parfait Vanille Rosé (2.R) 9g,"Beauté et Parfum, Maquillage, Teint, Poudres, Beauté et Parfum, Accessoires",amazon_fr,,,
796,4.4,LOrealParis,19.7,B000UUQAY0,L'Oréal Professionnel Silver &Eacute,clat Shampooing Protecteur Système 500 ml,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Shampooings",amazon_fr,,
797,4.2,LOrealParis,8.49,B00N1RE8RK,Soin Anti Age Homme Vitalift 5 Actions de L'Oréal Men Expert 50ML,"Beauté et Parfum, Soins pour la Peau, Visage, Hydratants et anti-âges, Soin de jour, Crèmes",amazon_fr,,,
798,4.6,LOrealParis,24.44,B00L5715WE,L'Oréal Paris ABSOLUT REPAIR MASQUE 500ML LIPIDIUM VD92.,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
799,4.1,LOrealParis,17,B07CPLY35V,L'Oréal Men Expert BarberClub Trousse 3 Produits,"Beauté et Parfum, Soins pour la Peau, Coffrets cadeaux",amazon_fr,,,
800,3.9,LOrealParis,14,B00RZGNODM,L'Oréal Paris Revitalift Filler [ha] Sérum Anti-âge Jour Revolumisant  à l'acide Hyaluronique 16 ml,"Beauté et Parfum, Soins pour la Peau, Visage, Hydratants et anti-âges, Soin de jour, Sérums et fluides, Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins",amazon_fr,,,
801,4.4,LOrealParis,17.35,B013PGG6IU,L'Oréal Professionnel Mythic Oil Huile Nutritive 100 ml,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Huiles pour cheveux",amazon_fr,,,
802,4.5,LOrealParis,21.48,B06Y3FP3LD,L'Oréal Paris Masque Reconstructeur Absolut Repair Lipidium 500ml,"Hygiène et Santé, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
803,3.8,LOrealParis,8.9,B00K67AQQA,L'Oréal Paris - Poudre Fondante Accord Parfait Vanille Rosé (2.R) 9g,"Beauté et Parfum, Maquillage, Teint, Poudres, Beauté et Parfum, Accessoires",amazon_fr,,,
804,4.4,LOrealParis,19.7,B000UUQAY0,L'Oréal Professionnel Silver &Eacute,clat Shampooing Protecteur Système 500 ml,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Shampooings",amazon_fr,,
805,4.2,LOrealParis,8.49,B00N1RE8RK,Soin Anti Age Homme Vitalift 5 Actions de L'Oréal Men Expert 50ML,"Beauté et Parfum, Soins pour la Peau, Visage, Hydratants et anti-âges, Soin de jour, Crèmes",amazon_fr,,,
806,4.6,LOrealParis,24.44,B00L5715WE,L'Oréal Paris ABSOLUT REPAIR MASQUE 500ML LIPIDIUM VD92.,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
807,3.9,LOrealParis,14,B00RZGNODM,L'Oréal Paris Revitalift Filler [ha] Sérum Anti-âge Jour Revolumisant  à l'acide Hyaluronique 16 ml,"Beauté et Parfum, Soins pour la Peau, Visage, Hydratants et anti-âges, Soin de jour, Sérums et fluides, Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins",amazon_fr,,,
808,3.9,LOrealParis,9.89,B071XHWS4H,"L'Oréal Paris - Mascara Paradise (01) Noir 6,4ml","Beauté et Parfum, Maquillage, Yeux, Mascaras",amazon_fr,,,
809,4.4,LOrealParis,17.35,B013PGG6IU,L'Oréal Professionnel Mythic Oil Huile Nutritive 100 ml,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Huiles pour cheveux",amazon_fr,,,
810,4.5,LOrealParis,21.48,B06Y3FP3LD,L'Oréal Paris Masque Reconstructeur Absolut Repair Lipidium 500ml,"Hygiène et Santé, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
811,3.8,LOrealParis,8.9,B00K67AQQA,L'Oréal Paris - Poudre Fondante Accord Parfait Vanille Rosé (2.R) 9g,"Beauté et Parfum, Maquillage, Teint, Poudres, Beauté et Parfum, Accessoires",amazon_fr,,,
812,4.4,LOrealParis,19.7,B000UUQAY0,L'Oréal Professionnel Silver &Eacute,clat Shampooing Protecteur Système 500 ml,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Shampooings",amazon_fr,,
813,4.2,LOrealParis,8.49,B00N1RE8RK,Soin Anti Age Homme Vitalift 5 Actions de L'Oréal Men Expert 50ML,"Beauté et Parfum, Soins pour la Peau, Visage, Hydratants et anti-âges, Soin de jour, Crèmes",amazon_fr,,,
814,4.6,LOrealParis,24.44,B00L5715WE,L'Oréal Paris ABSOLUT REPAIR MASQUE 500ML LIPIDIUM VD92.,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
815,3.9,LOrealParis,9.89,B071XHWS4H,"L'Oréal Paris - Mascara Paradise (01) Noir 6,4ml","Beauté et Parfum, Maquillage, Yeux, Mascaras",amazon_fr,,,
816,3.5,LOrealParis,10.36,B003NMMVJ0,L'Oréal Professionnel - Crème de Coiffage pour Homme - Finition Mat - Homme by L'Oreal Professionnel Matt - 80ml,"Beauté et Parfum, Coiffure et soins des cheveux, Produits coiffants, Crèmes, argiles et cires, Beauté et Parfum, Accessoires, Accessoires de maquillage et outils, Beauté et Parfum, Maquillage",amazon_fr,,,
817,4.4,LOrealParis,17.35,B013PGG6IU,L'Oréal Professionnel Mythic Oil Huile Nutritive 100 ml,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Huiles pour cheveux",amazon_fr,,,
818,4.5,LOrealParis,21.48,B06Y3FP3LD,L'Oréal Paris Masque Reconstructeur Absolut Repair Lipidium 500ml,"Hygiène et Santé, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
819,3.8,LOrealParis,8.9,B00K67AQQA,L'Oréal Paris - Poudre Fondante Accord Parfait Vanille Rosé (2.R) 9g,"Beauté et Parfum, Maquillage, Teint, Poudres, Beauté et Parfum, Accessoires",amazon_fr,,,
820,4.4,LOrealParis,19.7,B000UUQAY0,L'Oréal Professionnel Silver &Eacute,clat Shampooing Protecteur Système 500 ml,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Shampooings",amazon_fr,,
821,4.2,LOrealParis,8.49,B00N1RE8RK,Soin Anti Age Homme Vitalift 5 Actions de L'Oréal Men Expert 50ML,"Beauté et Parfum, Soins pour la Peau, Visage, Hydratants et anti-âges, Soin de jour, Crèmes",amazon_fr,,,
822,4.6,LOrealParis,24.44,B00L5715WE,L'Oréal Paris ABSOLUT REPAIR MASQUE 500ML LIPIDIUM VD92.,"Beauté et Parfum, Coiffure et soins des cheveux, Shampooings et soins, Soins et masques",amazon_fr,,,
823,4.1,LOrealParis,12.86,B002PLO7KG,L'Oréal Professionnel - Pâte Fibreuse Sculptante pour Cheveux - Sculpte - 150 ml,"Beauté et Parfum, Coiffure et soins des cheveux, Produits coiffants, Crèmes, argiles et cires",amazon_fr,,,
