;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
1425;A la recherche d'un shampooing permettant de redonner a mes cheveux très abimés par les couleurs, mèches, à répétition, et après avoir lu les commentaires sur le produit, je confirme que c'est un excellent shampooing.;0.0006337226017504349;6.938941337336077e-05;0.0;0.0;0.00230904032682682;0.0;0.0005700571559502662;0.0012830484737567864;0.004407629906152374;0.0005063100075836576;0.006123011551468274;0.0029995307306730098;0.00026932921862377263;0.005018285537263797;0.0025677260186824633;0.002072971012740273;0.005946298326374677;0.0016789803694542728;0.004700724966474315;0.0037892223145959596;0.0011188364642478897;0.000919191795874489;0.005078186389983435;1.4844997829064439e-05;0.013015904653425647;0.001438793661684667
1426;"Je l'utilise depuis maintenant plusieurs semaines et mon entourage a remarqué que mes cheveux font moins ""foin"".";0.0003805107607750938;0.0;0.0002665600800856076;9.835952285160397e-05;0.0;0.0;0.0;0.0;0.11887890214292217;0.0019907885343345938;0.0;0.0;0.0;0.0031436876336080177;0.0;0.0;0.0;0.0008668519498768848;0.011283098239632777;0.002674695742205104;0.0;0.0;0.0;0.0;0.0;0.0
1427;Je recommande ce produit.;0.28527157191688224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1428;Je l'utilise pour mes mèches blondes, c'est un après shampoing qui sent divinement bon!;0.0010994696846639885;0.0002221246076317504;0.0;0.0;1.5024014795515626e-05;0.00043724983005133405;0.0009900788369851788;0.0;0.15227692079984753;0.002305339830091421;0.029111211019200646;0.002707476507301296;0.0;0.0029886960889073198;0.0;0.0;0.0;0.0;0.007468306621595844;0.001335360500275312;0.0;0.0;0.0;0.0;0.009852529278117778;0.00601528824479053
1429;Mes cheveux sont doux et déjaunit.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16957453497842936;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012702184892931997;0.0;0.0;0.0
1430;C'est pour le moment le meilleur déjaunisseur que j'ai utilisé.;0.0;0.0007548151062007648;0.0;0.0004064981245309824;0.0;0.0013901916563295563;0.0;0.0;0.1492717203245584;0.0005064114747778443;0.0;0.0;0.0;0.007768093135614019;0.0;0.0;0.004547189447592373;0.0003678503214237287;0.0;0.0;0.0;0.0;0.0;0.0;0.01026204966159892;0.003944671639780894
1431;Je me suis servi que de 2 pastilles..les autres étant pas dans;0.0002629205455182263;0.0;0.0;0.0;0.0;0.0002484583199776121;0.0;0.0;0.0;0.0;0.00020746907430292178;0.0;0.0;0.0;0.001284525754875061;2.1418169869174845e-05;0.0;0.0004717950873788021;0.0006294390297669181;0.0006217631373546786;0.00032151513018945007;0.004789033670196888;0.0;0.0;0.003153333488556947;0.0
1432;mes teintes ou bien j' en ai pas eu l 'utilité.;0.0003559854500220492;0.0;0.0;0.012473469650234407;0.0;0.0;0.0;0.0;0.0;0.0;0.0024267929836060548;0.0;0.0;0.0;0.007570255854253993;0.02169749829448384;0.0;0.0;0.0;0.004495849457688905;0.0;0.0;0.01880001574469351;0.0;0.0;0.007122173816329106
1433;Pose agréable et onctueuse. ( à faire au pinceau).;0.00010058480442914245;0.0;0.0;0.0005968297014600192;0.0009826037519953174;0.0;0.000255261677655881;0.0029157798779835186;0.0;0.003704562981860314;0.006723161849151574;0.0;0.004207573354265078;0.006231976249521964;0.008302687338107503;0.0036878860155995807;0.0014019259519463063;0.0;0.00738358696385546;8.143976566718206e-05;0.004089191268438229;0.002606190338518401;0.0011201996573326936;0.0;0.0;0.0
1434;A bien des propriété recouvrante, pour les rougeurs, tâches, cernes.;0.0001562182581456591;0.0;0.0;0.001925621964236084;0.0;0.0;0.00025177666175674483;0.0;0.0011241167640963403;0.0005733798424824777;0.0006191808741862085;0.0;0.0008290657869587478;0.0;0.00031567748958279167;0.005064846054174488;0.0;0.0;0.00017969703313747831;6.247827263309205e-05;0.0;0.0;0.0004826938896453775;0.0;9.04697938777889e-08;0.0
1435;On regrettera de ne pas le trouver en plus petit format.;0.0;0.0;0.0;0.0;0.00023920316005906326;0.0;0.00034880049869696054;0.0;0.0;7.44702312209264e-05;0.0;0.0;0.0002882745796429313;0.0;0.0;0.11627827106242399;0.0004752602103840398;0.0;0.0;0.0;0.005685217769679776;0.0;0.0;0.0;0.04386002298408605;0.007930539027713365
1436;Parfait. Je suis très heureuse de de produit.  Pas de trace comme les fond de teint. On applique et hop en 2 minute on a un super teint.;0.0003790945745546728;0.0;0.0;0.019802897023799358;0.0;0.0;0.0;0.0;0.0;0.0;0.0052299981921118755;0.0;0.00023632291678661935;0.000682597604908952;0.01136975401659721;0.03193678933061683;8.797658698018326e-05;0.0005603829817863082;6.620863173348466e-05;0.007056218947851199;0.0;0.0;0.03105974142743369;0.0;0.0;0.010535946807224535
1437;ok;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1438;Bonjour,;0.0006107449399440285;0.0;0.0;0.00010726100608775826;0.0;0.0;0.0;0.0;0.0005739824911539349;0.0;0.0032602599019707005;0.0;0.0;0.0;0.0;0.0;0.0;0.0029336776447158918;0.0007183388544086046;0.009931275729560077;0.0;0.0;0.0;0.0;0.0;0.002303039526189403
1439;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1440;Je trouve cette crème efficace car étant encore relativement jeune (29 ans), j'ai pas mal de rides à cause d'une longue maladie qui a épuisé mon organisme et m'a causé un vieillissement accéléré (d'après les médecins). J'ai donc acheté plusieurs crèmes au fil des mois pour tenter d'inverser, un peu, les effets de la maladie et j'ai couplé cela à une alimentation très saine et équilibrée et avec une pratique sportive régulière dans la limite de mes moyens physiques.;0.0;0.0;0.0;0.00030036821476325;0.0;2.8419789614354447e-06;0.0;1.6221594937523887e-05;0.003915626157175402;0.042894641253831516;0.0;0.0;0.00043396166239712203;0.0014828041799427537;0.0;0.0013808995509543883;0.0;0.0;0.0049847131624837955;0.017246322967088223;0.04216605787185667;0.0028672018293245264;0.0032694400045991715;0.0;0.021761437681053115;0.0
1441;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1442;Après plusieurs semaines d'utilisation, les rides sont toujours visibles et mon visage toujours marqué. J'ai perdu mon visage de jeune puceau à cause de la maladie et mon visage de jeune/vieux/malade n'a pas changé avec cette crème.;7.498969702204075e-05;0.0;8.650933290658139e-05;0.0054150897343136295;3.056052328737321e-05;8.475974667747601e-05;0.0;0.002528092691771218;0.0028429460470964967;0.0017011889466134558;0.0;0.0;0.00423810515013524;0.0015170660837607445;0.02815241501042725;0.00408058991121259;0.0;0.0005590580393648727;0.011880617389099075;0.0025377131638298126;0.004434162700722032;0.007829186882694402;0.0013428769315158423;0.00011668428784643863;0.001673797163813124;0.0
1443;Satisfait;0.001568154080509987;0.0015149329164095956;0.0;0.00038575742709482394;0.0;0.0;0.0;0.0;0.0042984925389137965;0.0;0.0;0.006857859294416963;0.0;0.0;0.0;0.0;0.0;0.0013317568524796478;0.0037307752018388854;0.01160157880992491;0.0008499349204357313;0.0;0.0;0.007496706077246485;0.009885155948391242;0.0002708654478874694
1444;Nul de chez nul. Trop clair on dirait mélange avec de l'eau je me demande si c'est vraiment de la marque. Encore une déception j'arrête les commandes amazon;0.0003712491103665821;0.0;0.0003878520039694446;0.002648874807560369;0.0025885928628310594;0.0;0.00010310376762639906;0.00025439660884375855;0.0;0.0;0.003743882147137032;0.007481802014867665;0.0;0.0;7.77156231974043e-05;0.003474240309492077;0.0;0.014109660142230326;0.0;0.0;0.0;0.0005525614680189036;0.013662796980468515;0.0022504243598526056;0.07023613556338743;0.0
1445;Je n'utilise que ce shampoing .jai des mèches blondes très blanches et c'est le seul shampoing qui les gardent aussi bien ...;0.00039883020878884236;0.0;0.0;0.0;1.6016491508498012e-05;0.0;0.00013562576285303384;0.0;0.0;0.0;0.01053246175878961;0.003620601933158838;0.002143607660601983;0.004473213033828284;0.0;0.0;0.0017256999220149956;0.0;0.0019550936606471557;0.11247450929687407;0.0;0.0;0.0;0.0;0.006341806743528024;0.00245214440341236
1446;J'ai bien reçu le produit attendu mais je l'ai reçu cassé. Ca n'handicap pas trop l'utilisation mais je ne suis pas très contente.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015769555898773456;0.0;0.0;0.0;0.0;0.0;0.0;0.03835601338187225;0.0;0.0;0.16542060200572473;0.004315698546903553;0.0;0.002738324315853076;0.0;0.0;0.00034319621266174513;0.0;0.10382042729636103
1447;Shampoing doux et réparateur;0.0;0.0004417697112898717;4.2178433713531386e-05;0.0;0.0;1.004296514496471e-05;0.0003556373659243316;0.18139730649056698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1448;. Utilisé avant le masque de la même gamme c'est une merveille pour les cheveux desséchés. Le flacon pompe très pratique.c'est un plaisir de sentir les cheveux comme de la soie.;0.00022388663944984566;7.382152264176107e-05;0.0005198424081034385;0.0;0.0;0.0;0.0;0.0;0.07707475606972798;0.0;0.0;0.0005582251938504937;0.0;0.08697442894219032;0.0;0.0;0.0;0.0;0.0;0.0;0.14809895042534527;0.0;0.0;0.0;0.0;0.0007909723273846384
1449;La pâte est trop liquide et ne fixe pas assez, surtout quand on a les cheveux un peu bouclés. il fallait pas s'attendre à un miracle vu le prix mais je ne comprend pas les commentaires positifs sur cette pâte.;0.0;0.02885415958274351;0.00045834946315717005;0.0;0.0;0.0;0.0;7.22484034428223e-05;0.0029983169640017356;0.0;0.0;0.0;0.003371991867431175;0.003283552873362386;0.0;0.0065396469292431335;0.0004588867970696331;0.001916382957945945;0.03166688365054385;0.0;0.0;0.00034881314286474386;0.010644636912657924;0.0005696785001626073;0.0103421917868679;0.0006025622088990748
1450;envoi rapide, prix abordable, rends les cheveux soyeux, un très bon produit je recommande.;0.06325304106527858;0.046756416176850536;0.0009027507823709347;0.0;0.0;0.0008597665695085744;0.0;0.010110929577062283;0.0;0.0;0.0;0.12236814451084196;0.0;0.002045135140574508;0.0022512764599264892;0.0;0.001190081141804698;0.0;0.0;0.00030638189301725963;0.0;0.0;0.0;0.0;0.0;0.0
1451;Si le prix n'avait pas augmenté j'en aurai acheté à nouveau....;0.0;0.054869201132559886;0.0;0.0;0.0;0.0;0.0;0.00017692083380841137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06846562711091649;0.0
1452;Très bon produit déjà acheté plusieurs fois, les couleurs sont à utiliser ensemble ou séparément. Le fard est légèrement irisé mais pas trop et tient relativement bien sur la paupière. Couleurs chaudes.;0.0;0.0;0.0;0.0;0.0034725719536890715;0.00022856723950343832;0.00028682025519315054;0.0;0.07231345022421955;0.0;0.0007960005120040334;0.0;0.0010433078148562461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07142404547249961;0.0004366534398505675;0.05427705022293038;0.0
1453;la pâte est assez agréable à manier et tient très bien les cheveux toute la journée.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24267107622900802;0.0;0.0;0.0
1454;De plus elle ne colle pas, un coup sous l'eau et elle est partie.;0.0005436409234204684;0.00016783633938586363;0.0019975843270001563;0.0005750424653241474;0.0;0.00035867746901838317;0.00022584851174574667;0.0001525114037809411;0.002685028382360057;0.0;0.0;0.0;0.00017908045509371767;0.0007666859252973635;0.00559534756464405;0.0025631781039829344;0.0;0.0020130857067410367;0.0;0.0;0.001393301553843411;0.003919569888800214;0.03097622549899336;0.004227566080931898;0.009687789922482247;0.0
1455;Le produit n'est pas neuf !!!;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1456;Honteux de vendre ca.;0.0;2.1603333176465763e-05;3.752990155258827e-05;0.0;0.0;0.0;2.2978476613194958e-05;0.0;0.0;0.0;0.0;0.003213324010141479;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01400234080516558;0.0006091134631783839
1457;Parfait ! Je recherchais un produit pour remplacer le Lisse velours des Créateurs de beauté. Et bien, c'est fait ! Une noisette suffit à couvrir mon visage avant de mettre une base teintée ou un fond de teint. J'en mets même  un peu sur les paupières pour faire tenir les ombres à paupières.  Je recommande pour combler légèrement les rides près des yeux.;0.00042973799765658806;0.0;0.0;0.011665102284392426;0.0;0.0;0.0001152105435800668;9.209838736800054e-05;0.0007180254381837141;0.0007996961243764759;0.004701616673715312;0.0;0.0011264325047507108;0.0011565443571076072;0.014417538530126969;0.019420647106770057;0.00022109230565279655;0.00022365162346773653;0.010370478653822148;0.0022311883148930203;0.0;0.016343437728329416;0.019713990869915442;0.0;0.0;0.0036732680750268666
1458;L odeur du shampoing est très agréable. Je ne peux pas dire si il est efficace car je n ai pas vu de différence car mes cheveux sont décolorés et il n y a pas de produit miracle. Par contre il lave bien et n alourdit pas les cheveux. De plus la contenance est grande !;0.0;0.0002062576718129708;0.07406825735767025;0.0;8.202695179920112e-05;0.0;0.0005097544615654305;0.0;0.0015023473446026836;0.1041971402295347;0.0;7.032454747452397e-05;0.004906800851217965;0.00244983242753999;0.0;0.01366241187095548;0.00016502586426523947;0.0016215326101171933;0.018469285482737297;0.0;0.004043985953832369;0.0;0.00019569844556484133;0.0;0.044928930024120434;0.0
1459;Je l'ai utilisé plusieurs fois et je n'ai été convaincu. Mes cheveux ressemblent toujours à de la paille. Je vais devoir trouver un autre produit.;0.0;0.00020691027511516433;0.0;0.0007112968895487206;0.0;0.0;0.0;0.0;0.11018742475899154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014988318337376125;0.0;0.0;0.0;0.0;7.985621196766586e-05;0.0;0.0;0.03271778634272621;0.007008807140023945
1460;Ce qui est arrivé n’est même pas si j’avais commandé l’échange du produit nutrifier glycérol qui n’était pas demandé;0.0;0.0;0.0;0.00014333792320996047;0.0;0.0004418799438500262;0.00011371531163745329;0.00030227981964599986;0.0006273271745649308;0.0;2.9563907499152507e-05;0.0013675695819210922;0.0;0.0;0.0;0.000492917062348887;0.0007546078918622514;0.002388093394035473;0.0;0.0;0.0;0.0025843938255584523;0.0;0.0010579199871238942;0.0;0.0
1461;Odeur de folie et texture agréable. Mauvais point pour la marque cependant car ça colle beaucoup dans la douche... mais merci amazon pour le bon plan! Rend les cheveux cendres donc fait son boulot correctement :);0.0005968018341225356;0.0004182793103681156;0.05732830744220437;0.0017595147587598533;0.00023179757800864965;0.0008674419087912017;0.0;0.0;0.0004529347338805494;1.3875826380706515e-05;0.0;0.004775853239299291;0.08337165963147244;0.00024681541426911473;0.0013905676785631006;0.0012250116669092865;0.0009328928742709651;0.0024492696943445324;0.0;0.0019943371547823615;0.0;0.0011197432588988903;0.0;0.00018934178872363216;0.010564651729800607;0.0001843703027558813
1462;?? Agréable  à utiliser, le parfum, la texture, la sensation !;0.0;0.0;0.0;0.004169997156679871;0.0;0.0;0.0;0.0;0.18958971886317308;0.0;0.0;0.0;0.23347113004562345;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02121200626896621;0.0;0.0;0.0;0.0
1463;?? classé sans risque par QUELCOSMETIQUE pour un adulte, il est quand même non recommandé pour les enfants et les femmes enceintes (mais il ne sont pas la cible...);0.042338661890931016;0.0001389212518388806;0.0;9.910229800541901e-05;0.0;0.0;2.9887371102281497e-05;5.197441860966177e-06;0.0013498432533726298;0.0002527469474398261;0.00019053288285087743;0.0;0.00036740238498740325;0.0;0.0;0.00025428827081412707;0.0;4.5707427180156857e-05;0.0;0.00013927814481197104;0.0021596633017428287;3.3267383957210215e-05;0.0001242148143256146;0.0;0.0;0.0
1464;Excellent produit 2eme fois que je l'achète et le précédent a duré 8 mois... idéal pour prendre soin de ses cheveux colorés;0.0008670031147995738;0.0;0.00011741681435953361;0.0022325811263348883;0.00047201338317396193;0.001932310070127308;0.00047966329533618066;0.001029459171595165;0.0005661269478941033;0.0009404586900554334;0.004734888023762158;0.0;0.0;0.00864703413321479;0.0;0.00664182701261908;0.0059433039863390266;0.00022749563404795927;0.01450277519955946;0.014208445851410574;0.0021354131792562774;0.005503443829099544;0.0;0.0;0.02513251260641423;0.0027782856558590833
1465;Blonde très claire (balayage ) j'ai voulu testé ce produit soit disant miracle... Un peu decue car malgré les conseils pris sur les forums et auprès de ma coiffeuse mes mèches les plus claires ont des reflets bleutés! Cependant effectivement je dois reconnaître que mes cheveux ont déjaunis.;0.00106104096745099;0.00017681498916359323;6.923608139930383e-05;0.004202953405990533;0.0;0.0004592419176669484;0.0001638678504075224;0.00024402535265386456;0.0035758334536624458;0.0006633241164880321;0.013690806509060412;0.001020143003456311;0.00011208365168056969;0.003818827353430709;0.0;0.002145761303717913;0.0;0.0005005658960225474;0.004471673505511247;0.003382476756563098;0.0010308234521796732;0.0;0.0;0.00019569917376498878;0.01614509683218924;0.0038464500666854353
1466;fixe bien votre eye liner mais il est pâteux donc je vous recommande de mettre un Eye Liner normal puis le mettre par dessus pour le fixer mais pas de faire votre trais avec.;0.0421519568575097;0.0;0.0;0.0;0.0;0.0006188108301446261;0.0009782936711285979;0.0;0.0036935268774476665;0.0;0.0011351268547654461;0.0;0.0;0.00048672571421421;0.013980664530089053;0.0073891368542078305;0.0014054393230480274;0.0018758513559704048;0.024029184950344035;0.0016132071593483125;0.00012869985714893063;0.017179841892613693;0.009003832809418173;0.0;0.0;0.0
1467;Jadooore ce mascara !!;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6126722323019236e-88
1468;très bon produit mais bouteille trop grande et lourde pour l'utilisation, prendre modèle en dessous;0.00037313288094631045;0.0;0.0006645175651834972;0.0;0.0;0.0007578356183177974;0.0;0.002934652015361592;0.0;0.0010143170560339221;0.0;0.0;0.000839142438575167;0.0;0.04840960305863847;0.008550976995211481;0.0;0.0038035683560096465;0.005997070935841726;0.0;0.022035811384132114;0.0;0.0;0.0;0.05549991010280365;0.0
1469;Tres bon produit pour dejaunir et enlever un peu les reflets oranges ,tien ses promesses ,asseche un peu le cheveu;0.0;0.0;0.0003299798183756514;0.0;0.0;0.0002071437966031593;0.00020482956282039404;0.001055875843727334;0.0005962565055543986;0.0003562719329584441;0.004189166714092002;0.00034073246756951127;0.0;0.00480176372411079;0.005524475915650483;0.000521372949214261;0.0015326351484441305;0.0;0.0014319795539340155;0.00039735865754924894;0.0027662283157069527;0.0;0.002343249086406063;0.001322506930701055;0.0029483313845519803;0.0
1470;Bonjour;0.0006107449399440285;0.0;0.0;0.00010726100608775826;0.0;0.0;0.0;0.0;0.0005739824911539349;0.0;0.0032602599019707005;0.0;0.0;0.0;0.0;0.0;0.0;0.0029336776447158918;0.0007183388544086046;0.009931275729560077;0.0;0.0;0.0;0.0;0.0;0.002303039526189403
1471;J'ai commandé chez vous le shampooing l'oreal eclat pour cheveux blancs.;0.001254012898864843;0.0003139209095199741;0.00038974745721607925;0.00033841785840774775;0.0;0.0010161153877709078;0.0017369023720986664;0.0019306873111827642;0.004722617067935209;0.0046021817609162435;0.01469768499433803;0.00380319636972801;0.0;0.0018756809748158559;0.0;0.0;0.0;0.030720722828382667;0.00516971552062828;0.0027574182176651296;0.0;0.0;0.0022239773719749095;0.0;0.011190287351620748;0.0025773755823756406
1472;Or, je viens de reçevoir mon colis et ce n'est pas le bon produit. J'ai reçu le shampooing loreal reconstructeur pour cheveux très abimés.;0.0;0.0;0.0;0.0;0.0;0.0;0.00041493332896872247;0.0008673022888746493;0.0;7.514649838562678e-05;0.0;0.00047625162534136194;0.0;0.004274814848605442;0.0;0.0;0.0030465502357955206;0.09306393505933262;0.0;0.0;0.0;0.0;0.0;0.0008801038097958745;0.0;0.0
1473;Je vais donc recommander mon shampooing l'oreal eclat pour cheveux blancs en espérant cette fois ci reçevoir le bon...............;0.06042435599481297;0.00019945499320507684;0.00013862143877904265;0.00018196544773791792;0.0;0.00035082847851615977;0.0013012931963837966;0.0013608014177061546;0.0028055491365419115;0.00294347179025402;0.010834475259421722;0.0026814978144487976;0.0;0.001219895178204868;0.0;0.0;8.301429138039342e-05;0.003489317431713942;0.004139580398715208;0.0020030893143936726;0.0;0.0;0.0;3.568210511045431e-05;0.002623978126362339;0.0
1474;En ayant le mm genre en marque plus cher jai voulu tester celui ci !jai fait un œil chaque mascara et celui la est un bon dupe je trouve en tt cas il est vraiment pas mal !je recommande;0.03743829594404066;0.00035453168069057823;0.0;0.0005708322077160942;3.402820333347713e-05;0.00041653288204584695;0.0;2.424781421663299e-05;0.0;0.0;0.0;0.0;0.004488496763826876;0.005762173161953771;0.00018694628101023145;0.004085940012302529;0.0048925373103333065;0.0;0.0013040192124153921;0.0015578286769623655;0.0;2.231395752392486e-06;0.00248768636064694;0.0;0.030148976231359963;0.003761581422577691
1475;Un peu cher mais sinon un produit très utile et pas trop gras, je recommande , je dois rajouter un phrase donc voila;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0446881110932501e-05;0.0;0.0;0.0;0.0018358498105964136;0.0;0.0;0.0;0.0;0.0;0.0;0.1292335268856827;0.0;0.0;0.0018134606298217206;0.0
1476;ne colle pas comme le gel, dure toute la journée, n'est pas gras comme la cire, je n'utilise plus que ça;0.0;0.0;0.0035231880145308856;0.0;0.0;0.0;0.0;0.0;0.13233623264714506;0.002048424117327242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2006251411830947;0.11557880879636805;0.0;0.0;0.0
1477;bonne crème coiffante comparable à celles trouvées cher un coiffeur et beaucoup plus chère .. ne pas hésiter à l'acheter ici plutôt que chez son coiffeur. Parfaite pour se coiffer sans faire un effet cheveux gras, on peut passer sa mains dans les cheveux et cela reste agréable, on ne trouve pas l'effet gel. Très bonne tenue. Seul bémol pour les perfectionnistes, le flacons n'est pas en français mais ne pas en tenir rigueur;0.0;0.0;0.0011782258927923608;0.0;0.0;0.0;0.0;0.0006836485304351755;0.0;0.0028703064133460115;0.0;0.0;0.0;0.0;0.0026005603915384007;0.0006368636338712002;0.001277172446569105;0.0;0.0;0.004968437283360792;0.023870715147172036;0.09634544255942569;0.0015497594206399555;0.0;0.20579590621309726;0.0013002293717354711
1478;Très bien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1479;Super produit, rien à dire !! Je recommande !!;0.28527157191688224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1480;Normalement ces bouteilles sont envoyées avec un bouchon et la pompe à côté.;0.0004394207687736976;0.0;0.0;0.0;8.065510155279129e-05;0.0;0.0;0.0;0.002124755937440785;0.00010376705017148907;0.0;0.005519966647297909;0.0;0.0;0.0;0.004331915661602889;0.0;0.006418532857915526;0.0;0.0;0.03885307904172855;3.5085563165500497e-06;0.0;0.0;0.0012729415233121756;0.0002535488318628932
1481;Ici, la pompe a été mise sur le flacon avant l'envoi ce qui, évidemment, produit un écoulement du produit pendant le transport et on reçoit la bouteille et la pompe toutes poisseuses de shampooing.;0.00014541968881432127;5.072712462546399e-05;0.001390248787215405;0.0;0.0;0.0;0.0;0.0;0.00041753272855859597;0.0;0.0;0.008885325655645296;0.0;0.0;0.0014332031103717591;0.0032840401449330233;0.0;0.06961704716275234;0.008788652236091725;0.00010340542878932474;0.08317233402993465;0.006737947901176317;0.0;0.0;0.0005212388031554376;0.0
1482;Il faut donc tout nettoyer avant de pouvoir l'utiliser... Il faut vraiment revoir les procédures d'envoi.;0.0;0.0;0.0010156445885433818;0.00155660455321017;0.0;0.0;0.0;0.0002163470478683646;0.09929473433351832;0.0;0.0;0.012947635521566107;0.0;0.0007928893375585547;0.0;0.00018334892843188414;0.0;0.0;0.012534698829676918;0.0;0.00013645827149816236;0.0;0.0029395986100854104;0.0;0.0;0.0
1483;Super produit !;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1484;Une seule noisette suffit pour toute la tête, il mousse beaucoup, et mes mèches blonde jaunissent beaucoup moins vite.;0.0008500763871206814;0.0;0.0009665971429060643;0.0;7.841267095328274e-05;0.0006322623365272576;0.00020073068289953457;0.00023971387998942062;0.009546844779630768;0.004008206797250501;0.02504390463388642;0.002669915690394649;0.0015166945031993909;0.005009062921954712;0.0;0.003719593254253475;0.009143283074411484;0.0015972425072539674;0.010100087432240097;0.004623290331851916;0.0006671487577556443;0.012723606119046979;0.0;0.0;0.011758507088045933;0.004892295726650922
1485;Je ne vois que par ce shampooing, aucun autre ne me convient;0.0;0.0;0.002113872347330397;0.002153246893217588;0.0;0.0;0.0;0.0;0.0;0.0;0.015255350024967165;0.0;0.0;0.0;0.0;0.029943639923371727;0.0;0.0;0.0;0.004853414627792176;0.0;0.0;0.0;0.0022919169646971925;0.0;6.090600171691483e-05
1486;Parfait pour les cheveux blanc et terne, ils ont un aspect soyeux et souples, et un beau gris argenté,  reste un peu cher.;0.001022269600030442;0.0001423499399590656;0.00026682956604962135;0.0006562764736451251;0.0;0.0007490750003607751;0.001754913542133303;0.010323445583911276;0.006518837283395534;0.005833874411677146;0.01651016446921873;0.001725295748433199;0.00046677049478068976;0.001749478752639316;0.0008778508915938281;0.0;0.007031410180723007;0.0033426379826332043;0.004663038000343348;0.003997617140018939;0.00024005011104271407;0.0007125922417015034;0.0006411199976379929;0.0;0.0007489279301709082;0.0
1487;"La boite d'ampoules se""baladait"" dans un carton beaucoup trop grand et ce n'est pas le morceau de papier froissé qui pouvait arranger l'affaire car bien trop petit. Lui aussi se baladait.";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001527404593036295;0.0;0.0;0.0;0.0;0.0;0.04713178224853875;0.0;0.0012144504075182773;0.0;0.0;0.0011992964658854423;0.0;0.0;0.0;0.01922191573414507;0.0
1488;Mon produit n'a pas été  détérioré, mais cela n'a pas été le cas pour tous les clients si j'en crois leurs avis déposés sur le même sujet.;0.00010520370353466342;0.0006080553941343463;0.00032915217896084173;0.0;5.955799475796874e-05;0.00024657524297619604;0.0001248554597395954;0.0;0.0018961100162526749;0.0;0.0004834358355838649;0.0;0.0001943541333514023;0.0;0.0005946914472113653;3.9802226935167506e-05;0.0003894546016909356;0.005036081921491703;0.002451411484649678;0.0005273773946267709;0.00028260940838206695;0.0;0.0;0.0004331106225633068;0.005185907160121567;0.0012015230272675276
