;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
815;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
816;Il n’est pas waterproof et s’enlève rapidement au contact d’un peu d’eau.;0.0;0.0;0.0;0.0024921845437565955;0.0011102875500141054;0.0;0.00019387496542335874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007964077397608963;0.013427831178587736;0.00284598331529039;0.04369842408895025
817;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
818;Aspects positifs :;1.1870587358646807e-05;0.0003176632301498343;0.0;0.0009448518540817163;0.0;0.0;0.0007642198857817026;0.0;0.0008029317353529967;0.0009353935858066211;0.0;0.0;0.0021196109002123036;0.0;0.0;0.008387024844484586;0.004182090219367163;0.0003414656858309203
819;- le mascara tient longtemps au moins une journée,;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00756079494878548;0.0;0.0;0.0;0.0;0.14689280753634945;0.0;0.0
820;- noir intense,;0.0003607400846002926;0.0;0.0;0.0;0.000496195432866964;0.0;0.0004114935004863576;0.0;0.0;0.0;0.018449673653690168;0.0;0.0;0.0;0.01562727004669941;0.009745660590896247;0.0;0.004947882983583331
821;- Il est facile à démaquiller,;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2077281663389007;0.0;0.0;0.0
822;- Il a une odeur agréable.;0.0;0.0;0.3642790096664947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
823;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
824;Je ne recommanderai pas ce mascara car compte tenu du prix, il est décevant on est loin de « l’extase ».;0.0004500028314393805;0.04247450893146803;0.0;0.0;0.0;0.0006092674854575993;0.0;0.0;0.0010010494733741248;0.0;0.0;0.0014441942359808956;0.0;0.00037770967726908917;0.0;0.0025155103024269193;0.0014757674109287483;0.0
825;Je l’ai comparé à un mascara d’un célèbre magasin de produit de beauté qui est moins cher et qui est plus facile à appliquer pour un résultat quasi identique.;0.0;0.0010522384807150266;0.0;0.0;0.0;0.0;0.00012955724312893114;0.0;0.0;0.0;0.0;3.33936693802013e-05;0.0;0.0;0.13230823050322343;0.030169019807196617;0.0;0.0
826;très bon produit petit bémol ma french manucure a viré au violet. mettre des gants afin déviter ce petit tracas... délais de livraison très très fiable.;0.0;0.0035517679011279305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05567170170578557;0.0;0.0;0.0018941819511297407;0.0467631249160833;0.001932549645169056;0.0046300375583900625
827;Excellent shampooing mais la dernière bouteille reçue est tout simplement inutilisable : le bouchon est enfoncé dans la bouteille. Avec un carton intact, j'en déduis qu'elle a été envoyée en l'état en espérant que je n'allais rien dire.....;0.0002741638822749787;0.002091307973472851;0.001031506108349393;0.0;0.0;0.0;0.0;0.00031535866042451034;0.0;0.0;0.0;0.0012516611371182645;0.0;0.0005638914560166506;0.0;0.0024130290007043386;0.0;0.0776051178492431
828;J'utilise ce fond de teint depuis plus de trois, j'adore je n'ai pas l'impression de porter de fond teint en vu de la sensation sur la peau. S'adapte parfaitement à mon teint et me le tube me dure bien trois mois ! Je recommande;0.03792131370574374;0.0;0.0;0.06830026185759011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024882975236554857;0.0;0.0;0.13295108064825625;0.0;0.0
829;Je ne sais pas si c'est moi mais je n'ai pas l'impression qu'il fonctionne vraiment sur mes cheveux. Odeur agréable , facile à rincer , n'asseche pas plus que Ca mes cheveux car je l'utilise avec un masque . Flacon pompe qui permet de ne pas en mettre trop. À voir sur le long terme;0.0;0.0;0.06018994924628294;0.0;0.0;0.0003182215749752019;0.0;0.0;0.0;0.0;0.0;0.0;0.003639611671372839;0.08288553922451673;0.0788868811936421;0.09586816637424568;0.0;0.0
830;Très bon masque pour les cheveux ! Odeur agréable qui laisse les cheveux doux et démêlés!;0.0;0.0;0.14873520275839558;0.0;0.0;0.0;0.0;0.16438828472186065;0.0;0.0;0.0;0.0;0.0;0.20125991659939724;0.0;0.0;0.0;0.0
831;Ben graisse absolument pas les cheveux et pourtant j'ai les cheveux fins. Format très économique. Moitié moin cher que chez le grossiste ou.le coiffeur.  Satisfaite;0.0002899983439065939;0.0017307537610368998;1.3900198601953607e-05;0.0;0.0;0.07183749141750058;0.0013455032820336847;0.0;0.001677916446025083;0.0028845295744807046;0.0;0.0005106962164149077;0.0037136984023702947;0.00026794270818305453;0.0;0.030362192765410013;0.0;0.0
832;parfait! tres bon rapport qualite prix. j ai l habitude d utiliser ce produit et c est top! merci je reviendrais pour de nouveaux achats;0.00012744826250481831;0.0946173674355819;0.0;0.0;0.00269696121788213;0.007531973817537745;0.00022353356903094242;0.00015245108464481975;0.12147966826125754;0.0;0.0;0.0014145237022311547;0.0;0.0;0.0;0.0;0.00017499047776690457;0.001266648748586368
833;Super produit. Acheté il y a quelques mois il m'en reste encore !;0.0;0.0;0.0;0.0;0.0;0.0007092029892573275;0.0;0.001856032815921839;0.00041576135019488416;2.6155103411542953e-05;0.0;0.0;0.0;0.0;0.0;0.06144839414288525;0.0;0.0025253271646798257
834;À faire une à deux fois par semaine.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02253793255507194;0.00873714245000876;0.0;0.0;0.0;0.015139355254197498;0.010747486074161651;0.017763134133828098;0.0;0.006731749451438596
835;Petit conseil de ma coiffeuse pour un effet garanti ne pas faire mousser avant la pose. Le produit réagit beaucoup mieux sur les cheveux décolorés.;0.0007030310541145729;0.0028389687938679894;0.0;0.0;4.695125571995854e-05;0.0;0.0;0.00035729606657812626;0.004334240493347175;0.0012959347511189922;0.000540310637075755;0.0003115274373250762;0.0;0.00424556848394276;0.00026686312132768276;0.030873219968338004;0.0003369633000277676;0.0
836;Ne rend pas les cheveux secs contrairement à une autre marque que j'avais précédemment essayé.;0.0;0.00010415942157577528;0.0;0.0;0.0008044235961587583;0.0;0.0007985839156733711;0.0;0.0;0.0;0.0;0.0;0.0;0.0014709512602415027;0.0;0.024593011189992384;0.15340919480027246;0.004151133015781642
837;Je recommanderai c'est certain !;0.0013052051747563754;0.000660431256306048;0.0;0.0002447436118941298;0.0;0.00023376474540632975;0.0;0.0;0.0;0.0;0.0;0.0043767529767187825;0.0;0.0;0.0;0.0034617256951255285;0.0;0.0
838;J'utilise cette cire depuis plusieurs années.. c'est la meilleure que j'ai trouvé. Elle a une tenue longue durée, laisse un aspect naturel aux cheveux, permet de donner de l'effet, s'enlève très bien au shampoing et ne forme pas de petit résidu. Mon avis : c'est un excellent produit.;0.0;0.0027004271872061872;0.0;0.0;0.0;0.0012073067003381141;0.0;0.0;0.08557828623649374;0.0;0.0;0.0;0.0;0.004507336912222817;0.0;0.07478515141747119;0.0046844480937277295;0.0037501627958897773
839;Poudre très facile à appliquer et qui tient toute la journée. Quand on a trouvé la teinte qui nous correspond, c'est très discret mais gomme les défauts tout en restant naturel.;0.0;0.0;0.0;0.0030275362847197265;0.0034613452791344562;0.0;0.0;0.0;0.0;0.0;0.010409345289151817;0.0;0.0;0.0;0.1210271158234602;0.08506761255424886;0.0;0.0
840;Très pratique avec son pinceau intégré.;0.0;0.0;0.0;0.0;0.0;0.0;0.0003161660673922166;0.0;0.0;0.0;0.00012267370702978778;0.0;0.0004169694383673832;0.0;0.0030095594341481508;0.04062187790373936;0.0;0.0
841;Produit bien moins cher que ce que l'on peut trouver ailleurs, et qui correspond tout à fait à ce que j'avais l'habitude d'acheter.;0.0;0.0019328918275554232;4.625049339943724e-05;0.0;0.010001688552550047;0.0;0.0;0.00022463813143944726;0.0059122369832968575;0.0;0.011736850062557742;0.0;0.0;0.0;0.0;0.05348247485442545;0.003024473060411708;0.005659648301649614
842;Je sais maintenant où me fournir.;4.986588173592433e-05;0.0;0.0;0.0012685775133195907;0.0;0.0;0.0003647065330865161;0.0;0.0021974008110922584;0.0;0.0;0.0;0.0;0.0;0.000690159209619682;0.0021359231973539076;0.003140156611765291;0.002005467076182576
843;"Je recommande (et je recommanderai ;) ) !!";0.12911904612635303;0.000522498352733481;0.0;0.0;0.0;0.0001446767015290938;0.0;0.0;0.0;0.0;0.0;0.0035537677971196383;0.0;0.0;0.0;0.0011539052305580158;0.0;0.0
844;excellent shampoing qui lave très bien et rend les cheveux beaux surtout les cheveux méchés- à acheter sans hésiter car parfait;0.0007848073519429205;0.0005343410541032148;0.0;0.0;0.00011051494518321908;0.0;0.00014564677610761937;0.001191168726276579;0.0011544490761995687;0.0010949426071977812;0.0;6.572942711996549e-06;0.0;0.009588619060298795;0.0;0.024497335967918858;0.0;0.0018886981123188572
845;Un essentiel dans ma routine. Ce produit est facile d’accès grâce à ce site. J’en suis satisfaite  et ne m’en lasse pas. Il est juste question de ma troisième commande;0.00020993312268110555;0.00023774103872508585;0.0;0.0;0.001847223939603072;0.06778879306699782;0.0;0.0;0.0;0.0;0.0;0.0021759697822328282;0.0;0.0;0.0837250031102872;0.0;0.0;0.013565225594948077
846;Voilà le résultat de ce produit. Il sert à rien, il cache rien et rempli Pas les pores de tout... je suis déçu je ne recommande pas de ce produit;0.05756412664495455;0.0;0.0;0.0;0.00030287316372968416;0.0;0.00027245465462093975;0.0;0.0;0.00010694988419129557;0.0;0.0005140240886396764;0.0;0.0;0.0;0.037558808534898194;0.0;0.0009514859125563302
847;une crème transparente légèrement teintée qui hydrate sans graisser et sert de base de maquillage . C'est exactement ce que je recherchais. Très satisfaite de mon acaht.;0.0007039775276982116;0.0002088337586241685;0.0012137841765584854;0.010097200345021684;0.0;0.065367026827797;0.0014157133122537154;0.0021703150452370003;0.002673004759777295;0.0;0.0006665005910149385;0.0;0.0027751709367035324;0.0004745733383464566;0.005466975508893078;0.00634177837937711;0.0030700967989517936;0.0018603540731230047
848;Produit conforme au descriptif , très contente de l'achat .;5.2174375268510045e-05;0.0006892439567487469;0.002365077715095783;0.0;0.1305922274149568;0.008428030214332917;0.00018010100037323264;0.0031987730856471762;0.0034554679276719005;2.0853695432298474e-05;0.0;0.0005246046293693715;0.0;0.0;0.0;0.0;0.0;0.05656435610872897
849;Ma coiffeuse m'avait conseillée se produit qui en grande surface coûte plus cher , niveau rapport qualité prix il es très bien il ne graisse pas les cheveux il les fais briller et les nourris son odeur est agréable et le packaging est sympa  !;0.0013804311213568622;0.060637136276110004;0.06478436641257974;0.0;0.0;0.0;0.00028558915171352195;0.009192632823236575;0.0020349073417977688;0.00014236190520887322;0.0;0.0010943745012257815;0.002103164775308928;0.010244261165307423;0.0;0.02760947407512267;0.009425449605233945;0.0
850;Je recommande;0.28737948481542147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
851;cette base de maquillage est très agréable et tient parfaitement son rôle j'en suis tout à fait satisfait et je continuerai de l'utiliser;0.0003974219749685606;0.0;0.0;0.0012551564807605335;1.4847883544121118e-05;0.0;0.0009729805697832359;0.0;0.09415673970373493;0.0;0.004932281186107493;0.0006994624714840605;0.0;0.0;0.0;0.04391441581915259;0.0;0.0
852;Super masque je recommande pour les cheveux  abimer en binôme avec le shampoing  de la même serie absolut repair  lipidium;0.0515173919593343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10167942817198146;0.0;0.0;0.0;0.0
853;"Je pense sue j3 vais.me.prendre le serum ;-)";0.0003321965128919001;0.0;0.0;0.0;0.0;0.0009665839113287775;0.0;0.0;0.0;0.0;0.0017158493860421106;0.0;0.0;0.00160139890383326;0.0;0.01332252291438122;0.0;0.0
854;Même produit que chez les coiffeurs mais à moitié prix, parfait;0.00013616447166819724;0.07001844377930108;0.0;0.0;0.0;0.0;0.0;0.0;0.001390684188691817;0.0;0.0;0.0009737072463682838;0.0;0.0;0.0003027861084008104;0.0;0.0;0.001664955056283819
855;"Pas d'effet mouillé ou carton. Il tient toute la journée. Il est juste ""Parfait"". Mon fils ne souhaite que celui-ci.";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003783196456309383;0.0;0.0;0.0;0.0;0.07867189427274852;0.0;0.0
856;Bien reçu en 3 jours je vous conseille de bien laisser reposer 2 à 3 minutes si vous voulez que sa fasse effet vous pouvez vous en servire à chaques shampoing en revanche une fois le résultat final faites ce shampoing une fois sur deux;0.0;0.0;0.0;0.0;0.0;3.209198213816455e-05;0.0;0.0;0.0025377982777263644;0.0;0.0;0.0002006312073142422;0.0;0.0003287909458619689;0.00014701407230991858;0.026825276240955744;0.0;0.07208814594126248
857;Confort aux attentes;0.0007852018604260046;0.0;0.0004014655129506693;0.002429147021229624;0.10671975233117861;0.0;0.0;0.0;0.0;0.0010388747206861602;0.0;0.0;0.002282640837232463;0.0;0.0;0.0;0.0014212286167180326;0.0
858;Très bon produit je le conseil vivement;0.00974780520740833;0.0;0.0;0.0;0.0;0.0;0.0;0.0019228937814725327;0.0008927283333146259;0.0;0.0025864070641931232;0.0011131965751976288;0.004029582478967107;0.0019449126375202432;0.0007101688013675845;0.010969937751225546;9.955274415369755e-05;0.0010512793149325126
859;Facile à appliquer, odeur agréable, efficace  du moins pour la repousse du cheveux.;0.0;0.0;0.1210837289182051;0.0;0.0;0.0;0.0;0.0;0.0;0.1631572219124055;0.0;0.0;0.0;0.0;0.22760552685009242;0.0;0.0;0.0
860;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
861;C'est que le début, je verrais dans trois mois.;0.0;0.0;0.0;0.0;0.0;0.000641455315539418;7.856737864201237e-05;0.0004520797786587472;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0185462212021059;0.0;0.0
862;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
863;Le seul inconvénient est qu'il est cher.;0.0;6.414928684730372e-05;0.00015483928999354351;0.0;0.0;0.0;0.0;0.000250307711754297;0.0;0.0;0.0007100697660358918;0.0;0.0;0.0;0.0;4.549131347552879e-05;0.0;0.0
864;Très bon produit qui correspond à la description. Un vrai mascara de la marque L'Oréal Paris. Colis arrivé à temps, voir même plus tôt que prevu. Satisfaite, je le recommande.;0.04315450708070431;5.38278659052609e-05;0.0005484892849453827;0.0;0.017300295982662563;0.06346612967437894;0.0011998340620000144;0.0;0.0;0.001793738684624766;0.005813460150697767;0.0051133773539017565;0.006158991193281698;0.0017356159459064782;0.0;0.027630392691341946;0.00015581615334067197;0.019900448780784907
865;Enfin trouvé la cire qui me fallait après avoir essayé une multitude de cire. Elle est juste parfait. Pas trop grasse, pas trop brillante, coiffe bien les cheveux tout en le laissant souple.;0.0;0.0;3.53046632471853e-05;0.0;0.0;0.0;0.0008917915418366338;0.008192613377786586;0.009229685927360707;0.0009314573250815694;0.0;0.0;0.0003500033783488717;0.00950099582976438;0.006370191339886094;0.05214015276802234;0.004130000726065077;0.0020223087322152936
866;Je recommande ce shampoing L'Oréal pour neutraliser les reflets jaune dans les cheveux décolorés. Le résultat était visible dès le début, j'en suis très satisfaite. En revanche, comme l'indique les commentaires précédents ce shampoing assèche beaucoup les cheveux, à tel point qu'ils sont impossible à démêlés mouillés, il faut donc penser à suffisamment les nourrir pour ne pas se retrouver avec de la paille.;0.03231968422871487;0.0;7.214922448419305e-05;0.0;0.0;0.046351310877065344;0.0010904333631127272;0.0034835319146225355;0.003364778379045113;0.004130250064683919;0.005640485131149549;0.0008686225476970823;0.0;0.013538227325278162;0.0036158559772260126;0.040127733554695705;0.00650382893444633;0.001614827454633576
867;Il s'applique facilement et tient bien, j'ai une peau très clair et se fond de teint me va très bien, on ne le remarque pas.;0.0;0.0;0.0;0.09134135979525926;0.0;0.0;0.0;0.0;0.0;0.0;0.012025620153154731;0.0;0.0;0.0;0.048255454741589605;0.0782160160591508;0.0;0.0
868;"C'est parfait ! Comme d'habitude, je utilise ce produit avec un bon qualité.j'adore ce eye liner waterproof; en plus ce prix est correct.";0.0;0.053017603605896836;0.0;0.0;0.0;0.0036751564219804755;0.09433670258994337;0.0;0.0038121864370501044;0.0;0.0;0.006436874111771513;0.0;0.0;0.0023619268308367383;0.051226957260058596;0.0;0.0
869;Reçu en avance, le tube est doté et pas tout noir. Il était dans son emballage d origine...tres bon produit je l achète depuis des années et moitié prix par rapport au magasin. Je le commanderai de nouveau;0.0;0.05429457464322016;0.0;0.0;0.0;0.0020117350302326187;0.000501713387636349;0.0;0.004766707904496311;0.0;0.0026181161173034974;0.0;0.0;0.0;0.004051692958173457;0.008975275223149524;0.0;0.08367313549602656
870;Déjà que l'emballage est arrivé complètement ouvert, le bouton poussoir ne fonctionne pas du tout... C'est bien la 1ère fois que j'ai ds soucis avec Amazon.. Je peux passer outre sur l'emballage, mais le pulvérisateur ne fonctionne pas du tout.. A quoi ça sert que j'ai acheté ce produit pour faciliter l'utilisation!!!!;0.0003556947440086688;1.58045515846837e-05;0.0;0.0;0.0009089502908781366;0.0013164482167059713;0.0;0.001224834854633696;0.005560661673497026;0.0029811083643278015;0.0025123479434169447;0.005591283172498625;0.0016487924182044381;0.0;0.03156794017906157;0.02617552292729642;0.0;0.015104392198942537
871;Produit conforme à la description. Prix assez intéressant.;0.0;0.0761110864484828;0.0004993803258669173;0.0;0.16266484130382186;9.432323562309144e-05;0.00027766951194908195;0.0;0.0;0.0;0.0;0.0037294456232276683;0.0;0.0013626603792000094;0.0011887115514928005;0.0;0.0;0.0007234511000686039
872;Au cours des lavages le blond fait plus clair et plus naturel.;0.0011045963404810203;0.0;0.0;0.0041527617490281195;0.0;0.001233392595823219;0.0;0.0007247935184357574;0.0068141327568649;0.004294067038730668;0.036997838946070366;0.0007804348160393164;0.0;0.004943942062813973;0.0;0.0037678495771608735;0.0;0.0012583717734570385
873;J'ai découvert ce masque grâce à un échantillon reçu .... Il est top de chez top .... Je l'ai trouvé sur amazon à un prix hyper attractif .... Alors que je l'aurais payé bcp plus cher chez un coiffeur .;0.0;0.036688603945489576;0.0;0.0;0.0;0.0;5.668229586374503e-05;0.0;0.0;0.0;0.0;0.006021367181984667;0.0;0.08835359912336738;0.0;0.014126665645718621;0.0;0.08120161154765934
874;Ce masque est extra pour mes cheveux blonds méchés .;0.000504308569353547;0.0;0.0;0.0;0.0;0.0009410573733645474;0.0;0.0;0.0035679784753773745;0.002440376202401535;0.022655256077461317;4.483649590371842e-05;0.0;0.17869048911582594;0.0;0.0;0.0;0.0
875;Je suis coiffeuse et je vous confirme que ce produit et le même que nous utilisons en salon.;0.0010172928011748616;0.002212882541153905;0.00014335183637543926;0.0;0.0014487691492521488;0.00035530105851385764;0.0002572003275308973;0.0;0.005383053790270895;0.0;1.072271656833081e-05;0.0;0.0007474285685707493;0.0016834269365873591;0.0006246551840520621;0.004702295107874944;0.0;0.0009589300682009597
876;Le prix est plus abordable ici que dans les salons ou même chez le grossiste.;0.0002166441362894649;0.06468311280376524;0.0011265585213584995;0.0;0.001258475006103278;0.0010928881088057094;6.9447691225798165e-06;0.0;0.0008846348700872929;0.0;0.0;0.0;0.0;0.0;0.0018139881605315545;0.0;0.0;0.0025338280437424672
877;Je recommande sans problème.;0.14922737993913332;0.0;0.0;0.0026548590859115776;2.809604122818624e-05;0.0002555905127944686;0.0002381322759916281;0.0;0.0013886573561016115;0.0;0.0;0.0073048161112389525;0.0;0.0;0.0;0.0062057242223261064;0.0;0.011121798948668151
878;Je vous le recommande il fixe très bien c'est ce que ma coiffeuse utilise et il ne colle pas au main;0.07544226603070493;0.0008530078170866084;0.003133703062375451;0.0005551229878110211;0.0;0.0;0.0;0.0;0.12663819249703862;0.00010204838325078835;0.0;0.0;0.0014168975098465574;0.0;0.002041552610534053;0.005406435866636378;0.0;0.0
879;effleurer la couleur avec le pinceau, sinon on en prend trop pour le visage, bonne texture qui fond bien sur la peau;0.0;0.0;0.0;0.08484176017958513;0.0;0.0;0.0;0.0;0.0;0.0;0.11254206365419275;0.0;0.13163513098383142;0.0;0.0005486575546190065;0.013250099867938653;0.0;0.0
880;Ma compagne en est très satisfaite;0.0;0.0;0.0;0.0;0.0;0.1444550965887746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
881;que dire de plus que la marque l'oreal est parfaite , un peu cher par rapport a d'autre marque qui est identique mais a defaut  de temps a autre  j'en mets  pour une soirée  de sorti, je recommande;0.04526645720931889;0.02524064362984488;0.0;0.0;0.0;5.539416151097147e-06;0.0012575235204340407;0.00024806104356888846;0.0;0.0002477384729837181;0.0;0.004732660378511892;0.0014255134158691792;0.0018096715450742872;0.0;0.03479182644014089;0.0022269599837717678;0.009984314675194858
882;Produit génial qui remplace le fond de teint l'été. Teint uniforme et senteur plutôt agréable. Je le recommande et je ne vais prendre plus que ça pour tout l'été;0.05213013646636441;0.0;0.0;0.010944287171983069;0.0;0.0;0.0;0.000285119193502609;0.0;0.0;0.0007189534284138718;0.0;0.0;0.0;0.0;0.0574334705620092;4.7891003902894046e-05;0.0
883;résultats dès la première utilisation!! j'adore. mes cheveux sont doux, souples et réparés. c'est vraiment un régal! Je suis impressionée.;0.0;0.0;0.0;0.0;0.0008637351377101272;0.00016439647736535948;0.0;0.09625957213753869;0.0;0.001819573042173319;0.0;0.00014679397944475597;0.0011225441411633389;0.0074427711455301235;0.05701211103227878;0.033217211632403126;0.0;0.0
884;Livraison rapide de la commande . Très bon gel pour les cheveux raides et fins de mon conjoint qui n’abîme pas ou pas trop les cheveux . Je recommande ce produit;0.05407200026314896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021157999426703743;0.0;0.17571169820587237;0.0;0.0;0.0;0.005476714333682172;0.0;0.008658081186623508
885;Ce SHAMPOOING  est JUSTE PARFAIT. Il sent bon, et fait les cheveux ultra doux. Il se rince facilement. Je le recommande;0.07904915367568759;0.0;0.0;0.0;0.0;0.0;0.0;0.12111772993962354;0.0;0.0;0.0;0.0020473571055022303;0.00442238325394932;0.0;0.0017822816861670836;0.00586830306075899;0.0020641929610032785;0.0
886;Excellent, bouteille un peu lourde lorsque l'on a les mains mouillé par la douche dommage qu'il n'y ai pas de pistolet.;0.00036907573763911256;0.0;0.0032654052396686208;0.0022587813161101086;0.0;0.0;0.0006968917678733361;0.00011128412791593246;0.00033352234773600383;0.0004849685950828035;0.0;0.0;0.0025984938062002367;0.0;0.0;0.01715642893061608;0.006084276337688104;0.0066875586660294145
887;Produit non conforme, j'ai recu l'oreal pro keratine au lieu du absolut repair. Je me retrouve avec un masque absolut repair commandé en même temps et un shampoing pro keratin;0.0;0.0;0.0;0.0;0.05083625331435342;0.0002616447579878962;0.00047650089099299936;0.0;0.0018761658569191111;0.0003392666474178189;0.0;0.005065744014259933;0.001587149094900888;0.07508717796582515;0.0;0.002856339052887297;0.0006653698977730378;0.025288520319522608
888;Je l'utilise depuis des années pour entretenir un blanc/gris, il est bien meilleur que tous les autres shampoings de cette catégorie.;0.0;8.049701447185823e-05;0.0;0.0;0.0;0.0026993623849471504;0.0009394145841329682;1.1897653732968832e-05;0.0060572352529519626;0.00429107182845748;0.016963072004453145;0.0;0.0;0.005707085283592274;0.0;0.06303679564238064;0.0016883927675362719;0.0010656738439194216
889;Très bon produit qui se retire facilement;0.00012167913090989317;0.0;0.0;0.0;0.0;0.0;0.00043575895530029927;0.0007459971659766407;0.00034104565727069804;0.0;0.0;0.0;0.005582192030555628;0.0;0.003170303583389807;0.013541415883764462;0.0;0.0
890;Cette base lisse bien la peau . Elle est vraiment très douce et rebondie après ce soin. Concernant  l'effet matifiant, je ne dirai pas que cette base empêche de briller mais il faut attendre quelques heures avant que ma peau mixte brille à nouveau surtout sur le nez . Ma brillance aussi est amoindrie.;0.0009581610231572069;0.0;0.0;0.08536085177105966;0.0;0.0;1.4606153866738024e-05;0.05161227752546091;0.0033416410381302145;0.0018289235224541569;0.0016183151021333369;0.0008491478780829205;0.0;0.005783959672147805;0.0;0.02141304438051975;0.004786285821369948;0.0
891;Je suis entièrement satisfaite par ce prboduit.;0.0;0.0;0.0;0.0;0.0;0.11567796649794423;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
892;Il correspond toute a fait a ce que j'attend;0.0;0.0;0.001008043483195783;0.0;0.013973046077880937;0.0;0.0;0.0;0.0;0.0;0.022896445163908517;0.0;0.0;0.0;0.0;0.020005030747277892;0.0;0.002296125232024084
893;je recommande ce produit;0.28737948481542147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
894;En plus d'être un shampoing, il donne souplesse et reflets bleutés à nos cheveux blancs. En quelque sorte, un vrai soin !;0.00046590717829646635;0.0;0.0;0.0018283358687942804;0.0;0.0;0.0010690863614013894;0.0005133973803841405;0.0043226808456725925;0.005978916073608677;0.018611363265880577;0.0;0.0;0.00898306951712085;0.002389343420155639;0.021869851918742085;0.00897611229852186;0.003490084141998099
895;C'est un bon produit professionnel qui neutralise les reflets jaunes des couleurs blonde platine ou mèches blondes, je le recommande, d'autant plus que sur Amazon il est moins cher que dans un salon. La livraison a été rapide.;0.04526680420223167;0.0008887731456177787;0.0;0.0;0.0;0.0017494278502412717;0.00278266092628189;0.0008576789438788496;0.012874304402870932;0.006009356593565452;0.02868223426101589;0.15220724012074657;0.0;0.010440465245744225;0.002408667488577099;0.006351205120091389;0.0017283480302508162;0.0013343369811715767
896;"La couleur du shampooing est surprenante lors de la première utilisation, un violet très foncé, mais on s'y fait vite!  L'utilisation est très simple, je l'utilise a la place de mon shampooing habituel et le résultat est super, mes cheveux sont doux, brillant et mes cheveux blond mes moins ""jaune"". Je recommande a toute les personne ayant des cheveux décoloré comme moi! Mes cheveux semble ""nourris""";0.00036835019961090065;0.0;0.0;0.0;0.00027636979201664514;0.0018007102319932836;0.0;0.06550827454031172;0.0;0.002386138983344055;0.07534749283559683;0.0030778269343083487;0.0004035580496267985;0.006894436910812383;0.07894962001697521;0.04823971317755445;0.01086405083582144;0.0
897;Le produit est arrivé ce jour dans un emballage plastique et fort heureusement car la 1/2 bouteille de shampoing était hors du flacon et baignait dans la protection en plastique !!!! J'ai donc il a moitié du produit disponible... Décevant !!!;0.00030617768799115003;0.0004660305594059772;0.00448075624479133;0.0;0.0;0.0;0.0009574757377460883;0.0;0.0;0.0;0.0;0.0004329851102692857;0.0;0.0002656315570468449;0.00024302086938021022;0.023364163354779283;0.0;0.014734527829702321
898;Suite au conseil d'un coiffeur pour que mes mèches blondes ne jaunissent pas, je le trouve parfait. Une fois par semaine suffit et le résultat est bluffant pour l'instant.;0.00032556062190329353;0.0002801152268380185;0.0;0.0;0.0001663729487575328;0.0;0.0009224720942899509;0.0;0.015113006263036714;0.0036966924649451697;0.013408297923090584;0.006155606382830998;0.0;0.0068150538622761695;0.0030663685707007222;0.063150337737929;0.0;0.0
899;Produit professionnel de très bonne qualité à un très bon prix je le recommande fortement.;0.09297831767022732;0.06569629671314291;0.0;0.0;0.0;0.0004979558218238208;0.12519009064712083;0.0004195421199679027;0.003957892425898564;0.0033769410337475105;0.0;0.0;0.0;0.006087265114204014;0.0;0.0;0.0;0.0014888968195396703
