;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28
162;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
163;Je l'utilise en masque comme en soin quotidien . Pour celles qui ont les cheveux gras , elle n'est pas trop grasse si vous en appliquez le stricte minimum vous n'aurez pas d'effet plâtre . Pour ma part , je met deux pressions et sa me suffit .;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07708774623921275;0.0;0.0;0.0;0.021607454650513513;0.0;0.07388808244293085;0.0007135431186263402;0.19591574421748076;0.0;0.0;0.0;0.0024524666204575407;0.0;0.0;0.0
164;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
165;La bouteille a tenu 1 mois quasiment pour moi et je ne quitte plus cette huile , vraiment je la recommande .;0.06244756624599685;0.0;0.0014135885428979296;0.0;0.0;0.001208974820059538;0.0010414291291788507;0.003319235743100216;0.0;0.0;0.0;0.0004079148314334857;0.0;0.0;0.0;0.0030321755198406603;0.006323807634585856;0.002166653647214063;0.0;0.02119071611888247;0.0;0.010890106655919808;0.0;0.0;0.003375928303751745;0.0;0.0048462260286462186;0.031060373735911296;0.0
166;Petit + également  : Odeur agréable .;0.0;0.0;0.16050306583371973;0.0;0.0;0.0001604468731946687;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020046733345299205;0.0;0.2607569080741184;0.0;0.0
167;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
168;J'ai donné un avis honnête sur le produit et espère qu'il vous sera utile .;0.00010901556500869176;1.3833468313227963e-06;0.0005351722671214871;0.002877209579558283;0.0;0.00044054373241678916;0.0;0.00013575281223436096;0.0025591971355121462;0.0;0.0032856370469242476;0.0;0.0001736564858802677;0.0;0.0;0.011646579508507556;0.0021466886803367504;0.012826977907662762;0.00024150988659931466;0.002500525779591437;0.00024008140414890586;8.20856170692811e-06;0.0017449803113469878;0.0013997343657870687;0.0012099303988181184;0.004314019444723325;0.0003112316494621464;0.0010018931857042898;0.0019141658799173619
169;ça va mais ce n'est pas facile de faire un trait près de cils et discret, après on peut effacer un peu mais  pas facile pour s'en servir tous les matins.;0.00019496810298469606;0.0;0.0;0.0;0.0;0.0001876867173835651;0.0;0.0;0.00026446652371380955;0.0;0.0020326453398791387;0.0;0.0;0.0;0.17595213490357983;0.0;7.766130899258624e-05;0.0;0.0;0.0;0.0;0.0031296828864201633;0.0017448026810409668;0.00663515665296147;0.0019941638682339125;0.0;0.004542048161015778;0.007908199113791075;0.0026148824521172354
170;Vraiment un tres bon produit javais les cheveux sec. En une seule application jai sentis deja la difference. Jai combiné masque et shampooing de la meme gamme le top;0.0003285370129858053;0.0;0.0004923051558409057;0.0;0.0;1.7730818103942414e-05;0.00013161758251908855;0.0;0.0;0.0;0.0;0.0012288010098971337;0.004363856101314183;0.09598391575344901;0.012913728502711944;0.0;0.10151137476789059;0.0;0.0;0.001011212057765444;0.0;0.0;0.0;0.0;0.0;0.002719325109137374;0.0;0.0;0.007370486287970882
171;J'adore ce produit,moins cher que chez le coiffeur, les cheveux sont doux, brillant,.facile à coiffer je le recommande,mon mari l'utilise aussi.;0.06795923486742843;0.0;0.0;0.0;0.0;0.0;0.0;0.11393131342422591;0.0;0.0;0.0;0.0;0.0;0.0;0.12019254811955003;0.0;0.0012104504099546803;0.0;0.0;0.12324656904655705;0.0;0.0;0.0;0.0;0.15101294988871702;0.0;0.0;0.0;0.0
172;produit de couleur violet, qui peut éclaircir vraiment le blond mais seulement le blond déjà clair, car sur du blond jaunatre (comme après décoloration) il ne marche pas vraiment. je le conseille !;0.0008573693078595509;0.0;0.0;0.0014482843595861046;0.0003790189581828062;0.0025151876896725898;0.0;0.0005288369580535357;0.010981791602647666;0.004205876368664211;0.09312025938613513;0.0;7.530683550975872e-05;0.0019491074946309476;0.0;0.0006283910528262488;0.0004524142364229003;0.014548585560842181;2.3504848311290564e-06;0.0020838161687663417;0.0;0.0;0.00577269184746001;0.0;0.023621952776020208;0.0024895384889366042;0.0;0.0;0.0001617005381006174
173;Ayant fait 3 décolorations en 4 jours, mes cheveux étaient à la limite de la casse, on aurait dit que j'avais de la paille sur la tête (sans mauvais jeux de mots).;0.0001334091379002324;0.00015672037804463916;0.0006184809861022101;0.00023174130389069824;0.0004777374246082907;0.0002974649591090531;0.0001280009202939902;0.0004605479076829108;0.005869654313617348;0.0;0.0012074121487752158;0.00042896636033982067;0.0;0.00034310150244045156;0.0;0.004252410856896885;0.0021009964308676505;0.0057564576917941025;0.0;0.002090820273228858;0.0;0.0012105436671340144;0.00015248507156876085;0.0;0.0003748211551325164;0.003979705570144063;0.0017329375850840825;0.0003885675120758513;0.002362638574881925
174;Après plusieurs applications sur 2 semaines à 3 semaines, j'ai déjà vu la différence, certes il n'existe pas de remède miracle, mes cheveux ne sont pas encore au top mais, ils sont déjà de moins en moins abimés et vous allez très vite vous en rendre compte.;0.0;0.0;0.00040560727923336136;0.0010291812489715876;0.0;0.0014961582149586108;2.4020056480768617e-05;0.0;0.01695889919606136;0.002953717881930202;0.0027606685371198356;0.001196762587835106;0.005658111610400793;0.005347840183568795;0.013578857623738267;0.004960492165221395;0.009010965764454386;0.043928588269950414;0.002851498935916011;0.0015617915564041082;0.0;0.004209097557236833;0.0;0.0013154436081364961;0.03076794398027423;0.003505960965981893;0.007114235775561063;0.002305988979724736;0.007341051806592839
175;Ce masque ressemble à ceux des grandes surfaces. Aucun changement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11516979779111215;0.0;0.0;0.0;0.0;0.0;0.0;0.0024702016342555504;0.0;0.0;0.0;0.0033826777959748214;0.0;0.009530228980582246;0.0;0.07832219347854254
176;Aucune amélioration de mes cheveux. En fait, le miracle n'existe pas....;0.00017647043692706034;0.0;0.00018434686552478102;0.0013839938413648016;0.0;0.0;0.00035111332726749865;0.0;0.0;0.0007491884257120618;0.0;0.0;0.0;0.0029515931787344627;0.0041067716544660755;9.525899556900995e-05;0.0;0.004089548181021755;0.0;0.0;0.0008864196842846048;0.0;1.225965181013134e-05;0.0;6.433819563046175e-05;0.0;0.006224470889433279;0.002056336037484485;0.0027495737631960788
177;je connaissais ces palettes, j’utilise les palettes bronze et jungle. Le soucis de celle ci c'est que les deux couleurs du milieu ne se différencient pas...ça fait pas du tout un smoky ni même un dégradé, néanmoins c'est très joli et léger, parfait pour l'été, je le porte tous les jours!;0.00015260363336747244;3.458535315438866e-05;0.0012067908184222025;0.0;0.0011366670863987738;0.0005522752599800105;9.398284012017759e-05;0.00040434676284665616;0.05697017645129305;0.0;0.0011459829420518812;0.00036656707075763975;0.0;0.0;0.0;0.002498336035778141;0.0;0.0;0.0;0.0;0.0;0.0015336211246857264;0.0;0.0;0.0013485699743690791;0.021394401765793193;0.0;0.07131266069394802;0.00058337075835645
178;C'est irisé! Moi j'aime bien mais faut le savoir quand même, c'est très irisé!;0.0;0.0;0.00014224620818585525;0.00011400850839147281;5.590543508162933e-06;0.0;0.0;0.00013824334786860572;0.0037580901908391582;0.0001273613171194219;0.0006758275645751144;0.0;0.0;0.001985156020851372;0.0;0.0007694277396428242;0.0;0.01865338325917139;6.386906659062723e-05;0.0;0.0;0.0004247953732932793;0.0;0.0037032363435190196;0.0;0.002248039565275335;0.0004903856320693548;0.007672202796287938;0.0021568932479954163
179;"Après avoir testé plusieurs eyes liner en crèmes, je suis ravie d'être enfin tombée sur quelque chose qui tient dans le temps et d'une qualité irréprochable. Très facile à appliquer, avec le pinceau fourni ou un autre le liner ""s'étale"" bien et permet de faire un très net et précis. Je recommande sans hésiter !!!";0.03301778782905931;0.00047257492467540555;0.00015832851363801903;0.0;0.0;0.0006571808932168053;0.043322101133746245;0.0;0.002763981120166416;0.0014153652562970175;0.002447855632450107;0.0028188610904087774;0.0017310329190834983;0.0014863542904114077;0.09155069301270755;0.010360180104011003;0.0006328682507228949;0.0005084296669743156;0.0;0.0060519072630180705;0.0;0.0;0.0;0.008568271169907642;0.0033163196378422264;0.005967547198614672;0.005283811882872067;0.0015458228627914254;0.005940919990292567
180;Très satisfaite ??;0.0;0.0;0.0;0.0;0.0;0.30267297536601795;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
181;C'est le seul eye-liner que j'utilise car il est waterproof. Il ne s'estompe pas de toute la journée, ne coule pas non plus.;0.0;0.0;0.0;0.0;0.0;0.0;0.0006133578816135505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005110245118369412;0.0;0.0;0.0;0.0;0.11102265435915026;0.0;0.0;0.0;0.07996406749138843;0.0;0.0;0.0;0.0014543049777859345;0.0
182;Il est d'un noir très intense.;0.00038525298239893926;0.0;0.0;0.0;0.0015304367010990447;0.00012514951407681708;0.00043608142998995976;0.0;0.0;0.0;0.014397265091323386;0.0;0.0;0.0;0.015059402946881222;0.004985075416173913;0.0;0.0;0.0;0.0;0.002837758171855733;0.0;0.0;0.016524527890546634;0.0;0.0;0.002850414229110412;0.006331598281281943;0.001471085176971946
183;Je l'adore depuis plusieurs années déjà !;0.0003066536849654322;0.0;0.0;0.00032865064340944084;0.0;0.006822675093790764;0.0;0.0;0.03664635255688356;0.0;0.003156454562871208;0.0;0.003000701083898093;0.0;0.0;0.0023096950578234913;0.0;0.005003267332332432;0.005826323499944033;0.04156564450769687;0.0;0.0;0.0;0.0;0.039645397702757094;0.0;0.0;0.0;0.004768419334965042
184;Très bon produit en revanche pas pratique sans la pompe difícil à utiliser vu la grandeur du flacon sans sa pompe;0.0;1.5391573263776613e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.07935290324139128;0.0;0.0;0.0011393429653601807;0.003928869004095254;0.0;0.0;0.0;0.0;0.016726879013009816;0.0;0.0;0.14610547574261212;0.0;0.0;0.0011731007564293964;0.0005874991196688694;0.0;0.003073528607387375;0.10201895753832012;0.0
185;Déçue, mascara sec et fait des paquets.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007226814598952607;0.0;0.0;0.0;0.0;0.19319330517395264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001505833240000496;0.0;0.0;0.0
186;RAS PAS DE COMMENTAIRE;0.0002041368628446368;0.0;0.0;0.0;0.00013684566440954368;0.0;0.0;0.0005647498628896469;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005779632655708391;0.001552173098899827;0.00973164876938994;0.0;0.0;0.0;0.0;0.0;0.002267185021265336;0.002841281758420353;0.0;0.000936657269670812;0.0;0.008991634091380195
187;BON PRODUIT NE COLLE PAS LES CHEVEUX ET BONNE TENUE. A RECOMMANDER CAR BON RAPPORT QUALITE/PRIX;0.0005176255571695097;0.11305355411166197;0.00206449274645904;0.00020216172370440263;0.0012868244901731657;0.0;0.0;0.0;0.0016217094742882268;0.0;0.0;0.0;0.0002454858448417596;0.0;0.008585919622860191;0.0;0.0;0.0;0.0;0.0;0.0;0.004713500324466156;0.0;0.0036544025856626063;0.0;0.0;0.0;0.0;0.0
188;Je m’attendais à un flacon plus grand mais sinon très bon mascara, fait bien son job et vaut son prix;0.0;0.05731491352762011;0.0;0.0;0.0;0.0015181821067423958;0.0;0.00021051526518773417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004225611362023283;0.0;0.0;0.0;0.0;0.0;0.011238324848757754;0.1204186235403006;0.08193099487361936
189;I am allergic to normal hair dye, so this stuff is fantastic. Looks really natural and allows me to have a little bit of grey.;0.0;0.0;1.2525086936966753e-05;0.0;0.0;0.0;0.00021202306950135125;0.0;0.0;0.00014972546883515963;8.826867023572547e-05;0.0;0.0;0.0;9.983486225285274e-05;0.0004924972764519918;0.0006729176316160747;0.0;0.0;0.00024005124965043736;0.0;0.0003372927697957124;0.0;5.5243945366085435e-05;0.0003482936367166441;0.00033027459440042366;0.0011957596400048766;0.0;0.00019104045642803302
190;"Effet ""cheveux gras"" assuré et fixation = 0. Vous auriez le même résultat en mettant de l'huile d'olive .... inutile";0.0;0.0;0.000335552279775816;0.0;0.0;0.000288388012995802;0.0003593401560598647;0.0007699311532236717;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002388700810282003;0.10882788913098361;0.0;0.0;0.0;0.12264826021055786;0.0;0.0;0.0;0.0039728187928277986;0.0;0.0;0.0
191;Bon produite. Je n'ai pas encore assez de recul pour donner une appréciation sur la durée, mais, jusque nlà, je suis tgrèsd satisfaite.;0.0;0.0;0.0004980931559318429;0.0018495039010326935;8.854139371435283e-05;0.06544817450418289;0.0;0.0;0.0;0.0;0.0013687364259578501;0.0;0.0007436554807059837;0.0;0.0;0.001985615982354359;0.0007350502092163487;0.009291351107924894;0.00015437615934466102;0.0016062591006490317;0.0;0.0;0.0;0.0028921800211777686;0.0;0.003681930859560473;0.0;0.0006947678062157371;0.0007395464740813824
192;Produit au top ! rien à dire ! la grande différence avec le gel ou autre spray ? pas de résidu sur les cheveux !!!;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002144535834471451;0.00445492189369309;0.0;0.0;0.0;0.0;0.005557947317727362;0.0;0.00012435225585012715;0.0015609226982351465;0.0;0.0;0.0038438730700223757;0.0006936513405596695;0.00014200691792644947;0.0;0.0059013825243491545;0.0;0.012460282056295645;0.0;0.07463712290131098
193;Je peux dire que j ai constaté un progrès visible grâce à ce traitement: ça fait plaisir! Et je pense à toutes celles qui sont concernées c est pourquoi je l écris.;0.00010915406651858688;0.00010096891225472197;0.0;2.862362678660786e-05;0.0;0.0006210282142007921;0.0001560483696697278;0.0;0.0;0.00033950724339314094;1.8368703755988514e-05;0.0;0.0;0.002485917349741497;0.0018534163907003394;0.0002195022756801052;0.0;0.01088323274018111;0.0;0.002040566523548912;0.0001618235573146272;0.0;0.000909009576168705;0.0;0.0011376201313529632;0.0007347916383289941;0.0023345313121545816;0.0025730762667069205;0.0021778290418538733
194;VR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3353153910366758e-132
195;Parfait pour un effet belle peau;0.0;0.0;0.0;0.3054935085353997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
196;Top;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
197;Super produit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
198;Bonjour très bien pour les cheveux blanc ou poivre et sel et bien aussi pour les blondes qui on très reflets trop jaunes suite à une couleur;0.0008819836819388668;0.0;0.0;0.0;0.0;2.2328608371309158e-05;0.000821249189560173;0.00019946446424202357;0.004760287182382195;0.004890535348138327;0.10400094552177595;0.0024234498546162153;0.0;0.0;0.0;0.0014144600644909325;0.0007417717121041177;0.008406627001522525;0.0;0.004893133670817896;0.0;0.0;0.0028499886808074247;0.0;0.003946421040395656;0.0;0.0;0.00011221342833346813;0.0
199;je connais fix design spray depuis longtemps pour moi c'est un bon produit, son utilisation est facile on en met peu, n'abîme pas les cheveux, ne rend pas les cheveux gras.;0.0005664777298043914;0.0;0.0;0.0;0.0;8.79267557767811e-05;0.0;0.0009005188550465121;0.0;0.0011690177863741677;0.0;0.0;0.0;0.0006891777352557177;0.13774989640310156;0.0;0.005081129410810086;0.021731738034531593;0.0014010830841997904;0.0;0.004197586545323717;0.12536301809429806;0.0013222328933379028;0.0;0.013293600935801229;0.001950355151702422;0.0;0.0;0.016710082360537712
200;Je suis ravie du produit reçus. Il est conforme a la description/photo. Très facile d'utilisation et très noir.;0.0001689965738697946;0.0;0.0;0.0;0.14167605425800292;0.0;0.0002090646261502932;0.0006540168087932162;0.0;0.0010004656664875317;0.003490015427283555;0.0;0.0;0.0;0.17118522647909643;0.10834972389379045;0.0;0.0;0.0;0.004708779728907701;0.0063094091603231005;0.0;0.0;0.0;0.0;0.0;0.0;0.0019593893789961155;0.0
201;Super produit ????Aucun ne tient comme celui-là. Mon fils va au lycée en moto, il se coiffe le matin et rentre le soir toujours aussi bien coiffé malgré le casque. Franchement allez y les yeux fermés.;0.00015676231608902953;0.00022313091665876667;0.0;0.001122278533919417;0.0;0.00020118559923518317;0.0008290636867976341;0.0015466361317415854;0.0008640008213265955;8.157986942991466e-05;0.0017535189818678244;0.0;0.0;0.0;0.008250946382527812;0.00012793732147125828;0.0052241891245765806;0.01062646927930201;0.0;0.0007309948269989614;8.211827780221915e-05;0.0027578603968969966;0.0017724027060397488;0.008866216547116952;0.006838859056354641;0.002225989528466839;0.0014847810818324086;0.002064189218537053;0.005314793972657247
202;Identique au shampoing de salon en moins cher  économie de 15€ environ selon les salons dommage de nenpas avoir la pompe avec mais je l'avais sur l autre bouteille;0.00043437050468954873;0.0013994293335026905;0.0007771436444532978;0.0;0.0023817794626274187;0.00039885044693497163;0.0006304645224879524;0.0;0.0025216354162152905;0.0;0.0;0.0005885694195022755;0.0;0.0;0.0006527002489955609;0.0016723443609613874;0.002918108627816908;0.0;0.0;0.0010181564610183486;0.019516132010447527;0.0005779710628712553;0.0009402352332503981;9.643633857757777e-05;0.012172531059776899;0.0;0.00305066748546325;0.07907061784744863;0.0026633760081076884
203;Ca fait longtemps que j'utilise ce masque a chaque fois que je me lave la tete et j'en suis toujours aussi ravi, je fais des mèches mais mes cheveux brille et ne sont pas secs du tout, j'utilise aussi une huile démêlante en plus et aussi pas trop de produit du masque afin de ne pas rendre mes cheveux fade ou trop huileux.;0.0;0.0;0.000367256747855733;0.0;0.0;0.0;0.0002718382404357893;0.000147235698574235;0.06008891934240427;0.0;0.0007803569796244218;0.0005339698199720171;0.0;0.1296948496570744;0.0;0.0;0.00037160942109537375;0.0;0.0;0.0689616184086823;0.0;0.001849997510060013;0.0007291113208169291;0.0;0.0010451691223575435;0.0;0.0;0.0;0.0
204;Très bon shampoing néanmoins assez cher et soignez bien vos cheveux après car ça abîme.  Attention car ça fait souvent des reflets bleus quand les cheveux sont déjà abîmés.;0.0008501105085506167;0.0003627774602234729;0.0;0.0;0.0;0.001423652114969528;0.0;0.0013977233595499333;0.009907087437649778;0.002246808632038998;0.009469729940062352;0.0013159292673860757;0.0011172273202797749;0.003988136033693575;0.0008562878830979169;0.0012976619062640305;0.008701279063255905;0.00835716350537077;0.002317012273836376;0.0;0.00012261962555350114;0.0014987821164424541;0.0031602083157002323;0.0;0.026796321490288492;0.005833576889305956;0.0;0.0032937102409561683;0.0037608194923248934
205;TRES BON PRODUIT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
206;Je connais bien le produit très bien;0.0;0.0;0.0;0.0007928066630320548;0.0;0.0;4.97339882460281e-05;0.0;0.001241922671572069;0.001647494988522131;0.0;0.0;0.0;0.0;0.0022993552287263663;0.0;0.0;0.0;0.0;0.009412497144451729;0.0;0.0;0.0;0.0;0.021274197349540478;0.0;0.00427870551972979;0.0;0.0
207;"Produit identique à celui trouvé en salon de coiffure. Excellente tenue peut être retravaillé dans la journée. Ne fait pas d'effet ""paquet"" sur les cheveux. Et un prix défiant toute concurrence. Super";0.00043084671764314166;0.03550098320706814;0.0;0.0005646021019364402;0.0016338656592142025;0.00024424091294746053;0.0;0.0;0.0;0.0;0.00493535286788617;0.0;0.002910192973369209;0.0;0.0;0.0;0.0035179376435482603;0.0;0.0;0.0014276209291653275;0.0;0.001459192213299125;0.009064536641597206;0.0715443895617149;0.024446402927764465;0.005801071123884116;0.00426984932904939;0.0008141755074928903;0.012422219163132327
208;Super base. La texture est tellement légère et laisse une peau soyeuse. Le maquillage tient toute la journee sans retouche;0.00019208846708677907;0.0;0.0022162667076707798;0.06469993374147043;0.0;0.0012789034367529934;0.0010947748775408071;0.009701668096354804;0.002363828549913681;0.000512845114314276;0.0;0.0020086195013429885;0.00026810234666411917;0.00044382535300390694;0.0;0.0;0.0011246780036894377;0.0;0.0;0.0;0.0;0.003162239395994172;0.0;0.09535681215472636;0.0;0.04122589715560347;0.0;0.00018801983432090624;0.0
209;je suis très satisfaite de ce produit, il convient parfaitement à ma peau mature. ma peau revit , est bien hydratée et mon teint coloré. A recommander.;0.0478191832405096;0.0;0.0;0.11716688606375146;0.0;0.06860940197616151;0.0;0.0;0.0;0.0;0.003343592176857995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021727163251815712;0.00036849784503740015;0.00048718390658531623;0.0;0.0;0.0;0.0;0.10719168191902835;0.013954321896563352;0.0;0.0
210;Il s'agit d'un bon produit pour déjaunir les cheveux mais le seul bémol c'est qu'il assèche très fort le cheveux. Il faut utiliser un bon masque après la pose du shampooing Silver;0.0;0.0;0.0021294152490171823;0.0;0.0;0.0;0.0;0.00014688635171164696;0.09559346092814719;0.003100301166980677;0.0034806400442817563;0.0006913457054218891;0.0;0.1077111664115387;0.0;0.0;0.004656395281369651;0.025457089927147923;0.0;0.0;0.00014448990753374843;0.0;0.0;0.002315582054814732;0.0;0.0;0.0065335280667274285;0.011040050229006334;0.0
211;"Intéressé par la ""repigmentation progressive"" (avec des pigments artificiels) afin d'atténuer mes cheveux blancs, j'hésite maintenant à franchir le pas.";0.00022498964841320224;0.00027809565027921965;0.0;0.0;0.0;0.0;0.0006365813855337783;4.143005749196709e-06;0.002241301389468711;0.0022736851177769706;0.009864168211705349;0.0;0.0013337122144697307;0.0;0.0004833034818557587;0.0002876666311524225;0.00010926636293765922;0.0045506122528885815;0.00015709907050515196;0.00132309944418843;0.0;0.0;0.0;0.0;0.0;0.0014441196439220765;0.0;0.0005617454956690053;0.0
212;"Le processus est ""relativement"" compliqué, implique d'abord un test d'allergie, puis l'utilisation de gants pour l'application du produit etc.";0.0;0.0;0.00024436752203971647;0.002377203535738982;0.00013316652774055277;3.6997643154941514e-05;0.00012866382747654372;0.0016630590984537477;3.3810324257363563e-06;0.002294028432935884;0.0;0.000537787759139175;0.0013831679617470555;0.0;0.05481894567182855;0.0;0.0;0.011056649586159827;0.00028493336383777443;0.0;0.006206541355674712;0.0;5.846717348914e-05;2.696672658742698e-05;0.0;0.002100314434018119;0.0;0.00012981222470379584;0.0011837988845113448
213;J'avoue avoir un peu peur du résultat, que la couleur ne soit pas la bonne.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11339227390653303;0.0;0.0;0.0;0.0;0.0;0.0;0.14386294357063487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
214;Je temporise ...;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3353153910366758e-132
215;J'ai posté le mode d'emploi pour que vous sachiez à quoi vous attendre.;3.157559323475313e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018174167814158707;0.00012434229019338028;0.0017820433459294974;0.0;0.0;0.0;0.00010489673892466445;0.0004652551383543111;0.0005014142496319077;0.00841816398493144;0.0009415159847820224;0.0;0.001415433629919812;0.0001390888724726013;0.0017364879652178363;0.0;0.0;0.0009489331125532069;0.0;0.0001060826634663235;0.004528673148523689
216;ce produit est parfait, il camoufle toutes les imperfections, donne bonne mine. dure la journée, juste retouche le soir si on est de sortie.;0.0;0.0;0.0011787438897176866;0.003063548781154919;0.0;0.0006581414675390363;0.0;0.0;0.0020597276303029946;0.0023530020250351526;4.7786175610456996e-05;0.0;0.0;0.0;0.0;0.0014487991344660452;0.000821394580900922;0.007696510896613011;0.0;0.006232221422194987;0.0;0.003081527905503232;0.0;0.08202169172062919;0.0;0.029390568261538578;0.012276850838421439;0.0006249329756748502;0.0
217;j'ai acheter ce produit que je connaissais car il été beaucoup moins cher que dans le commerce et je l'ai reçu très rapidement;0.0;0.0;0.0;0.0009741664276934757;0.0003869803516653471;0.0;0.0;0.000354658713495854;0.00011021154132477134;0.0;0.0;0.0;0.0;0.0;0.0;0.15489045032837076;0.002001904187416454;0.0;0.0;0.001071810428458104;0.0;0.0;0.000672844959666154;0.0;0.062068881588905035;0.0;0.0;0.0;0.0
218;très bien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
219;Parfait ! Je commençais à désespérer d’en trouver un qui fonctionne même après avoir testé les shampoings violets de coiffeurs. Il agit vite et bien mais attention à faire un soin hydratant après ce shampoing. Et attention à votre douche et vos doigts, il colore un peu mais ça part à l’eau;0.0005534306542396588;0.00012196531841570117;0.0;0.005779195409941539;0.0;4.84862666648728e-05;0.0003368887548795711;0.0;0.0016383806098630041;0.0027423348729212218;0.008943648982953014;0.000827562125251635;0.0011851970768374134;0.018010393389528978;0.001249398869743421;0.00146098260413004;0.010989781932644717;0.011002065152035972;0.0008257929297253141;0.0014739186792187635;0.0028782577543360493;0.009775897930366761;0.004797243257450308;0.007856061859926225;0.022412977917444888;0.007221632080075411;0.005883924801050578;0.007077300896602318;0.010702066311216086
220;J'ai donné cette note car le produit répond à toutes mes attentes en termes de prix et de contenance. Je le conseil !!!!;0.0;0.04186272722777888;0.00023875807055092368;0.0023056095168855492;0.0;6.61494658853393e-05;0.00019519703348539543;0.0011896228063291417;0.0;0.0007406213644813516;0.0007742638470586106;0.0;0.0027983128511952114;0.0;0.0;0.005282846488614561;0.0005189143229894395;0.014635891239029747;0.097122270063415;0.0010820900133392034;0.00288857393061985;0.0;0.0;0.001275043626938584;0.009149670441104712;0.004626914844566684;0.00703105283432178;0.0034707631144775828;0.004079766456982821
221;Mon fils de 10 ans a l'habitude d'utiliser ce produit pour une tenue souple;0.0;6.217794931296736e-05;0.0;0.0;0.0;0.0;6.861708077706818e-05;0.005077344758047589;0.17565301268351688;0.0002349456850244987;0.0;0.0007915075893189383;0.0;0.007785259842780793;0.0;0.0;0.0016997909288197104;0.0;0.0005002540464884963;0.04116590493744527;0.0;0.0012354564470889934;0.0006144596442100601;0.0;0.0;0.0;0.0;0.0;0.0
