;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1720;On ne dirait pas un masque.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35668797347918973;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1721;Trop liquide et l’odeur ce n’est pas celle de L’Oreal.;0.0005311929845122635;0.0;0.14255449901297712;0.0;0.0;0.0005818976440887665;0.00044730762046514165;0.0019672095393240495;0.002006726384946365;0.0;0.0;0.0049364099577551114;0.0;0.00723745883238115;0.0;0.0006853044580180402;0.0;0.003414072469242442;1.19798434562265e-05;3.6264424151343826e-05;0.0;0.0;0.0002651718920746915;0.0;0.0;0.003114624754155417;0.0;0.0;0.0;0.009705306738535252
1722;Le pot n’etait pas rempli. Il etait à la moitié. Et sans aucune protection pour la fermeture.;7.808595481582128e-05;0.000470167738865135;5.974122001143067e-06;7.147972685123611e-05;0.0002582615952969211;2.720377322055043e-05;0.0001838988688934992;0.0003188876401106561;0.0;0.0;0.0;0.0;0.0;0.0;0.000825197482937023;0.0024497263630224794;0.0007818168037553949;0.00014254594059646868;0.0;0.0039068978107334945;0.0002536996474846849;0.0;0.0;0.0;0.0012282593050653102;0.0001851207471783611;0.008071170700136944;0.004449599266817078;0.0034325458019836886;0.0014695311264671805
1723;Malheureusement Je ne vais pas l’utiliser car je n’ai pas confiance de la provenance de ce produit.;0.0001611679840531868;0.0;0.0;0.00010352974535909255;0.0;0.0;0.0;0.0;0.11642576231347783;0.0;0.0;0.0;0.0;0.0;0.0;0.0011042192289338001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009558237660175913;0.0;0.00041437126723931674
1724;Attention au couleur bleu il faut bien rincer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015692469051205684;0.0010503622043637644;0.0014612926534458733;0.12477431368767633;0.0;0.0;0.0019436091453345753;0.0030582209001470866;0.0;0.0;0.033841170708067476;0.0;0.0;0.0;0.0019871436358660194;0.0009887300460409774;0.0005786528194010078;0.0011289512921335732;0.00538711760231893;0.0005418128289031505;0.01004744022943469;0.020051059335319955;0.0
1725;Produit marche bien mais c'est vrai jetait déçu de la recevoir dans l'état qui il était. On a aucune idée ci c'est neuf ou non même pas une étiquette pour dire c'était jamais ouvert. Mais sinon produit marche bien comme habitude.;9.839992020253067e-05;0.0002615894049040914;0.0002406195461711355;0.0;0.0;0.0;0.0003362395200720007;0.0;0.0015132019730915282;0.0;0.0007421384253351805;0.0;0.0;0.0;0.0020312815176515365;0.07352755746942936;0.0007237378279650227;0.008879532668855106;0.0003513142173099638;0.0064389183270015;0.0;0.0;0.0011345489565179807;0.0;0.0;0.0003286639711131816;0.0008393295172102445;0.0;0.0007366919839141648;0.020761640283925555
1726;J'ai des boucles en anglaise et le produit a bien agit, mes cheveux sont devenus moins frisés plus souple... par contre les premiers jours le cheveu reste très sec un peu plus que d'habitude...;1.9968970089725756e-05;0.0;0.0004629475193104657;0.0;0.0;0.0010030525056483775;1.8968713104045318e-05;0.003922404194908151;0.011754832277641304;0.0018502313443272932;0.0032594720954493383;0.0025735435035208177;0.00018242289800946446;0.009550164349326293;0.0;0.001657967700944704;0.1093841723475354;0.0020707950936648765;0.0;0.00409191031755886;0.0;0.00020556831838796358;0.0010396129036712822;0.0;0.0024014247434732167;0.0;0.012735207223555185;0.0;0.005727052051223297;0.0013313117419117624
1727;Article reçu avec le bouchon de cassé et du gel partout sur le produit ainsi que dans le carton. Déçu;0.0;0.0;0.0007489603452368016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.617272978953406e-05;0.10346471879379243;0.0;0.0;0.0;0.0018564131183041873;0.0;0.00028705230408246357;0.0;0.002098740619116298;0.0;0.0;0.011207142782271768;0.007353034476688259;6.41065855008335e-05;0.02248077369676051
1728;Excellent produit conforme à mes attentes. Une valeur sûre depuis plusieurs années. Aucun dépôt blanc dans les cheveux, c'est appréciable et en plus une bonne odeur;0.0;0.0;0.07364280896533057;0.0;0.083254430721781;0.0015666341990236453;1.8514373033900914e-05;0.0;0.0059086035197888276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0579658500406945;0.06655198940524759;0.0165817459714879;0.0;0.0;0.0;0.0;0.0;0.0;0.0012811033156170857;0.0;0.0;0.0
1729;Je suis habituée à la gamme Lumino Contrast et devant les avis positifs des clients pour la gamme l'Absolut Repair Lipidum, j'ai testé.;0.0012371397548137306;0.00035709226716813965;9.28702851431329e-05;0.0;0.00013398831824017326;0.0001624117702249062;0.0002596326105245085;0.00154955382187199;0.004192360908379289;0.0009661288575328761;3.1051106421067926e-05;0.00042312375633830294;0.0012791327534119694;0.01695931728903787;0.0;0.003737721693259016;0.004561617150882936;0.0012632655565744848;0.0007352442895303158;0.00459356825259581;0.0008233879755220469;0.0;0.0014160612922285343;0.00011716972693575953;0.004612238849817506;0.0024318768313783285;0.0;0.0;0.006367945951764762;0.008688024648466377
1730;Cependant j'aime beaucoup moins.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1731;Beaucoup trop riche pour mes cheveux fins probablement donc il faut beaucoup rincer et ça n'est parfois pas suffisant, les cheveux sont encore gras à certains endroits après séchage;0.00030659581223344695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005590680712776263;0.0030745153141904266;0.0004892141391028151;0.0;0.0002915099355953968;0.002830175480694325;0.0020721545108360823;0.0;0.0;0.006194605561439131;0.0;0.0004957562133893563;0.0;0.12019005175374817;0.0008625092482910413;0.011100128088449034;0.0;0.0;0.000754317397948545;0.004693792590562222;0.01192352168727;0.0003179721474475895
1732;Un peu déçu mais juste parce que mes cheveux ne sont pas adaptés je pense;0.00016154041190825542;0.0002717797904143394;0.0010536140681966907;0.0011161457288441014;0.0;0.00020244507517977052;0.001356518351054946;0.0007195273886655431;0.0;0.001530390978538008;0.00037335662439592833;0.0;0.0;0.0018504082368651807;0.0;0.005991149194178364;0.0008986765668668585;0.004535098255711257;0.0;0.0;0.0;0.004284632779930706;0.0;0.0;0.0003582179061703667;0.00887899564287879;0.0013327614147634142;0.0;0.004266406861509431;0.0
1733;Sinon prix et livraison au top sur Amazon comme d'habitude;1.3736896247564694e-05;0.06351776184073073;0.0;0.0;0.00010712892639023259;0.0;0.0;0.0;0.00589348543143447;0.0;0.0;0.15419447783913742;0.0;0.0;0.0012743917989807157;0.0;0.0005330262259126096;0.0;2.464457142294287e-05;0.002214313470584134;0.0;0.0;0.001038496097527927;0.0;0.016080201305818255;0.0;0.0003617758877924384;0.0;0.0;0.005893391463177746
1734;produit conforme de tres bonne qualite et conforme a la description,facile d'utilisation;0.0;0.002770334457227369;0.0;0.0;0.24936254099876332;0.0;0.00010506523008478349;0.0009714543858380095;0.0;0.0002101381058099228;0.0;0.0;0.00021135681211785053;0.0;0.166800868334116;0.0;0.0;0.0;0.0;0.0;0.00479027922146625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025714925086256267;0.0
1735;et avec un rendu excellent pour des personnes habiles;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3304442411765495e-120
1736;Beau design pour ce  Mascara Volume Harmonieux/Longueur Prodigieuse de L'Oréal Paris Make Up Designer Paradise.;0.0002236864364567273;0.00017302734845349766;0.00022330631501717927;0.00027767194652679895;0.0;0.0007804245300874907;0.0008584822616261842;0.0;0.0;0.002008050152217927;0.0;0.0;0.0;0.002495336290068255;8.951161138570928e-05;0.00018943110171640315;0.002986722164837622;0.009763340689550797;0.00041504124283285604;0.001717699963641314;0.0001339327840254677;0.00030068792703244745;0.0011337277693689197;0.005283432800645323;0.0;0.0;0.0004352870638009474;0.0016648893737666762;0.004672439055292784;0.01373731382219295
1737;Se pose facilement pour un effet de cils longs sans besoin de faux cils!;0.0006185520963947159;0.0;0.0;0.0;5.688671848922221e-05;0.000977184424168812;0.0004069537506463897;0.002053548353866475;0.001813370538307168;0.0014182709346958282;5.6143184046550563e-05;0.0003319683516087969;0.004185424700769043;0.011104833921213803;0.006601947112938472;0.0;0.004444948921378143;0.01386109888758575;0.0;0.0012182197714202285;0.00271558413443364;0.0010128992088471874;0.0012304376479835362;0.02934738986391617;0.0;0.002605555109436622;0.015261685340628224;0.000788530853922611;0.03810987745662482;0.0009340766740295818
1738;Mes filles et belle fille adorent;0.0;0.0;0.0;0.000921778496093661;0.0;0.0;0.0;0.0019088893552691882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002191197758111552;0.0;0.0018965049837388066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027292203155629808;0.0;0.0
1739;Je ne me maquille plus que tres tres rarement. Le mascara ne m'a pas piqué les yeux.;0.00020014153788191515;0.0;0.0;0.0011220828361719227;0.0;0.0;0.0004969787980991916;0.0;0.0001479376553651712;0.0;0.0015140442971277959;0.0;0.0;1.2940436644490226e-05;0.002224005808771928;0.0;9.611089675747539e-05;0.0;0.0;0.0020157994255033513;0.0006184924122545923;0.0;0.0003317516839460395;0.012044280618873774;0.0;0.004243683629084551;0.002613383280280732;0.0014543756529645745;0.0;0.0
1740;Très bon gel-cire que je cherchais depuis longtemps qu'on ne trouve pas en commerce .;0.0;0.0005013225785332819;0.000542769945141524;0.001061160226516554;0.0;0.0017146440131063938;0.0007306455834823839;0.0;0.007195197370224838;0.0012007108592034738;0.0;0.0;8.414041889477976e-05;0.0;0.0;0.0;0.00648673278914548;0.0;0.0005146562796910814;0.004084417905829512;0.0012294298276617503;0.01788913335117665;0.009764808769766674;0.005484573669567763;0.031066729144466128;0.0009276331494095038;0.004021510502643382;0.0;0.0;0.011497186034534477
1741;Un effet Mat aux cheveux . De plus il ne fait pas faire de pellicule blanche;1.6711112509766416e-05;0.0;0.0;0.002351678735418261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009393507943719015;0.0;0.0;0.1057595598383394;5.06970406411537e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.004391212971432705;0.0;0.0;0.0;0.0
1742;Je suistrès satisfaite de ce produit.Il laisse les cheveux doux et brillant.Photo conforme à l'article.Je recommande ce produit,il est parfait...;0.065971436269953;0.0;0.0;0.0;0.11189173750908267;0.09248785385106705;0.0;0.10948264318843745;0.0;0.0;0.0011102666868289778;0.0005704174250817984;0.0;0.0;0.0;0.0031880411627781126;0.003112005072041571;0.0006528465839533503;0.0;0.0;0.0;2.3864713874007858e-05;0.0;0.0;0.0;0.001752654318189396;0.0;0.004336446536561013;0.0;0.0
1743;Se fond parfaitement au teint, bonne tenue, sans odeur. Associée au fond de teint accord parfait, le teint est nettement amélioré;0.0;0.0;0.052954673138083476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009080774175847801;0.0;0.00032681240291824803;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27482633981641735;0.0;0.0;0.0;0.00010981744568559892
1744;Se rince facilement et bon pouvoir moussant. Résultat souhaité très satisfaisant! Je recommande ces 2 produits de la gamme. Top pour des cheveux épais comme les miens !;0.054339219758265604;0.00027531396116606304;0.0;0.0;0.00013888932720020503;0.0;0.0;0.0017681034119424537;0.00017701524821815573;0.0;0.004535882540634812;0.0;0.005387629904525001;0.007172309913600098;0.0;0.0;0.0035495040582222167;0.0;0.0;0.0;0.0;0.0;0.0009295597207977306;0.0;0.0;0.00043519849991047497;0.0;0.0;0.1272846122002026;0.003167691569807519
1745;Sens plus sa ressemble pas à du shampoing professionnel  la bouteille paraît plus grande sur la photo amazon je ferai plus attention au commentaire la prochaine fois;0.0003128658877844952;0.0004999744996482219;0.00048519344085628423;0.0;0.0034170623939179024;0.00023445691214295575;0.0015634505801180327;0.000703600869947711;0.001014569072789332;0.001513408002659429;0.001413180264573792;0.004675219286618297;0.0001250070794999655;0.0023726195475219304;0.0012969533196141084;0.006942381948082524;0.0;0.01040712255651537;0.0;0.0;0.001478627044310546;0.000734036724839973;0.0002819127797874692;0.0;0.008705910152957788;0.001690217174182966;0.00665715621297116;0.022164131164143976;0.00016130835224464725;0.06017282612898924
1746;Très légère et peu grasse, odeur très agréable, ceci étant l'odeur de la version avec paillettes est encore meilleure. Prix plus que raisonnable, la 1ere fois j'avais acheté la même bouteille chez mon coiffeur à près du triple de ce tarif!!!;0.0;0.028359791913031836;0.11425668752791218;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002155477833630285;0.0;0.0005377524322001336;0.0;0.0035947543719627223;0.0;0.0;0.0;0.08847593179502859;0.0;0.0;0.11691931992726351;0.01586651697638967;0.0;0.015696366546894717;0.0;0.001718880628221355
1747;J'utilise cette base de teint de temps en temps, surtout quand je dois me maquiller plus que d'habitude (soirées, fêtes, sorties ...)  et jusqu'à présent  je n' ai eu aucune mauvaise réaction. Ni rougeurs, ni assèchements, ni tiraillements ...;0.0002621558043985286;0.0;0.000497639653384987;0.0007566270966246371;0.00031877801282691935;0.0;0.0;0.0;0.0027192492639701634;0.0009312719126075118;0.0;0.005303727074552542;0.003544210217679911;0.0007831687447997075;0.0;0.015357258038753808;0.0009611981771749391;0.0015019045266427187;0.0;0.06261912648477265;0.0;0.0;6.217511184162431e-05;0.0021804797027575743;0.003256599549488104;0.012915569872798804;0.0038399887918161633;0.0;0.01176918696923888;0.002511832634507659
1748;Le produit est très agréable à utiliser, comme une crème hydratante mais totalement invisible. Il s'étale très facilement et son odeur est neutre. Il n'y a pas besoin d'en mettre beaucoup. Je l'utilise avant de mettre ma BB crème et je dois avouer qu'elle s'étale encore mieux et de manière très uniforme.;0.0004435242117743781;0.0;0.0478006695086892;0.0004887655290788107;0.0;0.0;5.8020664413023524e-05;0.00032014974656071677;0.11450329719567505;0.0;0.00042021618561022164;0.0;0.002728546469103413;0.0028812073783794257;0.005587379721083695;0.0;0.0043555857315666835;0.0;0.0;0.0;0.00044819563481592045;0.01452079707410094;9.111881823583487e-05;0.005712798018111194;0.0;0.027077497852643566;0.007817973919387947;0.0;0.025901072330708444;0.0029867293349547606
1749;Le maquillage tient très bien toute la journée ou la soirée, l'effet brillance est vraiment estompé. Franchement je suis bluffée du résultat. Cela évite les nombreuses retouches.;0.0;0.0;0.0;0.0;0.0;0.0;0.0010387038425313934;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014673448996733;0.007461343914721032;0.0;0.0;0.0;0.0;0.0;0.1368195084654128;0.0;0.00023056250247986384;0.0;0.0;0.0850019159962745;0.0
1750;Le tube a une bonne contenance 35 ml et comme il est transparent on sait s'il reste du produit ou non.;0.0;0.0012909523424291752;0.0;0.00010761005027627247;0.0;7.631120401354469e-05;0.00046816105769139146;0.0002268077751297624;0.00036734627954269764;0.0005752778084553821;0.00038315987576493333;0.0;0.0017249264479093779;0.0;0.0013056424149996975;0.00791813140587544;0.0006866871136029154;0.00010142284799063021;0.0005101471030478676;0.00043910797751313033;0.005305548875858303;0.0003324769125393902;0.0;0.0;0.0046364070900905795;0.004909641660653547;0.009927626457051437;0.004057639938795003;0.00011067362045399777;0.007361658022691127
1751;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1752;Ce produit cosmétique est donc une bonne surprise.;0.00015218287416193612;0.00037137741988132035;0.0;0.0;0.001305635855425441;0.0;0.0;0.0005370451245633436;0.0;0.0;0.002237803074777669;0.0015080840744629354;0.0;0.0;0.0;0.00019265126003358997;0.0;0.0;0.0;0.002567171379535684;0.0;0.0;0.0;0.0;3.0606816728962325e-05;0.0007623655525439751;0.0;0.0028164721535287123;0.0;0.013292650470235395
1753;Il fait parti de mes habitudes de maquillage.;0.0;0.0;0.0;0.0010114432185466234;0.00015919666392883998;0.0;0.001938123712173942;0.0;0.004201424971020587;0.0;3.820221462747771e-05;0.0;0.0018167741685827933;0.0;0.0027677831937038973;0.0006579922185376936;0.0;0.0;0.0;0.0;5.175695916334545e-05;0.0;0.0;0.005649297282355411;0.0;0.005596411404396102;0.003468544603625277;0.0;0.0;0.0
1754;Je recommande !;0.2842515155016346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1755;Très efficace;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4202306859881067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1756;extra pour les cheveux un peu abimés, j'ai les cheveux mechés et c'est un bon rapport qualite prix;0.0;0.08537681735523138;0.0;0.0;1.3049567686210053e-05;0.0;0.0;0.001125320338582192;0.0;0.0006039545205048938;0.0;0.0;0.0;0.010220600864469624;0.0;0.0;0.0077303915487402074;0.0;0.0;0.0;0.0;0.002692147300343769;0.0;0.0;0.0;0.001649527959366167;0.0;0.0;0.0;0.0
1757;je vous le recommande;0.2842515155016346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1758;une semaine que je teste les produits #monserieexpert & #lorealpro ... je suis vraiment conquise.;4.681836078769925e-05;8.993829250524244e-05;0.0;0.0;0.0;0.0;0.0001458081051580667;0.0;0.0056870954539803556;0.0019278781067837507;0.0;0.0;0.0;0.003947982184073895;0.0006949627789076739;0.0014821261731354104;0.0;0.008347024880249099;0.00017447351061698925;0.006391271577648962;0.0;0.0;0.0;0.0;0.0;0.00015345114386154193;0.0;0.0;0.013748050949433524;0.0035208458985120303
1759;Cette semaine j'ai utilisé en plus du shampoing et et du Leave-in renforcateurle masque et mes cheveux sont vraiment souples, nourris et restent très légers.;0.0;0.0;0.001841178540761428;0.0;0.0;0.000278208136426686;0.0;0.006023996547524115;0.09778806102700431;0.0022048335894783847;0.0;0.0;0.0;0.10906153862726425;0.0;0.0;0.0010909832108257306;0.0028315464367005302;3.98498941502969e-05;0.0022245285556293693;0.0;0.017270327171096476;0.0;0.0;0.0;0.024901352967302393;0.0;0.0004772461502702421;0.005473522471181568;0.0
1760;J'ai réussi à espacer les shampoings d'une journée au moins quand je ne vais pas au sport.;0.0;0.0;1.3431670367361993e-05;0.0;0.0;0.0;0.00020292412101560931;0.0003486444251563989;0.0;0.0;0.0;0.001081091643441768;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010401568428339636;0.0;0.00036616969775630213;0.0;0.0784300479642659;0.0;0.0015624838602021913;0.0;0.0;0.0;0.0
1761;N'hésitez pas à vous rendre sur le site de la marque #lorealpro pour plus d'infos, j'utilise la gamme #INFORCER;0.0009193736801870732;0.0;0.0;0.0;0.0010274785106514262;8.239863578884511e-05;0.0;0.0006431894360377289;0.0;0.0005515543678807287;0.0;0.0012742686146234275;0.0;0.009033615940458211;0.0;0.0;0.0;0.0;0.0;0.09966559234376307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12621320143919365
1762;Article conforme, les couleurs ont un très bon rendu donc rien a redire je suis très satisfaite de mon achat;0.0008912731477838756;0.0010987332178555842;0.0;6.002893450583921e-05;0.14013724169429145;0.12144119092854497;0.000752081602977243;0.0006446750681753375;0.0006222130965661533;0.0009806842935153725;0.0;0.0018010739189961618;0.0;0.0;0.0009231526804527093;0.0006037695453101807;1.276993916624752e-05;0.004308968194195911;0.0;0.000940519206004372;0.0039619035496674185;0.0;0.01871493874094343;0.0016821176659045285;0.0013713779579262123;0.0;0.0;0.006255075476907519;0.0;0.0
1763;produit qui je l'espere pourra 'm'aider a eclairicir mes cheveux mechés blonds apres plusieurs colorations il est assez compliquer de reussir a rattrapper un eclairicissement;0.0;6.09046220690352e-05;0.0;0.0;2.2036201050818887e-05;0.0;0.0003144125823084547;0.0;0.00021339146606200944;0.0005586516138429556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06236081467579849;0.0;0.0018633790213818933;0.0;0.0;0.0;0.0;0.0;0.0007886580486188441;0.0;0.0;0.0;0.0
1764;J’aodre ce mascara ! Je le recommande !;0.2842515155016346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1765;Effet naturel et durable (( plusieurs mois );0.0;0.0;0.0006836155807448573;0.0;0.0;0.0002948645859398495;0.0002325230462429264;0.00048621480500514084;0.0;0.0001809036404690382;0.0006638662273580372;7.169277129546716e-05;0.0;0.0;9.465270583978652e-05;0.0;0.00017359814361770357;0.0;0.0;0.023703034615899347;0.0;0.0;0.0;0.0;0.007151376390819231;0.0015380880399708961;0.004775381897802168;0.0;0.006210753460168769;0.0
1766;facile à appliquer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3655911771588691;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019467705961348468;0.0;0.0;0.0;0.0
1767;moi je dis bravo à L oreal;0.0009568656791187859;0.0;0.0006956175852174734;0.0;0.0;0.0011393641077774282;0.0008423260045421787;0.0037254418265335754;0.0;0.0;0.0;0.00822748582040526;0.0;0.0032927000600209894;0.0;0.0011304106408590068;0.0;0.007141842667043578;0.0;0.0011104695308663938;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016935399911258097
1768;c est un super produit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1769;très bonne tenue du produit (du matin au lendemain matin).Ne laisse pas de trasse.Ce place parfaitement. Génial et pour les cheveux secs c'est parfait.;0.0;0.0;0.0;0.0010092569822256208;0.0;0.0003434194946749256;0.0;0.0;4.540886002340219e-06;0.0;0.006506062582605736;0.0;0.00341025030114292;0.0;0.001420008906776704;0.0;0.09769554654916736;0.0257307153680929;0.002245399054763076;0.0006286668924001971;0.0004129689838469536;0.0008786887437733394;0.0014754775889021196;0.008543388187089902;7.97339019266944e-05;0.014603937362583216;0.008573010523321347;0.0;0.0;0.0035801116108079667
1770;Très bon produit repare bien les cheveux abîmés.. Je le conseille bien fortement sur cheveux abîmés par une coloration ou mèches;0.0027036370885416897;0.0004045658869430347;0.0;0.000439843170863302;0.0;0.0;0.002132708370531323;0.0007708154663210328;0.0;0.0005572077799924476;0.0009425456491149809;0.0009138104317030196;0.00022003916950620212;0.0026195013831992525;0.0;0.0003503446419482925;0.015615623879396695;0.050197416153892706;0.0;0.004424729997479454;0.00014901557210803581;0.0032289027728723938;0.002641991995654805;0.0;0.022032459418862702;0.0;0.0;0.0;0.00119023393042111;0.0
1771;Waterproof;0.0;0.0;0.0;0.0;0.0;8.439505909975949e-05;0.0008531446043203626;0.0;0.0;0.0;0.0;0.0016844043925390681;0.0;0.0;0.00025555837876827816;0.0;0.0;0.0;0.0;0.004342210796789786;9.910155471132547e-05;0.0;0.0;0.00708298861078745;0.0;0.0;0.000611148436181947;0.0;0.0;0.0020468601034706463
1772;Le meilleur que jai pu essayer. Fait bien sont travail .jai les cheveux décoloré (tye and dye) et le blond a toujours tendance a virer (reflet et terne)  il entretien bien mon blond, je l'utilise a chaque shampoing (tout les 2ou 3jour) juste 2 ou 3 min de pause ( utiliser un bon soin car desseche beaucoup ) et cest nikel! Et je l'ai recu en 3jour ??.;0.0;0.0;0.0;0.00013723945444161283;0.0005947860661095349;0.0;0.0;0.0;0.0504730161211533;0.0;0.0;0.0;0.00032086125866080483;0.006486675931601432;0.0;0.0;0.005486931627057071;0.13741102703657715;0.0002471090730873571;0.055872337358919326;0.0024563513538938477;0.0002926415681359399;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.023807180739431666
1773;Je ne pourrais pas m en passer . Odeur agréable , permet de discipliner les cheveux et de les nourrir également;0.00022504874208832226;0.0002262134335615058;0.08557995228573133;0.0;0.0003482242000035021;7.578667786810618e-05;0.0;0.002998741486413321;0.0023137215935607127;0.002413827535016092;0.0;0.0012237455066854961;0.0;0.00879445641509253;0.0021540827917548907;0.0;0.0034977655127963587;0.009288750295675354;0.0;0.008963385220130243;0.0;0.01758684197399495;0.0006520105793279435;0.004229445311115452;0.007219477537662955;0.004582271212141779;0.008252287294151906;0.00982493453680673;0.0;0.0
1774;J'achète cette pate depuis plusieurs mois, rien à dire, c'est le top !;2.4187914448308787e-06;0.0;0.0;0.0;0.0;0.0007754506984335718;0.00017612207644521509;0.00034938030192855143;0.0;5.759058127626112e-05;0.0006738092049393742;0.0;0.0;0.0;8.146566955128049e-05;0.0;0.0005651829307749484;0.0;0.0;0.02474736627478251;0.0;0.0;0.005699142886332348;0.0;0.010177219735329205;0.0031176655315142713;0.011711505897855223;0.0;0.0059771640842749;0.0007010867681911742
1775;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1776;A appliquer sur cheveux secs, mets environ 30 min à sécher et à donner l'aspect d'un cheveux naturel. Dure bien 12h.;0.0;0.0;0.0011029044893180364;0.002273979028132339;0.0;0.00021895361515994333;0.0;0.0;0.0;0.0030628632797770647;0.0;0.0;0.0007220939325659512;0.0008822163854740763;0.04476589017705469;0.0013414782338927386;0.12613484269361877;0.015560350159455909;0.0002881346929540322;0.004771950001323865;0.0;0.003120769201549471;0.0;0.013828233141866939;0.0;0.011601617357316667;0.005956230614968512;0.0008117049126956469;0.006538581172729353;0.0
1777;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1778;Totalement satisfait de mon achat.;0.0008856886684764594;0.0020201411682286797;0.0;0.0008512826419881379;0.0056937635818889495;0.008451466261076892;0.000444555156925623;0.0003325536369862018;0.0046288278432883205;0.0;0.0017528682633898426;0.005467593507851307;0.0;0.0;0.0;0.0003585451226278282;0.0;0.002189933567867841;0.002831263751190919;0.008514802680075371;0.0024036763283188157;0.00012515162426104278;0.026101467044056643;0.0009422923460479083;0.0022304094472256866;0.0017902592459831952;0.0;0.0;0.0032178031375697273;0.010207478376271829
1779;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
