,product_id,brand,product_name,price,avg_mark,product_type,retailer_id
0,100256329,Essie,Vernis 79 Sand Tropez,14,4.0,vernis-a-ongles,marionnaud_fr
1,100009779,DIOR,Crayon Eyeliner Waterproof,26,4.9,eyeliner,marionnaud_fr
2,100150014,Guerlain,Eyeliner,41,4.9,eyeliner,marionnaud_fr
3,100017998,Lancôme,Artliner Eyeliner Fluide,37,4.6,eyeliner,marionnaud_fr
4,100117505,Lancôme,Hypnôse Drama Mascara Volume Indécent Instantané,32,4.8,mascara,marionnaud_fr
5,100954813,ELLE MAKEUP,Mon Mascara Volume & Courbe 03 BLEU 14ML,19,3.0,mascara,marionnaud_fr
6,100954670,ELLE MAKEUP,Mon Fard Velours  S05 BLEU INDIGO 3G,15,5.0,ombre-a-paupieres,marionnaud_fr
7,100830132,DIOR,Brillance Miroir Sensationnelle Volume Hydra-Plumping,34,4.5,gloss,marionnaud_fr
8,100387636,BLACK UP,Teint CC Cream Multi Action Fond de Teint Soin Correcteur,37,4.0,fond-de-teint,marionnaud_fr
9,100946207,Guerlain,L'Art Du Trait - Feutre Eyeliner Précision,38,5.0,eyeliner,marionnaud_fr
10,100844569,Clarins,"Rouge à lèvres hydratant, brillant",28,4.8,rouge-a-levres,marionnaud_fr
11,100855250,Clinique,Rouge à Lèvres Laque + Base Lissante 2 en 1,27,2.0,rouge-a-levres,marionnaud_fr
12,100946371,Guerlain,Anti-Cernes Correcteur Multi-Perfection - Hydratant - Flouteur,35,4.2,anti-cernes-et-correcteur,marionnaud_fr
13,100826141,Armani,Base Invisible Haute Protection,78,1.0,base-de-teint-et-primer,marionnaud_fr
14,100846118,Guerlain,"La poudre bronzante, hâle naturel",49,4.9,poudre-de-soleil,marionnaud_fr
15,101060256,Estée Lauder,Duo BB total éclat et baume illuminateur,61,4.0,crescent-white-duo-bb-total-eclat-et-baume-illuminateur-estee-lauder,marionnaud_fr
16,100957213,Lancôme,Teint Idole Ultra Cushion Longue Tenue Et Haute Couvrance,52,5.0,fond-de-teint,marionnaud_fr
17,100490351,Guerlain,Mascara Cils D'Enfer Waterproof,35,4.5,mascara,marionnaud_fr
18,100499275,Givenchy,Mascara,36,4.5,mascara,marionnaud_fr
19,100295176,Guerlain,Mascara Cils D'Enfer,35,4.7,mascara,marionnaud_fr
20,100310364,Lancôme,Hypnôse Khôl Waterproof,22,5.0,eyeliner,marionnaud_fr
21,100310461,Lancôme,Hypnôse Star Palette Eyes,59,5.0,ombre-a-paupieres,marionnaud_fr
22,100297454,Sisley,So Intense,47,4.2,mascara,marionnaud_fr
23,100320212,Clinique,Mascara Impact Optimal Waterproof,28,4.3,mascara,marionnaud_fr
24,100384515,Sisley,Phyto-Ombre Glow,36,5.0,ombre-a-paupieres,marionnaud_fr
25,100503191,DIOR,"Dior Addict It-lash - Mascara impact sensationnel, volume & longueur, couleur vibrante",36,3.2,mascara,marionnaud_fr
26,100730246,Guerlain,L'Or La Base,65,3.7,base-de-teint-et-primer,marionnaud_fr
27,100394203,Clarins,Yeux Be Long Mascara,32,4.4,mascara,marionnaud_fr
28,100280100,Givenchy,Crayon Yeux,23,3.7,crayon,marionnaud_fr
29,100420141,Armani,Fond de Teint Soyeux Lumineux,55,3.2,fond-de-teint,marionnaud_fr
30,101043253,Armani,Fond de teint,55,4.6,fond-de-teint,marionnaud_fr
31,100280089,Givenchy,Crayon Contour Yeux,23,4.5,crayon,marionnaud_fr
32,101060205,Sisley,Phyto-Blush Twist,48,3.0,blush,marionnaud_fr
33,100450228,Guerlain,Les Météorites Poudre Libre,57,4.7,poudre,marionnaud_fr
34,100006146,Clarins,Lisse Minute Base Comblante,31,4.0,base-de-teint-et-primer,marionnaud_fr
35,100499259,Givenchy,Poudre Libre,54,5.0,poudre,marionnaud_fr
36,100981117,Clinique,Teint de Soie Effet Peau Nue SPF 15,36,4.0,fond-de-teint,marionnaud_fr
37,100946231,Guerlain,"Fond de Teint Perfection Naturelle, Texture Fusionnelle",56,4.5,fond-de-teint,marionnaud_fr
38,101027181,Lancôme,Teint Idole Ultra Wear,49,4.8,fond-de-teint,marionnaud_fr
39,100421793,Armani,Rouge à Lèvres,38,4.3,rouge-a-levres,marionnaud_fr
40,100521268,Yves Saint Laurent,Le Teint Encre de Peau - Fond de Teint Longue Tenue,54,4.0,fond-de-teint,marionnaud_fr
41,100816226,Yves Saint Laurent,Fond de Teint,54,4.3,fond-de-teint,marionnaud_fr
42,101598283,Guerlain,Fond de teint éclat naturel tenue 16h - IP 20,56,4.7,fond-de-teint,marionnaud_fr
43,100958460,Yves Saint Laurent,Vernis À Lèvres Vinyl Cream,37,5.0,gloss,marionnaud_fr
44,100722449,DIOR,DIOR ADDICT LIPSTICK,37,3.8,rouge-a-levres,marionnaud_fr
45,100955322,ELLE MAKEUP,Mon Rouge à Lèvres Mat M04 ROUGE DELICIEUX 3.5G,17,5.0,rouge-a-levres,marionnaud_fr
46,100261873,Yves Saint Laurent,The Mats Rouge à Lèvres,37,4.8,rouge-a-levres,marionnaud_fr
47,100955496,ELLE MAKEUP,Mon Crayon Mat,13,5.0,crayon-a-levres,marionnaud_fr
48,100531491,Guerlain,Le Rouge Crème Galbant,38,4.4,rouge-a-levres,marionnaud_fr
49,100955365,ELLE MAKEUP,Ma Laque Lèvres P04 CORAIL OPALE 8ML,15,5.0,laque-a-levres,marionnaud_fr
50,100812268,Guerlain,Le Rouge Délicieusement Brillant,32,4.4,rouge-a-levres,marionnaud_fr
51,101035093,Givenchy,Rouge à Lèvres,35,4.5,rouge-a-levres,marionnaud_fr
52,101052230,Lancôme,Rouge à lèvres liquide Matte Shaker,27,4.9,rouge-a-levres,marionnaud_fr
53,100974179,BLACK UP,Strobing Stick,31,3.0,illuminateur-de-teint,marionnaud_fr
54,100802385,Givenchy,Rouge à Lèvres,35,4.0,rouge-a-levres,marionnaud_fr
55,100798283,DIOR,"Poudre libre, matité et perfection extrême",50,4.0,poudre,marionnaud_fr
56,100956042,ELLE MAKEUP,Ma Poudre Compacte P04 MIEL 9G,19,4.2,poudre,marionnaud_fr
57,100290105,Givenchy,Rouge à Lèvres,38,4.7,rouge-a-levres,marionnaud_fr
58,100956085,ELLE MAKEUP,Mon Blush  04 BOIS D ROSE 3G,18,4.0,blush,marionnaud_fr
59,100814255,Lancôme,Effacernes Soin Teinté Longue Tenue,35,5.0,anti-cernes-et-correcteur,marionnaud_fr
60,101035421,Givenchy,Crayon à Lèvres,25,4.8,crayon-a-levres,marionnaud_fr
61,100828104,BLACK UP,Anti Brillance,31,4.0,poudre,marionnaud_fr
62,100510331,BLINC,Base pour Ombres à Paupières,25,4.0,ombre-a-paupieres,marionnaud_fr
63,100833149,Shiseido,Teint Fluide Haute Tenue SPF20,50,5.0,fond-de-teint,marionnaud_fr
64,100822141,Sisley,Phyto-Cernes Eclat,76,4.7,anti-cernes-et-correcteur,marionnaud_fr
65,100420213,Armani,Fond de Teint,70,4.3,fond-de-teint,marionnaud_fr
66,100350606,Clinique,Baume à lèvres hydratant teinté couleur,22,4.5,baume-a-levres,marionnaud_fr
67,100390430,DIOR,Dior Contour,26,4.1,crayon-a-levres,marionnaud_fr
68,100496162,BLACK UP,Rouge à Lèvres,22,4.5,rouge-a-levres,marionnaud_fr
69,100271334,BLACK UP,Crayon Lèvres 2 en 1,18,5.0,crayon-a-levres,marionnaud_fr
70,100457219,Sisley,Phyto-Lip Twist,35,4.5,rouge-a-levres,marionnaud_fr
71,100943233,DIOR,Couleur couture. 2 finis : satine et mat-soin fondant,37,4.5,rouge-a-levres,marionnaud_fr
72,100946899,Clinique,Rouge Mat + Base Lissante 2 en 1,27,3.6,rouge-a-levres,marionnaud_fr
73,100950265,Lancôme,La Base L'Absolu Rouge,37,5.0,base-a-levres,marionnaud_fr
74,100950273,Lancôme,Rouge à lèvres L'Absolu Rouge,37,4.5,rouge-a-levres,marionnaud_fr
75,100946821,Clinique,Rouge laque mat + base,27,5.0,rouge-a-levres,marionnaud_fr
76,100974216,BLACK UP,Rouge à Lèvres Liquide Mat,25,4.5,laque-a-levres,marionnaud_fr
77,100955242,ELLE MAKEUP,Mon Rouge à Lèvres Satiné S08 ROUGE FATAL 3.5G,17,5.0,rouge-a-levres,marionnaud_fr
78,100954864,ELLE MAKEUP,Mon Mascara Waterproof,19,5.0,mascara,marionnaud_fr
79,100955445,ELLE MAKEUP,Mon Crayon Glossy  05 MARRON GLACE 2.8G,13,4.5,crayon-a-levres,marionnaud_fr
80,100954848,ELLE MAKEUP,Mon Mascara Longueur 02 MARRON 10ML,19,1.0,mascara,marionnaud_fr
81,100954901,ELLE MAKEUP,Mon Fard Métallique 06 LUMIERE ARGENT 5G,14,1.0,ombre-a-paupieres,marionnaud_fr
82,100954961,ELLE MAKEUP,Mon Crayon Khôl 05 GRIS 1.2G,12,4.0,crayon,marionnaud_fr
83,100855137,Clinique,Mascara Épaississant,22,5.0,mascara,marionnaud_fr
84,100954881,ELLE MAKEUP,Mon Mascara 3 en 1  02 BRUN 8ML,20,4.0,mascara,marionnaud_fr
85,100801489,Guerlain,Le Crayon Yeux - Khôl - Contour Longue tenue,27,4.3,crayon,marionnaud_fr
86,100604127,Armani,Fard à Paupières,39,4.4,ombre-a-paupieres,marionnaud_fr
87,100229769,DIOR,Diorshow New Look Mascara Volume Multi-Dimensionnel & Soin,36,5.0,mascara,marionnaud_fr
88,100854062,Estée Lauder,Eyeliner waterproof infini,26,5.0,eyeliner,marionnaud_fr
89,100893563,Lancôme,Grandiôse Extrème Mascara Volume Extrême Grand Angle,36,4.6,mascara,marionnaud_fr
90,100249313,Essie,Vernis 32 Exotic Liras,14,4.0,vernis-a-ongles,marionnaud_fr
91,100249356,Essie,Vernis 99 Mint Candy Apple,14,4.0,vernis-a-ongles,marionnaud_fr
92,100187861,Estée Lauder,Mascara volume cils démultipliés,35,3.8,mascara,marionnaud_fr
93,100007069,Clinique,Mascara Impact Optimal,28,4.1,mascara,marionnaud_fr
94,100018075,Lancôme,Mascara Définicils Haute Définition,33,4.8,mascara,marionnaud_fr
95,100249559,Essie,Vernis 88 Licorice,14,5.0,vernis-a-ongles,marionnaud_fr
96,100249621,Essie,Vernis 72 Peach Daiquiri,14,5.0,vernis-a-ongles,marionnaud_fr
97,100249698,Essie,Vernis 57 Forever Yummy,14,5.0,vernis-a-ongles,marionnaud_fr
98,100394094,Clarins,TEINT Instant Concealer,33,4.0,anti-cernes-et-correcteur,marionnaud_fr
99,100521170,Shiseido,Recharge Compact Naturel Perfecteur,36,5.0,fond-de-teint,marionnaud_fr
100,100526632,Sisley,Phyto-Teint Expert,88,5.0,fond-de-teint,marionnaud_fr
101,100387687,BLACK UP,Le Teint Blush,26,5.0,blush,marionnaud_fr
102,100393471,Guerlain,Tanue de Perfection Les Voilettes,52,3.7,poudre-de-soleil,marionnaud_fr
103,100853983,Yves Saint Laurent,Sequins de Peau Fluide Hydratant Pailleté,57,5.0,poudre,marionnaud_fr
104,100607141,Shiseido,Stick Correcteur,32,4.0,anti-cernes-et-correcteur,marionnaud_fr
105,100611183,Clinique,Fond de Teint + Anti-Cernes,40,4.0,fond-de-teint,marionnaud_fr
106,100591231,DIOR,"Poudre invisible, éclat naturel",52,4.2,poudre,marionnaud_fr
107,100591346,DIOR,"Sérum de teint ultra fluide, éclat effet peau nue",41,4.2,fond-de-teint,marionnaud_fr
108,100633180,Yves Saint Laurent,Touche Éclat Blur Primer Base de Teint Fluide,36,1.0,illuminateur-de-teint,marionnaud_fr
109,100625323,Lancôme,Belle de teint Poudre Effet Bonne Mine,50,4.0,poudre-de-soleil,marionnaud_fr
110,100510278,BLINC,Eyeliner,25,5.0,eyeliner,marionnaud_fr
111,100510251,BLINC,Mascara,25,2.8,mascara,marionnaud_fr
112,100510340,BLINC,Mascara Amplificateur,25,5.0,mascara,marionnaud_fr
113,100510366,BLINC,Eyeliner Liquide,25,3.0,eyeliner,marionnaud_fr
114,100510382,BLINC,Crayon Eyeliner,22,4.8,crayon,marionnaud_fr
115,100515175,Lancôme,Ombre à Paupières Hypnôse Mono,32,4.7,ombre-a-paupieres,marionnaud_fr
116,100569317,BLACK UP,Ombre à Paupières,18,5.0,ombre-a-paupieres,marionnaud_fr
117,100603095,Estée Lauder,Crayon yeux tenue extrême,26,4.8,crayon,marionnaud_fr
118,100940788,DIOR,Diorshow Mono Lustrous Smoky - Fard à paupières professionnel Couleur & Brillance Intenses,35,4.5,ombre-a-paupieres,marionnaud_fr
119,100625201,Givenchy,Mascara Waterproof,34,5.0,mascara,marionnaud_fr
120,100625171,Givenchy,Ombre Regard,55,5.0,ombre-a-paupieres,marionnaud_fr
121,100946143,Guerlain,Regard Nude à Smoky,62,3.0,ombre-a-paupieres,marionnaud_fr
122,100954160,Armani,Eye Tint Smokey Nude,41,4.8,ombre-a-paupieres,marionnaud_fr
123,100949336,Givenchy,Combleur Sourcils Waterproof,26,5.0,sourcils,marionnaud_fr
124,100791305,Armani,Rouge à Lèvres,38,4.3,rouge-a-levres,marionnaud_fr
125,100745270,Armani,Rouge Laque,38,5.0,gloss,marionnaud_fr
126,100949483,Givenchy,Crayon Sourcils,26,5.0,sourcils,marionnaud_fr
127,100111103,DIOR,Dior Addict Lip Glow - Baume lèvres rehausseur de couleur,35,4.5,base-a-levres,marionnaud_fr
128,101029241,DIOR,Baume Lèvres exfoliant doux au sucre sans rinçage - Effet rosissant,37,4.2,base-a-levres,marionnaud_fr
129,100955015,ELLE MAKEUP,Mon Crayon Magéntique  10 SAPHIR 1.2G,12,4.0,crayon,marionnaud_fr
130,101577538,Yves Saint Laurent,Rouge à lèvres,37,2.0,rouge-a-levres,marionnaud_fr
131,101592148,Guerlain,KISSKISS Le Rouge Crème Galbant,38,4.5,rouge-a-levres,marionnaud_fr
132,101587120,DIOR,Dior Addict Lip Maximizer,37,3.0,rouge-a-levres,marionnaud_fr
133,101577474,Yves Saint Laurent,Rouge à lèvres,38,4.0,rouge-a-levres,marionnaud_fr
134,101577095,JEFFREE STAR COSMETICS,Velvet Liquid Lipstick - yOu'Re sTiLl oN thE pRoPeRty,20,5.0,rouge-a-levres,marionnaud_fr
135,101347185,PERIPERA,05 NO SPOILER,10,5.0,laque-a-levres,marionnaud_fr
136,101347231,PERIPERA,4 WOW PINK,10,4.0,laque-a-levres,marionnaud_fr
137,101027341,Yves Saint Laurent,The Shock Mascara dark,31,4.7,mascara,marionnaud_fr
138,101328101,Clinique,Fard à Lèvres Mat,27,4.0,rouge-a-levres,marionnaud_fr
139,100300609,DIOR,Diorshow Iconic Overcurl,35,4.8,mascara,marionnaud_fr
140,101031181,Guerlain,"Mascara - Volume, Courbe, Longueur, Définition",30,4.0,mascara,marionnaud_fr
141,101377122,DIOR,Lacquer Plump,37,2.3,laque-a-levres,marionnaud_fr
142,101588149,Sisley,Mascara So Volume,48,5.0,mascara,marionnaud_fr
143,100515132,Lancôme,Grandiôse Mascara Effet Cils Déployés,36,3.9,mascara,marionnaud_fr
144,101574273,DIOR,Diorshow Mascara + Mini Diorshow Maximizer 3D,36,4.0,mascara,marionnaud_fr
145,100596614,Yves Saint Laurent,Mascara Volume Effet Faux Cils,36,4.4,mascara,marionnaud_fr
146,101426211,Estée Lauder,Baume à Lèvres Magique Coloré,27,4.0,baume-a-levres,marionnaud_fr
147,101572323,Clarins,Stylo Yeux waterproof intense longue tenue,22,4.5,crayon,marionnaud_fr
148,101588131,Sisley,L'Orchidée Corail,77,5.0,blush,marionnaud_fr
149,101583161,Estée Lauder,Anti-Cernes Zéro Défaut Tenue Extrême,33,3.5,anti-cernes-et-correcteur,marionnaud_fr
150,101582169,DIOR,"Fond de teint sublimateur de peau, tenue 24H",50,4.7,fond-de-teint,marionnaud_fr
151,101582425,DIOR,"Fond de teint sublimateur de peau, tenue 24H",50,5.0,fond-de-teint,marionnaud_fr
152,101572307,Clarins,Ombre Scintillante fard à paupières longue tenue,31,5.0,ombre-a-paupieres,marionnaud_fr
153,101607653,Estée Lauder,Poudre Mat Teint Longue Tenue SPF 10,49,5.0,fond-de-teint,marionnaud_fr
154,100721500,DIOR,DIOR VERNIS Look Automne 2015,27,4.5,vernis-a-ongles,marionnaud_fr
155,100347722,Essie,Vernis Spring 2013 249A Go Ginza,14,3.0,vernis-a-ongles,marionnaud_fr
156,100429437,Essie,Vernis Nail Color Refresh 101 Lady Like,14,5.0,vernis-a-ongles,marionnaud_fr
157,100300140,DIOR,Nail Glow Chérie Bow,27,5.0,vernis-a-ongles,marionnaud_fr
158,100388348,DIOR,Base Coat Abricot,27,5.0,base-et-top-coat,marionnaud_fr
159,100388399,DIOR,Diorlisse Abricot,27,4.0,vernis-a-ongles,marionnaud_fr
160,FOL12422,Linn Young,Blue Window,6.99,4.0,parfum-homme,foliecosmetic_com
161,FOL12421,Linn Young,Wild Adventure,6.99,4.0,parfum-homme,foliecosmetic_com
162,FOL12425,Georges Mezotti,Body Revolution,16.5,5.0,parfum-homme,foliecosmetic_com
163,FOL12476,Byphasse,"Coffret Belle Pour Toi ""It's Vanity Time"" Vert",6.99,5.0,crèmes-de-jour,foliecosmetic_com
164,FOL12479,Byphasse,Sérum Sorbet visage Hydratant n°1,4.5,5.0,sérums-visage,foliecosmetic_com
165,FOL10398,Beyoncé Heat,Eau de Parfum pour femme,15.99,5.0,parfum-femme,foliecosmetic_com
166,FOL12188,Style & Grace,Spa botanique Bombes de Bain,3.99,4.0,bombes-de-bain-sels-cubes,foliecosmetic_com
167,FOL9498,NB Prestige,Silence,6.99,3.0,parfum-femme,foliecosmetic_com
168,FOL9500,NB Prestige,Free Man,6.99,3.0,parfum-homme,foliecosmetic_com
169,FOL9501,NB Prestige,Gold,6.99,5.0,parfum-homme,foliecosmetic_com
170,FOL11922,Sence beauty,Crème visage anti,5.99,5.0,crèmes-de-nuit-,foliecosmetic_com
171,FOL7317,AQC fragrances,Brume corporelle Honolulu Weekend,7.99,5.0,parfum-femme,foliecosmetic_com
172,FOL7316,AQC fragances,Brume corporelle Be myself,7.99,5.0,parfum-femme,foliecosmetic_com
173,FOL9214,Real Time,Bella Vanilla,3.5,5.0,parfum-femme,foliecosmetic_com
174,FOL7312,AQC fragrances,Brume corporelle Japanese cherry blossom,7.99,5.0,parfum-femme,foliecosmetic_com
175,FOL9279,Fragrance & Parfum,French Touch Black,3.99,4.0,parfum-femme,foliecosmetic_com
176,FOL5506,Real Time,Big Eagle Collection Blue,3.5,4.0,parfum-homme,foliecosmetic_com
177,FOL5887,Real Time,Lila Fiction,3.5,5.0,parfum-femme,foliecosmetic_com
178,FOL6012,Real Time,Free Sky Eau de parfum,3.5,4.3,parfum-femme,foliecosmetic_com
179,FOL5888,Omerta,Uptown Babe,4.99,4.5,parfum-femme,foliecosmetic_com
180,FOL6345,Georges Mezotti,ShoeWtime Eau de Parfum Femme Escarpin,9.99,5.0,parfum-femme,foliecosmetic_com
181,FOL5180,Real Time,Big Eagle Collection Green,3.5,4.0,parfum-homme,foliecosmetic_com
182,FOL5223,Omerta,Eau de Toilette Homme,4.99,3.3,parfum-homme,foliecosmetic_com
183,FOL11396,Byphasse,20 Bandes de cire froide visage et zones délicates,1.99,5.0,cires-epilatoires,foliecosmetic_com
184,FOL5249,Real Time,Big Eagle Collection Black,3.5,5.0,parfum-homme,foliecosmetic_com
185,FOL5251,Real Time,Tropical Breeze,3.5,4.8,parfum-femme,foliecosmetic_com
186,FOL5252,Real Time,Tropical Sun,3.5,4.0,parfum-femme,foliecosmetic_com
187,FOL5253,Real Time,Tropical cocktail,3.5,4.0,parfum-femme,foliecosmetic_com
188,FOL5247,Linn Young,Gold Mine La Séduction,6.99,4.8,parfum-femme,foliecosmetic_com
189,FOL11398,Byphasse,24 Bandes de cire froide Jambes et corps Peaux sensibles,2.5,5.0,cires-epilatoires,foliecosmetic_com
190,FOL11397,Byphasse,24 Bandes de cire froide Maillot et aisselles,2.5,5.0,cires-epilatoires,foliecosmetic_com
191,FOL5094,Street Looks,La création pour Femme,2.75,4.4,parfum-femme,foliecosmetic_com
192,FOL5089,Street Looks,Grande Classe,2.75,3.5,parfum-femme,foliecosmetic_com
193,FOL5288,Real Time,Coffret Joyus Eau de parfum femme + Miniature,4.99,5.0,coffrets-parfums,foliecosmetic_com
194,FOL11153,Sanex,Gel douche Zero% peaux normales,3.99,5.0,gels-douche,foliecosmetic_com
195,FOL5086,Street Looks,La Création pour Homme,2.75,4.8,parfum-homme,foliecosmetic_com
196,FOL5093,Street Looks,Amour Fatale,2.75,4.9,parfum-femme,foliecosmetic_com
197,FOL5095,Omerta,Force Majeure The Power of Fragnance,4.99,5.0,parfum-homme,foliecosmetic_com
198,FOL5090,Street Looks,Love Génération,2.75,4.3,parfum-femme,foliecosmetic_com
199,FOL5092,Street Looks,Oh la Chicca,2.75,4.3,parfum-femme,foliecosmetic_com
200,FOL5096,Omerta,Force Majeure The Challenge,4.99,4.0,parfum-homme,foliecosmetic_com
201,FOL5097,Omerta,Silver ocean Eau de Toilette Homme,4.99,4.0,parfum-homme,foliecosmetic_com
202,FOL5087,Street Looks,City Hopper,2.75,5.0,parfum-homme,foliecosmetic_com
203,FOL5085,Street Looks,Rocks & Stones,2.75,4.0,parfum-homme,foliecosmetic_com
204,FOL4184,Corania Tutti,Fleur de Coco,5.99,4.6,parfum-femme,foliecosmetic_com
205,FOL4188,Linn Young,Silver Light,6.99,4.7,parfum-homme,foliecosmetic_com
206,FOL5084,Street Looks,Lucky Guy,2.75,4.3,parfum-homme,foliecosmetic_com
207,FOL4259,Monster High,Eau de Toilette Monster High,"3,992",4.0,parfum-enfant,foliecosmetic_com
208,FOL4401,Real Time,Sporty & Pink,3.5,4.3,parfum-femme,foliecosmetic_com
209,FOL4402,Real Time,Pink Follies,3.5,4.5,parfum-femme,foliecosmetic_com
210,FOL4404,Real Time,Si Femme Chic,3.5,4.3,parfum-femme,foliecosmetic_com
211,FOL4187,Corania Tutti,Fleur d'Oranger,5.99,4.8,parfum-femme,foliecosmetic_com
212,FOL4405,Real Time,Joanita,3.5,5.0,parfum-femme,foliecosmetic_com
213,FOL4256,Disney,Violetta Eau de Toilette Gold Edition,"3,992",4.0,parfum-enfant,foliecosmetic_com
214,FOL4260,Omerta,Wild Poppy,4.99,3.6,parfum-femme,foliecosmetic_com
215,FOL4403,Real Time,Love You ! Pink,3.5,4.4,parfum-femme,foliecosmetic_com
216,FOL3758,Goldarome,Give me the night Eau de Toilette homme,3.5,3.8,parfum-homme,foliecosmetic_com
217,FOL3760,Goldarome,Time to love Eau de Parfum femme,3.5,4.0,parfum-femme,foliecosmetic_com
218,FOL3761,Goldarome,Lili harmony,3.5,4.5,parfum-femme,foliecosmetic_com
219,FOL3766,Goldarome,Indiscretion Eau de toilette femme,3.5,4.5,parfum-femme,foliecosmetic_com
220,FOL3828,Real Time,Black Warrior,3.5,4.7,parfum-homme,foliecosmetic_com
221,FOL3829,Real Time,SILVER CITY,3.5,5.0,parfum-homme,foliecosmetic_com
222,FOL3832,Real Time,Papillons et fleurs,3.5,4.8,parfum-femme,foliecosmetic_com
223,FOL3767,Goldarome,Gold intention,3.5,4.3,parfum-femme,foliecosmetic_com
224,FOL3835,Omerta,Code of silence Gold édition,4.99,3.5,parfum-femme,foliecosmetic_com
225,FOL3831,REAL TIME,Club United,3.5,4.6,parfum-homme,foliecosmetic_com
226,FOL4406,Real Time,Journée Joyeuse,3.5,4.0,parfum-femme,foliecosmetic_com
227,FOL4407,Real Time,Dots & Things Pink,3.5,4.8,parfum-femme,foliecosmetic_com
228,FOL3833,Real Time,Life in motion,3.5,4.5,parfum-femme,foliecosmetic_com
229,FOL10754,IDC Institute,Gold mask series Patchs yeux au Collagène,1.99,5.0,masques-visage,foliecosmetic_com
230,FOL10836,Garnier ambre solaire,Après soleil Lait hydratant apaisant à l'aloe Vera,5.99,5.0,soin-apres-soleil,foliecosmetic_com
231,FOL10781,Signal,Brosse à dents Double Care Densitive Souple,2.2,5.0,brosse-a-dents,foliecosmetic_com
232,FOL10832,Garnier Ambre solaire,Resisto enfant Spray hydratant très haute protection 50+FPS,5.99,4.5,protection-solaire,foliecosmetic_com
233,FOL10498,Evoluderm,Lait Corps Nourrissant Carotte Vitaminée,3.99,5.0,laits-crèmes-corporels,foliecosmetic_com
234,FOL10516,Maître Savonito,Savon de Marseille à la pêche,1.99,5.0,savons-,foliecosmetic_com
235,FOL10515,Maître Savonito,Savon de Marseille à la noix de coco,1.99,5.0,savons-,foliecosmetic_com
236,FOL10017,Nip+Fab,CC eye fix crème anti,3.99,4.0,soins-des-yeux,foliecosmetic_com
237,FOL10517,Maître Savonito,Savon de Marseille aux fruits de la passion,1.99,5.0,savons-,foliecosmetic_com
238,FOL9611,Mades Cosmetics,Perles de Bain Lime Orientale,4.99,5.0,bombes-de-bain-sels-cubes,foliecosmetic_com
239,FOL9296,IDC Institute,"Sels de Bain ""Relax"" à la Rose",4.99,5.0,bombes-de-bain-sels-cubes,foliecosmetic_com
240,FOL9383,Jelly Belly,Gel Douche Cerise,1.99,5.0,lavants-nettoyants-enfant,foliecosmetic_com
241,FOL9618,Byphasse,Déodorant roll,1.5,5.0,déodorants-roll-on-stick,foliecosmetic_com
242,FOL9381,Jelly Belly,Gel Douche Sorbet Orange,1.99,5.0,lavants-nettoyants-enfant,foliecosmetic_com
243,FOL9110,Fa,Déodorant spray Sport double power,2.5,2.0,déodorants-spray,foliecosmetic_com
244,FOL9384,Jelly Belly,Gel Douche Bubble Gum,1.99,4.3,lavants-nettoyants-enfant,foliecosmetic_com
245,FOL6918,Xanitalia,Cartouche cire roll on à l'azulène,2,3.0,cires-epilatoires,foliecosmetic_com
246,FOL9205,Evoluderm,Lait corps Protecteur Douceur D'amande,3.99,4.0,laits-crèmes-corporels,foliecosmetic_com
247,FOL9016,Maître Savonitto,Savon de Marseille à la fleur de coton,1.99,5.0,savons-,foliecosmetic_com
248,FOL9206,Evoluderm,Lait corps nourissant Argan Divin,3.99,4.9,laits-crèmes-corporels,foliecosmetic_com
249,FOL9010,Maître Savonitto,Savon de Marseille à l'amande,1.99,4.0,savons-,foliecosmetic_com
250,FOL9022,Tahi'Sun au monoï de Tahiti,Huile sèche parfum vanille SPF0,4.99,5.0,accelérateurs-de-bronzage,foliecosmetic_com
251,FOL9011,Maître Savonitto,Savon de Marseille à la verveine,1.99,5.0,savons-,foliecosmetic_com
252,FOL8592,Evoluderm,Gel Douche Surgras Hydratant,1.8,4.5,gels-douche,foliecosmetic_com
253,FOL8593,Evoluderm,Gel douche Crémeux Argan Divin,2.99,5.0,gels-douche,foliecosmetic_com
254,FOL8596,Evoluderm,Gel douche Exaltant Monoï à la Folie,2.99,5.0,gels-douche,foliecosmetic_com
255,FOL9012,Maître Savonitto,Savon de Marseille au patchouli,1.99,5.0,savons-,foliecosmetic_com
256,FOL8597,Evoluderm,Gel douche onctueux douceur d'amande,4.5,5.0,gels-douche,foliecosmetic_com
257,FOL9013,Maître Savonitto,Savon de Marseille au bambou,1.99,5.0,savons-,foliecosmetic_com
258,FOL9014,Maître Savonitto,Savon de Marseille à l'olive,1.99,5.0,savons-,foliecosmetic_com
259,FOL8943,Le Petit Marseillais,Gel douche Fleur de cerisier,3.75,5.0,gels-douche,foliecosmetic_com
260,FOL9015,Maître Savonitto,"Savon de Marseille myrrhe, musc et ambre",1.99,5.0,savons-,foliecosmetic_com
261,FOL8190,Garnier Ambre solaire,Huile Aprés Soleil prolongatrice de bronzage,4.99,4.0,soin-apres-soleil,foliecosmetic_com
262,FOL8594,Evoluderm,Gel douche Velouté Miel Gourmand,2.99,4.7,gels-douche,foliecosmetic_com
263,FOL8653,Evoluderm,Lotion tonique purifiante au zinc et extrait de thé vert,1.99,4.6,lotions-toniques,foliecosmetic_com
