;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
1361;Mascara très bien au début mais au bout que quelques temps devient pâteux...;0.0;0.0;0.0;0.0;0.0;0.0004136226195402317;0.0001574308016550697;0.0;0.0014303233840303167;0.0027092967837162186;0.0;0.006504815844611227;0.0036391240677505756;0.0007098058232229164;0.0;0.0201351397830945;0.0029274315663817383;0.025320152131081963;0.0;0.0011448531112222562;0.0;0.0014152670493871038;0.0;0.002636713407978643;0.0014970623828002283;0.0;0.0004072426779669192;0.0004912727854338591
1362;Bon shampooing, hydrate bien les cheveux (sans faire de miracle non plus) et il est facile d'utilisation avec la pompe.;0.00047520126596644355;0.0;0.000959745759440997;0.014624924774891706;0.0;0.0016357953651672521;0.0006180534068796136;0.0009328359897563449;0.00033232147502054824;0.001193961629752048;0.0;0.0002121302678344489;0.00140901817318882;0.0;0.21111015754679988;0.0;0.0025652965438515427;0.0014880674414413126;0.00023278894220234782;0.0;0.039587082143520906;0.0;0.0;0.0;0.00180793727732125;0.0;0.005189911352321399;0.028423740618595175
1363;"Acheter il y a quelques mois j'ai ""fini"" le tube. Cette base est pas mal, une toute petite dose suffit pour tout le visage, il lisse correctement la peau.";0.00013069292705264037;0.0;0.0;0.06115019444346618;0.0;0.0;0.0;0.0007965833181209196;0.0017308077773931895;0.0010627755972731846;0.0;0.0;0.0023655594601676355;0.0;0.005243083411233263;0.00019406357013206028;0.0;0.0006233665697312188;0.0;0.010476469311127543;0.0;0.007395386316939134;0.0;1.0945044052731014e-05;0.03730250904350761;0.010872231245508436;0.12068571474127229;0.0010828191225712503
1364;Je n'ai mis que 3 étoiles car à la moitié du tube, j'ai du le découper en deux car le produit ne sortait plus ! Ça aurait été dommage de perdre le reste ... donc c'est un problème a revoir car mine de rien ce n'était pas facile de s'en servir après ...;0.0006253064372969275;0.00029277078526271366;0.0;2.3770153416962996e-05;0.0;0.0;0.0004766731877263492;0.0;0.0014244417027929215;0.0;0.0;0.0019931478699379357;0.0;0.0;0.07924007331017895;0.005103555337378001;0.003535456300377248;0.015136257638442797;0.0007360654848415051;0.0005818065195311013;0.0;0.00911632618357374;0.0;0.0018246927050882059;0.004186973005529335;0.010808136986524036;0.006555376997029068;0.03517480170861005
1365;A cause de ce petit souci je n'en rachèterai pas ... a moins qu'il ne change le packaging !;0.0;0.0;0.0002975248323749998;0.0;0.001743360530580722;0.0;0.00047405214689428166;0.0;0.0011864026657413505;0.0;0.0;0.0008492779905063818;0.0007567480015772167;0.0;0.0;0.0;0.0003123878114002243;0.0;0.0;0.00034000922181830494;0.0015455899762413486;0.0;0.0;0.0;0.0;0.0;0.1432077791963139;0.0010509476807524184
1366;Super satisfaite le jaune est effectivement partie et pas de cheveux bleue.Mes cheveux sont redevenus doux il faut juste respecter le temps de repos .Je rachèterai très utile !;4.912399893399468e-05;0.0;1.770341838972528e-05;0.0;0.0;0.057198691388010446;0.0;0.06355442407194581;0.002763448367426959;0.0018528244709668084;0.0022072277423864227;0.0027727725930686968;0.0023397893578741796;0.000983985607891375;0.0;0.008549188428595984;0.0009166504482449816;0.025259308049822175;0.0;0.0;0.0;0.0;0.0;0.002887491926909857;0.0;0.0012673435442443657;0.000588248734330682;0.0037120862101347987
1367;Commande arrive en avance;0.00040810396446476423;9.627869719218e-05;0.0006015303081992942;0.0006048588190521962;0.00480735505498749;0.0002995054743136994;0.0005987171343667147;0.0009239461031743469;0.0;0.0;0.0;0.0017909461062778468;0.0;0.0;0.0010802245416196097;0.021307359255002534;0.0;0.0;0.0;0.0;0.0;0.0;0.00416415415342969;0.0;0.0050868500879260965;0.0012598998318091655;0.0034807393400250247;0.004918514955766655
1368;Connaissant déjà le produit je suis toujours ravi;0.0;0.0;0.0;0.00026946417851946784;0.0;0.0011619270656525885;0.0;0.0;0.01114620644855993;0.000825450244221257;0.0010502156121208785;0.0;0.002036023306831096;0.0;0.0;0.0;0.0;0.0004088122568345402;0.005088835581764661;0.0;0.0;0.0;0.0;0.0013781753704603828;0.10370690519792153;0.0;0.0;0.0
1369;Je conseil ce produit pour les cheveux abîmes décolorés ...;0.00023455578077188194;0.0;8.17649953876113e-05;0.0;0.0;0.0;0.0;0.001145692697789238;0.0017124520339560046;0.0018338032505326955;0.0024210492129053763;0.00028769317730257507;0.0;0.00015803093522679762;0.0006024460811355622;0.0;0.0;0.0015213236755068985;0.00025629147750689233;0.0;0.0;0.0;0.0;0.0;0.009723885356770589;0.0027747732149438595;0.0006445466826568768;0.0
1370;Très bon produit  anti-âge qui correspond aux peaux matures , je ne peux que valider cette crème . je pense passer une nouvelle commande;0.0006719302701283558;0.0;0.0007578451055552728;0.000135010937030917;0.0007550803725554563;0.001367132299963435;0.0;0.0004908659996204802;0.0;0.001830199341212307;0.007502070468092961;0.001032160540172195;0.0;0.0;0.0011197088424736224;0.012656626902180319;0.0;0.0;0.029328974686509017;0.00695967667843668;0.0;0.00012340371387457513;0.00034477382734934733;0.0;0.009177476642672239;0.0075939212104048585;0.0008178357437821815;0.012015509739243457
1371;Produit très agréable et facile d utilisation. Crémeux et les couleurs semblent bien convenir à toutes les carnations. Conforme à la description;0.0;0.0;0.0005918004579211824;0.000332649982499218;0.12776101999158784;0.0;0.0006505982128495615;0.0009787582333097922;0.00030847170866283436;0.000322843057093162;0.0039080860811052266;0.0;0.001953103963796887;0.0;0.15530903253670789;0.0;0.0;0.0003448249652850602;0.0;0.0004764524884335439;0.004856428686885674;0.0;0.0;0.0;0.0;0.013387224234268044;0.011112486861745619;0.0021409406165811234
1372;Fond de teint très bien ! Couvre bien sans  soucis . Produit neuf . Seul petit soucis , emballage abîmé , vieillot comme si le produit datait de loin .. Arrive dans les temps ! Satisfaite quand même !;9.024202086345691e-05;0.0;0.0;0.0;0.0008830970058096316;0.0;0.0;0.0;0.000868422287899415;8.149672386464392e-05;0.0;0.0039693946084425735;0.0006547685281140343;0.0;0.0;0.01346455720624023;0.0015277184336237879;0.0;0.0;0.0;0.0;0.0;0.001044682794002758;0.0;0.0;0.12753992333125058;0.08878670060360958;0.00552118584509875
1373;Vraiment un tres bon produit javais les cheveux sec du a un shampooing dune autre marque qui ma tué les cheveux et le soleil aussi. En une seule application jai sentis deja la difference sous la douche. Jai combiné shampooing et masque de la meme gamme le top;0.00030969838865609506;0.0;0.000510268716414988;0.0012793423040381037;0.0;0.0;3.0198102834208516e-05;0.0;0.0;0.0;0.0;0.0007136437638350844;0.004640134335941684;0.08251387693523106;0.010505099660044799;0.0;0.08811851803401548;0.0;0.0;0.000860007529689295;0.0;0.0;0.0;0.0;0.03715074021758422;0.002681868724322138;0.0;0.0
1374;produit parfait pour les blonde ou pour les mèches au lieux d'allez au coiffeur voici un super produit bleu qui aide que les mèche ne se ternisse;0.0004527018758074341;0.0;0.0;0.0;0.0;4.987344070295868e-06;0.0;0.0;0.002363328106239684;0.001616527186805254;0.018368255457259404;0.001102030045037402;0.0;0.0008515125006396645;0.0;0.0;0.0;0.0066969112595178576;0.0;0.0025036812517855297;0.0;0.0;0.004674053733795476;0.0;0.09514001742470832;0.0;0.0;0.0
1375;livraison rapide je le recommande;0.12036164927122288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3907348802584505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1376;Produits bien reçu bien emballé produit original franchement rien à dire je recommande sans souci il achat de ce produit tout est correct franchement merci;0.04866464390386734;0.0025237510107759802;0.0010505192913604802;0.0;0.003646657443904494;0.0043396869920395926;0.0008164904425619108;0.0003099195990906341;0.0003489505875923021;0.0;8.740748221762976e-05;0.008046293408197668;0.0;0.0;0.0;0.08166844075484798;0.004342518442751182;0.0;3.972905590448873e-05;0.0;0.0009091859388570129;0.0017883178604039761;0.012729639521651489;0.0044547019673340064;7.268242324772084e-05;0.002774359848142073;0.0;0.0006099450175543176
1377;Recu naturel doré.Est ce une erreur? Bon résultat pour camoufler des rougeurs sur une peau trés réactive.Bonne tenue..Ne fait pas de 'démarquations'.;0.0;0.0;0.0;0.05559864210002832;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08438207583639663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005799542134486192;0.0017039824265616173;0.0
1378;cet un  shampooing professionnel;0.0007277326388998944;0.0;0.0;0.0;0.0;0.0014055610010965597;0.0069379863020375175;0.0019140856728215325;0.008039104430642501;0.006201109222129757;0.0004857481353842351;0.0006954990193400994;0.0;0.01077587601415845;0.00031933846831118823;0.0013242411805171113;0.00022088015513417264;0.0010800375109430774;0.0;0.0;0.0;0.0;0.0006077665259550635;0.0;0.01434437962137714;0.0;0.0;0.0
1379;il est très bon pour cheveux colorés et mèches;0.0014628788663887304;0.00011015914160495667;0.0;0.0;0.0;0.0007020825640170432;0.000566303508505889;0.000628894501727403;0.0045815646751035674;0.0;0.013692241831475186;0.0059194540180691965;0.00014969156155838508;0.0037345123981513966;0.0;0.0;0.0;0.010266748635592524;0.0;0.014854815437163474;0.0;0.0;0.004672856336067722;0.0;0.009474722262461642;0.0;0.0;0.0
1380;il laisse les cheveux faciles aà coiffer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019321241959314435;0.00040381756027829235;0.0;0.0;0.0;0.0;0.0;0.15957086220199748;0.0;1.1072926535839204e-05;0.0;0.0;0.0;0.0;0.0011414035410169002;0.0;0.0;0.0015414350532627044;0.0;0.0;0.0
1381;j'ai mis la note de 4/5 car cette huile est miraculeuse il n'alourdit pas le cheveux et rend les cheveux brillant et doux.;0.000891725518040741;0.00048384035626461175;0.0003891190283935584;0.0;0.0;0.0007729793705351217;0.0007403878198455971;0.10581405588776364;0.0;0.0;0.0;0.002415474155771476;0.0;0.0013977535775933111;0.0016580539652724837;0.0;0.012178298400154322;0.020866339272356996;0.0012198987903666821;0.005374118982636076;0.0;0.02236981669925324;0.0;0.00030898442136487197;0.0;0.018154716668745317;0.002878395588733318;0.0043896198798456364
1382;mais par contre l'odeur je trouve ne reste pas sur les cheveux dommage pour ça.;0.0;0.0004071436684695397;0.1640179502705102;0.0;0.0;0.0;0.0003371009333284273;0.0;0.0016819368766964767;0.0033220855578472183;0.0014149169286023448;0.0;0.0;0.00045138442901984763;0.0;0.0;0.01113996694656987;3.411015145101866e-05;0.0;0.01106878433048931;0.0012916050016885628;0.010244412575678966;0.0;0.0;0.0;0.0012784698243227613;0.0;0.08109246562329564
1383;Ce produit est le top du top il laisse les cheveux doux et soyeux et son effet dejaunissant est super je suis blonde et le resultat est super;0.00030026055366924213;0.0;0.0008513791044088937;0.0;0.0;0.0009379471122399915;0.0016439633821171311;0.13528247008779082;0.0040632692852366524;0.0;0.0;0.002413044864662851;0.0;0.0012144065741318013;0.0;0.0;0.0012823152278174242;0.00041687557743629787;0.0;0.0;0.0;0.0;0.0025728724688624206;0.0;0.0;0.0;0.0;0.0
1384;Cette crème me convient très bien, donne un joli teint rosé, j'en suis à ma deuxième commande. Bon rapport qualité prix par rapport aux grandes surfaces.;0.0;0.08859150780977305;0.0;0.0018826354922116247;0.0023302715120768936;0.0;0.0;0.00017967135984173015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009313060231330782;0.0;0.0;0.0;0.002871846436215579;0.0;0.0;0.0;0.0;0.04244180660856425;0.09525339020669017;0.00452720682524686;0.09706870706818164
1385;Ma belle-mère était ravie de recevoir ce produit en cadeau. La texture est douce, bonne pénétration dans la peau. Elle laisse une sensation agréable sur la peau. Efficacité au rendez-vous si vous utilisez la crème comme indiqué.;0.0;0.00037687072500806835;0.0;0.09095479986400715;0.0;0.0;0.0005260480373879773;0.05777073984679961;7.966864692771178e-05;0.0;0.0;0.0;0.07513078596786517;0.0;0.0;0.057933376310562314;0.0;0.0;0.0;0.0031895862985690565;0.0;0.0038385472585854637;0.0;0.0;0.0;0.0;0.0;0.0
1386;Très bien ! Je le conseille .;0.0;0.0;0.0006600024720019989;0.0015237361640671396;0.0004655387749354371;0.002400230954762603;0.0;0.0;5.512991085988298e-05;0.0006126728621090776;0.001482347519681028;0.001650924759605164;0.0010727008657145693;0.0;0.0012027073049084391;0.0011354807393015617;0.0;0.0013296301926428538;0.0;0.0;0.0;0.0;0.0006775892917814528;0.0001320536423759749;0.00131714034755121;0.0;0.002510732829432758;0.0007165962957996319
1387;C’est un soin super efficace je l’aime énormément. Il rend mes cheveux tous doux super facile à démêler et en plus il sent bon;0.00038410770837433316;0.0;0.0;0.0;0.0;0.0;4.929252017059923e-05;0.1251011580179921;0.0;0.14892354718765363;0.0;0.0;0.0;0.012669307416851943;0.13117319263091237;0.0;0.004529016224102903;0.0072719423798211945;0.0;0.0013428424043481872;0.0;0.0;0.0;0.0;0.0013954096642316792;0.0;0.001349982513072084;0.0
1388;Léger, non gras, ne durcit pas les cheveux et ne les agresse pas ! Il peu paraître cher pour sa quantité mais il suffit d'une noisette pour se coiffer. Dommage qu'on en trouve pas dans les boutiques physiques ... je recommande pour les cheveux fragiles, les personnes ayant des pellicules et qui souhaitent un produit très peu agressif pour les cheveux !;0.03530731964356552;0.0009294844842753174;0.0036301411437329933;0.0;0.0;0.00037938320830743034;0.0;0.0019400188070415481;0.0013630376431545764;0.0006962575241939624;0.0;0.0;0.0;0.0;0.0054001279165541765;0.0;0.0027882556089370673;0.0;0.00012912676628016055;0.003244740024216742;0.003819495979576847;0.0886368236654427;0.0;0.0;0.0;0.02085670484172981;0.014673477311122663;0.025618585508311295
1389;Je suis contente le produit est génial  c'est une bonne marque professionnelle L'Oréal je vous l'a recommandé fortement. J'ai reçu mon colis en 2 jours et bien emballé;0.056166460866520655;0.0;0.000912455898833396;0.0;0.0;0.00143930634196863;0.003359009392818815;7.970424914043109e-05;0.007043052404295603;0.0014933696219847474;0.0;0.004752156247175428;0.0;0.003212686605884405;0.0;0.0986352668081084;0.0007095753764117211;0.010073572797793797;0.0;0.0;0.0;0.0031129061032156105;0.12348489725558742;0.0;0.056286201949897675;0.0;0.0;0.0
1390;"j'ai acheté ce shampoing pour ma mère sur recommandation d'une cousine, il est parfat pour cheveux blancs, qu'il déjauni instantanément; Ce modèle de flacon est avantageux rapport qualité/prix";0.00023317931669865512;0.05291014522312958;0.0;0.0;0.0;0.0;0.0568394262816517;7.020204033820214e-05;0.0013441207162442714;0.001861390288302461;0.005794732321857436;0.0;0.0;0.0;0.0;0.0;0.0;0.004005924812523308;0.0;0.0;0.0;0.0;0.0;0.0;0.03115756220540175;0.0;0.0;0.06079337812033316
1391;Excellent soin qui rend mes cheveux lisse et brillant dès la première utilisation. Je recommande!;0.08985293953544125;7.54726132896448e-05;0.0;0.008456874267436796;0.0;2.5438061854144005e-05;0.0002494220479487314;0.011268785150908912;0.0;0.006867582129109314;0.0;0.002231351356594766;0.000982051340703921;0.01293880226316247;0.07390947386779224;0.0;0.013415161941481924;0.03074661489270479;0.0013685124197025484;0.001951015575387453;0.014251456232657955;0.013082974591814438;0.0;0.0;0.0034064846449016195;0.002300626753186644;0.0;0.0
1392;Idéal pour atténuer le jaunissement des cheveux blanc/blond.;0.001312962773221192;0.00016975771317496584;0.00025350712709186783;0.0007655471429974032;0.00012276367761085365;0.0006757689304047481;0.0015048758337528334;0.0014686037216860392;0.010803545194505696;0.006809843247149318;0.03341278142480929;0.0;0.0;0.0;0.0;0.0;0.0010772851742086868;0.02203452873800952;0.0;0.004108435255278059;6.203033878822374e-05;0.0033539168386796363;0.003492809483829787;0.0;0.003963091026618429;0.0072571189661338196;0.0027111423688082285;0.0
1393;Les coiffeurs vendent ce produit 2x plus chère;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023500981231636213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2172225192386936;0.0;0.0;0.0
1394;2 commandes en 1 semaine et à chaque fois ce n'est pas le bon produit reçu;0.0001459535726047232;0.0;0.00027272354691812526;0.0;0.004254126798341249;0.0;0.0;0.00027540579113242313;0.008278100311068435;0.0027622786392573462;0.0;0.0;0.0;0.003448635266092192;0.00229464887764272;0.187852524920207;0.0;0.017994562455954464;0.0;0.009452108894942668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1395;J'ai commandé mythic oil nutritive tous types cheveux 6 étoiles sur la bouteille et je reçois à 2 reprises l'original huile d argan qui ne correspond pas à la photo sur Amazon et au produit !!;0.00022013628804120892;0.0006720832650146144;0.0027498103406462236;0.002320178966975628;0.0011059937983152034;0.0009800729192714804;0.0008194318521711118;0.0020763597862325646;0.0;0.0;0.00487576808234785;0.0044041048463799365;0.0;2.875275584653252e-05;0.0;0.020311191061408655;0.0041856984964180445;0.0;0.020512876173463764;0.003253776643398829;0.0;0.00847808087556597;0.0029412298097559126;0.004469984991578364;0.012602858583580333;0.002435656329330822;0.0015744560646660762;0.02266407561559267
1396;Produit conforme à la photo très bon mascara qui fait de longs cils magnifique et très bon produit ne fait pas de paquets au contraire les cils sont bien défini recommandé;0.05424930162111175;0.0;0.00018799759163451568;0.0;0.09364374000579574;0.00038819776234116135;0.0;0.00025818739379479343;0.0;0.0;0.009606320087393944;0.0;0.0005083899201222492;0.003320284206854179;0.004533167433478248;0.0024706635227087705;0.002845508129071081;0.03386337130823444;0.0;0.001155290558650346;0.0;0.0;0.0036298779494296483;0.023363120680715527;0.0;0.0;0.016120249440774555;0.005692042585719573
1397;Livraison rapide, produit conforme et impeccable.;0.0;0.0008709365825555356;0.0031045299807470343;0.0;0.15190600975782695;0.0;0.0;0.0;0.0;0.0;0.0;0.30621380860801906;0.0;0.0;0.0009069071652997728;0.0;0.0;0.009292747380509565;0.0;0.0026159827321290013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1398;Idéal pour fixer une couple . Rapport qualité au top;0.0003778553404867345;0.0378344703750633;0.0003902972988697779;0.001135803882626335;0.00013521425475295342;0.0;0.0004685663986828245;0.0007800591294086778;0.0017367392762842422;0.0003070148535242193;0.0004913695449244965;0.0;0.0;0.0;0.0;0.0;0.0012107367507010467;0.0;0.0;0.0;0.0006549539445264549;0.005504486607666916;0.0;0.0;0.00014937648714819803;0.00626956392921495;0.0037881455523029214;0.0
1399;Très bon shampoing, satisfaite, il hydrate et réparé bien les cheveux.;0.0006153032140654455;0.0;0.002157498654140141;0.01772882304061002;0.0;0.14631178275918486;0.0010690016226167138;0.0013298348559233248;0.00040396997236362897;0.0;0.0;0.0;0.0020550604617704834;0.0037639039319022484;0.004515127100011957;0.0;0.006050959910990333;0.005501703533371652;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1400;Bonne odeur, mousse très bien.;0.0;0.0;0.18311440487075023;0.0;0.0;0.0;0.0;0.0;0.0050709415702715815;0.0011760063285242942;0.0;0.0;0.004891148874327431;0.0;0.0;0.001124427672219682;0.0;0.0;0.0;0.0;0.001996458244809839;0.0;0.0007053859059450259;0.0;0.00018377529040279795;0.0;0.0015609299607451809;0.0
1401;Ne graisse pas le cheveux.;0.00028900814833551287;0.0;0.0012865755147279119;0.0;0.0;0.0;0.0;0.010128557149151897;0.00029014138189762935;0.0;0.0004922438545736018;0.001220262300336613;0.0;0.005354997874736688;0.0010830539113964707;0.0;0.002951872849694465;0.00013497888791210797;0.0;0.0;0.0;0.00032506619236181294;0.0;0.004461736501867414;0.004404816230665557;0.0;0.0018133023756734946;0.00020608985935925925
1402;A testé;0.0004585756918835626;0.0;0.0001451062207373572;0.0;2.3381693691402774e-05;0.0008596647404803242;0.0;0.0;0.0;0.00035688641695651104;0.0;0.0;0.0013092027008856336;0.013314819235545948;0.0008445140267613107;0.0;0.0;0.002379564073599279;0.0;0.0;0.0;0.0;0.0;0.0;0.025209999031434335;0.006022604089392352;0.0;0.004020076713512402
1403;un super shampooing qui éclaircit les méches blondes au maximum fini la couleur jaune. Il est juste devenu pour moi indispensable;1.8709333974671635e-05;0.0;0.00019892658287092363;0.0;0.0;0.0;0.0;0.0008994542231613336;0.0006619314221148339;0.0013211762299611951;0.07747258422126045;0.0019363643178895668;0.00021767271616382415;0.0;0.0;0.0;0.0009867668667120336;0.0027617270901273473;0.0;0.001985709596040043;0.0;0.001777059448597321;0.0009049069538803289;0.0;0.0005480455485886483;0.004155574641054716;0.0;0.0
1404;packaging pratique;0.0;0.0;0.0004080954908564998;0.0;0.0;0.0;0.0005356859052650854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2653362556802212;0.0;0.0;0.0;0.0;0.0020803089763706786;0.0;0.0
1405;produit texture parfaite, assez épaisse mais s’étale facilement sur l'ensemble de mes cheveux;0.00024008388086952835;0.0;0.0;0.0;0.0;0.0;0.00039070671382426516;0.00042882012054593993;0.0021120717328180667;0.0;0.0025209913416481054;0.0;0.1615635974159574;0.0;0.002497376080283656;0.0;0.003101706457746293;0.000797657583945836;0.0;0.0;0.0;0.0018864285180741594;0.0001930037541293509;0.006348167895314525;0.0;0.010483873808425167;0.006001639582076728;0.0004071635607584899
1406;parfum agréable mais pas trop imposant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0044025978344323724
1407;efficacité parfaite mes cheveux était terne, sec, plat !!!;0.00012620657000069732;0.00021281080481039115;7.121731536072699e-05;0.00043367447532531903;0.0;2.4974320548054542e-05;0.0;0.0;0.0014740212334014551;0.0;0.00010459368488509564;0.0;0.00010810742690397235;0.0005016075990026885;0.0;0.0;0.19715560580384034;0.0;4.6802115567063796e-05;0.0;0.0;0.0;0.0;0.0;0.0004644349305915006;0.0;0.0;0.0
1408;mes cheveux sont nourri, brillant, souple, doux et soyeux;0.0019282311731791948;0.0;0.00011938258923598332;0.0;0.0;0.0009251530593077617;0.00012461346439621767;0.15766372519858957;0.0007763220339116623;0.0011195910430593628;0.0;0.005560700187197172;0.0;0.023791764804203787;0.0;0.0;0.01283576161113228;0.0;0.0006460489516562699;0.004944038392069075;0.0;0.025585467372701776;0.0004937108857279655;0.0;0.0;0.002381946082451089;0.0;0.00014458475094446014
1409;"Shampooing magique qui redonne l éclat salon aux blonds norvégiens;) à utiliser une fois par semaine avec un soin nourrissant.";0.0010711850381315974;0.0004169785740210139;0.0;0.0002363077244838744;0.0014252825042457005;0.00037785100444764626;0.00012735136663150868;0.0030287765353211203;0.09145597800334633;0.004842808879351618;0.01231455892931863;0.00015442836699159905;0.0;0.019843320086288276;0.0;0.0;0.008356029745630142;0.029713750071703595;0.0;0.008018050462221102;0.00042866558816294744;0.015264556940986171;0.0021596128108493564;0.0;0.005654123837823586;0.0005598799697835117;0.0;0.0
1410;Juste un reproche à cet BB crème c'est qu' elle a tendance à me rendre la peau orangée.Je suis allée sur des sites de vidéos en ligne ou on peut voir que ça le fait sur tout le monde, peau clair ou medium.Après il y a un côté sympathique à ce que cette crème change de couleur mais je ne la reprendrais pas.Sinon bon effet peau de pêche et couvre un peu les tâches.;0.00015030485681268176;0.00010575316295531481;0.0;0.1085686306504205;0.0005609736224511701;3.97155708778054e-05;0.0;0.0;0.0;0.00023667930097123595;0.04839833632319792;0.0009442739446957136;0.00197358270440205;0.0;0.0;0.0023477601911711193;0.0;0.011182876472849127;0.0;0.00047894023929040413;0.0;0.0;0.0;0.0011520616932154404;0.00635533807313421;0.014559262041331063;0.0030782184233251833;0.0005796517987073842
1411;"c'est un produit que j'utilise depuis des années : il est génial ! couvrant les imperfections sans surépaisseur, hypoallergénique, sans parfum;A utiliser après avoir appliquer une crème de jour. mais de plus en plus difficile à trouver...sauf chez Amazon";0.0;0.0004441872984193103;0.0;0.0;0.0;3.907808625714265e-05;0.0;0.0;0.06832601601020453;0.0;0.0;0.0031138823155785313;0.0;0.0;0.03648030661092659;0.0;0.003886559891659015;0.0013367994875989949;0.0;0.11334062619166438;0.0;0.0009715892542783764;0.00537202816108143;0.0013107707133067084;0.025336034050381005;0.015025906019787733;0.0;0.0
1412;Je remarque depuis quelque temps une baisse d'efficacité du produit. La pigmentation tient de moins en moins longtemps détérioration au bout d'une semaine !!;0.0;5.5976084797560494e-05;4.08952272419524e-06;0.0002873143441248945;0.0;0.0003317172992072747;1.0223485869441152e-05;0.0;0.006980409801905989;0.0031953253867419594;0.0;0.0034575560018668236;0.0021133834719328716;0.004152075383686211;0.0012860994908213625;0.01243295671295091;0.0014824322988667884;0.02646587169689314;0.0;0.006019305398121626;0.0;0.00021454330716811756;0.0;0.0;0.0017429617362030223;0.0;8.794936623921485e-05;0.0
1413;SUPER  Produit qui prend soin des cheveux... à un prix abordable et c'est le même que chez le coiffeur;0.00020303402993111108;0.060200056055240876;0.00023166879214780572;0.000665104398509637;0.0;0.0;0.0;0.0;0.0;0.0001782004349512446;0.0;0.0;0.0;0.007997240914743567;0.0;0.0;0.003932721453661648;0.016059358931284528;0.0;0.0;0.0023473027392620803;0.0009288022858220784;0.0;0.0;0.16830237780439095;0.000614400563437851;0.0;0.0
1414;Je suis TRÈS satisfaite;0.0;0.0;0.0;0.0;0.0;0.30341729528785905;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1415;Toujours autant satisfaite de ces masques L'Oréal professionnels. Une noisette suffit. Le pot dure 6 mois sur mes cheveux long. Et une fois tous les 15 jours je fais un masque toute une nuit!;0.0;0.0;0.0021810913138371685;0.0;0.0;0.06535695759761002;0.002638118887235028;0.0;0.008801101057252037;0.0031893255746669;0.0;0.0008791301549800078;0.0011935982906755211;0.08573736676056602;0.0014111919375135477;0.0021593396130097286;8.87106098827602e-05;0.01938031570331704;0.0;0.019259104697417123;0.0012155375867109427;0.002427884716861773;0.0;0.012789719556744088;0.00939246200190296;0.0002667811514629116;0.017997927150307014;0.0
1416;La livraison au top avec amazon;0.0;0.00029513782366688687;0.0;0.0;0.0006655322403665171;0.0;0.0;0.0;0.0;0.0;0.0;0.20435684348140268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006697037416443466;0.0;0.0;0.0009163390240197974;0.0;0.02316386857541786;0.0;0.0;0.0
1417;ce produit est idéal pour les cheveux abîmés ou très secs , il  les rebooste et laisse  les cheveux plus doux et parfumés .;0.0007681629921664331;0.0003832312117731217;1.9076877534287167e-06;0.0;9.994983971984092e-06;0.0;0.0;0.10196237995634598;0.0;0.0;0.0006001133377698868;0.0;0.0;0.0;0.0;0.0;0.13717146397910315;0.0;0.0;0.0;0.0;0.0008681833600062489;0.0010034211553916958;0.0;0.0;0.003273726362833737;0.0020767201016077294;0.0
1418;Très bon produit au top je recommande;0.28475140183471054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1419;Bonne crème pour peaux matures ce qui est mon cas Mais la couleur rose très foncée m' à d' eplut au premier regard  Bizarre cette couleur Pas très emballé  par ce produit;0.0;0.00010286394461993205;0.0;3.2029192067760894e-05;0.0;0.0005803781868561536;0.0;0.0;0.0;0.0;0.13474610198494175;0.0034005440350395816;0.000697956688741965;0.0;2.840591730953543e-05;0.00575660469741343;0.0;0.0;0.0;0.0;0.000982622727177226;0.0;0.0;0.0;0.0;0.004487391025294972;0.0;0.0015778661938152666
