;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
1772;Le meilleur que jai pu essayer. Fait bien sont travail .jai les cheveux décoloré (tye and dye) et le blond a toujours tendance a virer (reflet et terne)  il entretien bien mon blond, je l'utilise a chaque shampoing (tout les 2ou 3jour) juste 2 ou 3 min de pause ( utiliser un bon soin car desseche beaucoup ) et cest nikel! Et je l'ai recu en 3jour ??.;0.00038769851021724314;0.0;0.0;7.24455893522679e-05;0.0010530330103625612;0.002827728581798903;3.0756643830836865e-05;0.0005466206615690591;0.05971182469885166;0.0049685585738959625;0.027102620462073818;0.0008037878509474017;0.0003689050508906536;0.05305808676702787;0.0;0.005432316559138007
1773;Je ne pourrais pas m en passer . Odeur agréable , permet de discipliner les cheveux et de les nourrir également;0.0004768914613978448;0.000838404484235953;0.08631292170804239;0.0;0.0;0.00017267479842290843;0.0;0.0031279605009655463;0.004045296665901495;0.0025620584752038115;0.003980418652373521;0.001438043557088462;0.0;0.02250685637865641;0.005815236967948395;0.0019233175376959046
1774;J'achète cette pate depuis plusieurs mois, rien à dire, c'est le top !;0.00019050868322979204;0.0006941192914768081;0.0;0.0;0.0;0.002396406658910074;0.00013328372748609843;0.0004900621957891946;0.003281714488200708;0.00041416871734964797;0.0035989870426594347;0.0008209972494911205;0.0;0.008577413091721584;0.003544389236702505;0.005274729791161272
1775;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1776;A appliquer sur cheveux secs, mets environ 30 min à sécher et à donner l'aspect d'un cheveux naturel. Dure bien 12h.;0.0;0.0;0.001091666231326795;0.004046916873192504;0.0;0.0;0.0;0.0;0.0;0.002449668500051566;0.0037576874434960845;0.0;0.0;0.08963654748378133;0.051291350602560216;0.001102748934945796
1777;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1778;Totalement satisfait de mon achat.;0.0011035544824674942;0.0027284837780181463;0.0;0.001568374401452101;0.003942061088653211;0.009326960648457866;0.000493411578300835;0.0008983757017096306;0.0072522621766640556;0.0003287330194705145;0.003837685023847714;0.006689107921092122;0.0;0.0;0.0;0.014350021417822273
1779;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1780;Plus cher que les autres gels / cire / pate que l'on trouve dans le commerce mais le pot dure plusieurs mois;0.0002597745387382291;0.0014063418950829285;0.0030621514189879866;0.0;0.0;0.0016358599867832614;0.0008542892519951908;0.0002310482976468288;0.010782085337016585;0.005692080299237767;0.007092509072510399;0.0001242285187549294;0.0005320544022552158;0.015550101438461002;0.009924841135190248;0.0016105900430743334
1781;Déjaunisseur efficace , tres doux pour les cheveux . Tâche un peu les mains porter des gants ou rincé bien les mains après usage .;0.0;0.0;0.0022841441096514564;0.002406192613427838;0.0;0.0;0.0;0.070723884384823;0.0030320615149031912;0.08916970237899215;0.0013508094910443073;0.0010390745245274359;0.002555597940991432;0.0;0.002844045624056578;0.0003674037401609478
1782;"Huile qui ne ""graisse"" pas, c'est étonnant mais bien réel; elle nourrit le cheveu surtout dans mon cas quand ils sont de nouveau permanentés";0.0004988356521157452;0.0005325872673626379;0.0021749698528208006;0.0023277125083250535;0.0003061076372422958;0.0007862992754750811;0.0009891893060388047;0.006490405989635256;0.0015366950671391554;0.0;0.003447115119108322;0.0009793575353353341;0.00030042723703941644;0.019322043636916107;0.00015514731639593922;0.0007861984009040029
1783;J'adore ce produit ! il existe en flacon plastic, ce qui est plus pratique à transporté sans doute mais le produit est top! J'adore cette game :);9.452554161580224e-08;0.000685143272832745;0.0028565023003972404;0.0;0.0;4.1603242027911325e-05;0.0013109324918975944;0.0;0.0;0.0;0.0;0.00015035457859866594;0.0012303930513533935;0.0;0.025861373266099177;0.01013486408134449
1784;PRODUIT très satisfaisant  ayant  les cheveu  fin je ne met  pas beaucoup  de produits  . Et c'est un produit  idéal également  pour les cheveux crépus de ma fille;0.0011868084321552564;0.0013895335451417086;0.0015939058445609204;0.0011422688937153054;0.0;0.00016087964796011425;0.00021810727256243697;0.0014092005205252826;0.001920439129488563;0.002994811176276704;0.011171830352020292;0.0007832611864471992;0.0;0.023006506471707582;0.02832901172384745;0.0
1785;Presque 50% de remise par rapport au supermarché;0.0;0.03896086198726907;0.0;0.0;7.914390714094317e-06;0.0;0.00038724746698212323;0.0012408982989977652;0.0;0.00015294271957572747;0.0006470118479039743;0.0;0.0;3.167997879116589e-05;0.0;0.0
1786;livraison dans les temps, texture agréable , brosse parfaite, pas de paquets;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001137182762322126;0.0008009060592586875;0.002584833504132105;0.14052716973133836;0.19065777766649666;0.0005426250924392568;0.009550331778631843;0.029529257067622442
1787;allonge vraiment bien les cils et surtout coloris ultra black ! super beau;0.0007453326000420571;0.000571837489737773;0.00010773534987736384;0.0;0.0;0.0006523074031747993;6.878910459087351e-05;0.0005016872468050949;0.0;0.0;0.007722737056227646;0.0020837982409160124;0.0;0.001083278908879473;0.008120757470026801;0.0019878625565362042
1788;merci;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1789;J'adore ce masque pour mes mèches ! Nickel pour les démêler et les rend plus belles. Je recommande ce soin.;0.0007467325280022782;0.0;0.0;0.0;0.0;0.0;0.0003408430575100954;0.0024636832326845977;0.0017812943107950478;0.0024842918896579892;0.008038631940330034;0.0021281486669101585;0.0;0.1456390525932284;0.0009631146652830044;0.0
1790;La cire fixe très bien les cheveux et n'est vraiment pas trop grasse ni collante.;0.0012599341521010027;0.0;0.004648366570040809;0.014790016793276704;0.0;0.0;0.0010192495529775937;0.0;0.011983696701519723;0.00235264083065117;0.0;0.0;0.006720537497720153;0.010137223976872617;0.004078756548939731;0.0
1791;Je recommande ce produit de qualité.;0.1802723250696526;0.0;0.0;0.0;0.0;0.0;0.24698473809407004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1792;Extra, dans un très bon rapport qualité-prix. Met particulièrement en valeur des yeux de toutes les nuances de couleurs chaudes.;0.0001409471374780635;0.07108293416443072;0.0;0.0;0.0016372431937684126;0.0;0.07636087092205411;0.0;0.0004744896343623111;0.0;0.0035466298592754645;0.0;0.0;0.004696947934989686;0.003502475340062204;0.0
1793;"je suis habituée à ce shampoing, je l'utilise depuis longtemps il nourrit bien le cheveu  et ne décape pas la couleur; très peu de produit suffit pour un lavage en douceur!!!";0.0;0.0;0.0;0.0028510860579534776;0.0;0.0;0.0;0.0007309055172615936;0.08474734535803889;0.0;0.09672607256908697;0.0;0.0;0.001586330168462316;0.0;0.0
1794;,ce shampoing est plus efficace et moins cher que d'autres  il respecte les balayages et le rend plus lumineux . Je vous le conseille vous ne serez pas déçu .;0.0002288515015775331;0.0;0.0006615332971611017;0.00199302495467059;0.000380812370197939;0.0006741025371702257;0.00030610910100625235;0.0009017855119129967;0.00020545559893768371;0.1117669907068812;0.003273889599488238;1.5924190016290688e-05;0.0009459936087630295;0.0003323816894516439;0.0;0.0034062030492524793
1795;Bon produit quel que résultat à voir sur le temps livraison rapide;0.0;1.0006441717226766e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.005543301430721484;0.005419293866276394;0.0006937308442502506;0.31238784645848744;0.01831286855550827;0.013599660451841926;0.034006052884474135;0.03930476809478411
1796;Fan de ce masque qui est très efficace: après seulement 1 utilisation, on voit déjà la différence. J’adore et je recommande ce produit et sa gamme;0.06557514406322769;0.0;0.0;0.0;0.000449936232180195;0.0;0.0;0.0018898839390621394;0.013252500985511657;0.12551844521058664;0.0;0.0002635883314181419;0.011442418267827862;0.10971798572331518;0.061936130326465014;0.009419812958941563
1797;Le seul produit qui évite d’avoir des cheveux couleur paille, je le laisse poser 5 min et le résultat est surprenant —> des mèches bien blondes/blanches et des cheveux super doux;0.0;0.0;0.0;0.0;3.334281513169694e-05;0.0;0.0;0.07229276415727309;0.007397041773705093;0.006732746535528073;0.11736541598574171;0.00548729468188031;0.0;0.016048924266012093;0.012352204084837032;0.0
1798;Je l'utilise depuis 3ans. Ne rend pas les cheveux gras. Beaucoup de gens me demande ce que je met dans mes cheveux pour qu'ils soient si brillant.;0.001075748433360662;0.0;0.0031903933109536766;0.016121525286685562;0.0;0.0;0.0;0.006464288158974448;0.14046176825492596;0.0;0.0;0.0;0.0029876741096957434;0.027424757281868828;0.028540525757036445;0.0
1799;Appliqué sur cheveux EXTRÊMEMENT fin et fragiles, il les rend plus forts et redonne un peu de volume. J’ai donc pu noter une différence nette. Mais pour ce résultat il doit être appliqué plusieurs semaines. Je l’applique tous les 2 jours le soir pour que le produit pause un maximum de temps.Je ne mets pas 5 étoiles car il présente une odeur chimique très forte qui personnellement me gêne et que son prix reste tout de même élevé même s’il est bien moins cher que chez un coiffeur.Je recommande néanmoins.;0.028522210200488188;0.022568570294663977;0.041615047830207884;0.0005024021206811837;0.0;0.000700198394925406;0.0002227507493074774;0.0;0.012166729582021661;0.004452774915430215;0.0024341205781923812;0.00498007197059433;0.001490135100829748;0.017278019862349784;0.06659089147953985;0.016124838721391047
1800;Produit génial pour cheveux gris et Blancs !!!! Le meilleur <3;0.0009682668504017231;0.0014476545820785872;0.0003816092357723299;0.0;0.0;0.00036293431049564333;0.002394555850765354;0.0013298710596440146;0.013505240331151781;0.00900450687769148;0.03675211693924372;0.0;0.0006423778949463502;0.029833918160076366;0.0;0.016655307207541464
1801;Depuis déjà plusieurs années, je me lave les cheveux avec ce shampoing et je n'ai jamais trouvé mieux !!!;0.001071086885915597;0.0024300294367306926;0.0;0.0016041486453236568;0.0009183160608741584;0.0063234899209780975;0.0001840951322259611;0.0;0.029132579567304046;0.0008351475368339277;0.0070099946854649264;0.0013371131329524423;0.0024108059545811787;0.02238503937653013;0.001430753903976086;0.021555825224665596
1802;Excellent produit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1803;Parfait pour aider au démêlage sur cheveux longs mouillés;3.347637731878706e-05;0.0;0.0012322691632270383;0.0;3.355382997174275e-05;0.0005854880664002473;0.0;0.0008915341928870258;0.0009768240123266382;6.091237204314861e-05;0.0018660642070434032;0.0022522419426737527;0.0019581039573796184;0.01435786232726962;0.01433619629797718;0.0
1804;Génial pour la tenue de fin de coiffure;0.0021205505932555485;0.0011442664374089525;0.0008115254208761971;0.0;0.0008339859296103877;0.002098738621360994;0.0;0.0004700980841050177;0.00045851976832291566;0.005495566779135417;0.003600109987807817;7.638295690282357e-06;0.0025648320114502947;0.022368365501021878;0.006307507792205913;0.009536274865289934
1805;Fonctionne très bien après quelques utilisations sur les cheveux. Ke blond reste éclatant et vite moins vite au jaune. Par contre il faut faire des soins car il assèche les cheveux.;0.00030283709688776195;0.0;0.0;0.00013631694913916802;0.0;0.00024693895983872184;0.0;0.0035415079030211155;0.007161811275831272;0.007639018063418698;0.025911400593315103;0.00061492225322861;0.0;0.04469334999207718;0.05315513825148379;0.0052906064947050345
1806;"J'ai eu la chance de tester la ""Nude Magique BB Cream"" de Loréal Paris.";0.0001307387121816318;0.0;0.0;0.002315789319176014;0.0;0.00015889026112776784;0.0006329001666916047;0.0;0.0024355264574999636;0.0;0.001357230244330745;0.000720262061685978;0.0018900832843963748;0.012422579597379016;0.0016224915928321297;0.00760720671787514
1807;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1808;Caractéristiques principales annoncées :;0.00010334767417925413;5.751753188335452e-05;0.0001167891778676518;0.0;6.498655340984084e-05;0.0;0.0;0.0;0.0004143011547654549;0.00022581001581201932;4.318612277283065e-05;0.0;0.0;0.0;3.6504401586286375e-05;0.0022675675353830958
1809;' BB Cream Perfecteur de teint universel 5 en 1 :;0.00034825808936423476;0.0;0.0;0.01146405958458522;0.0;0.0;0.0;0.0;0.0021137239916774425;0.0;0.008866696985177605;0.0;0.0;0.0;0.01272411341105491;0.006916318432771654
1810;' Couvrance idéale, ultra-légère,;0.0010484083907916887;0.0;0.0006959261872978762;0.004500905503361301;0.0;0.0;0.0002152842202657796;0.0014148163422221733;0.0017305229958409264;0.00015178095953980884;0.0035494437776302417;0.002471500054501135;0.00045137009195152206;0.0033180647380987274;0.0011413233475430211;4.498377233472148e-05
1811;' Hydratation 24h,;0.0;0.0;0.0033409015466198053;0.0014061672449587742;0.0;0.0;0.0;0.0;0.0;0.0;0.006180159721750803;0.002285058854254829;0.00553368118123939;0.0;0.002384768585802584;0.0
1812;' Protection UV,;1.1090409055913281e-05;0.0;0.0;0.0003482405069684745;0.0;0.0;0.0;0.0;8.605273974271692e-05;0.0;0.0;0.0;0.0;0.0;0.0005986649788956867;0.0012821374580922855
1813;' Anti-oxydant,;0.0;7.795026461995526e-05;7.716422305511573e-05;0.003048463744169652;0.0;0.0;0.0;0.0;0.0024724955914428113;0.00032128110927339543;0.0014112701904710168;0.0005924144516675563;0.0;0.0010047632762585626;0.0009366691457029771;0.0024824855985674413
1814;' Peau nue parfaite, teint unifié sublime.;0.00017332544213836162;0.0;0.002728782626895153;0.1120544789710982;0.0;0.0;0.0;0.0;0.0;0.0;0.007310706984947962;0.0;0.0;0.0;0.011077180290484425;0.0
1815;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1816;A l'application, on est surprise que la crème soit BLANCHE (non teintée). Puis, tel est auto-bronzant incolore, elle se teinte en fonction de l'acidité de votre peau. Il faut donc quelques applications pour parfaire le dosage idéal...;0.00046329294785917567;5.921834720758167e-06;0.00027537108000244505;0.052042451329376925;8.785965091638957e-05;0.0;0.0008358884380241418;0.00026127391941764403;0.0031023863056208333;0.0016284421151216398;0.01711461679059549;0.0009009339531780446;0.0;0.00045808345507231075;0.03728315385087538;0.0
1817;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1818;J'applique mes 'BB cream' après ma crème de jour (CLARINS Multi-Intensive - Crème Haute Exigence Jour Peaux Très Sèches).;9.877633956451238e-05;0.0;0.0;0.0026220122518127473;0.0;0.0001004542698446463;0.0;0.0;0.0016042021007091662;0.0;0.0005988718769079597;0.0;0.0;0.0;0.0346340273201997;0.004334493337210092
1819;Je ne peux donc dire objectivement si celle-ci hydrate réellement ?..;0.00025709759805131607;0.0;0.0;0.006842739341321036;0.0;0.0;0.0;0.0;0.0;9.634016380698295e-05;0.005321043541992888;0.0;0.002546283058323342;0.0197628263200198;0.0;0.0
1820;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1821;Ce que j'ai constaté c'est qu'il n'y a pas 'd'effet paquet' ! Le teint est halé très naturellement, sans viré au jaune, ce dont j'avais peur. Car je n'ai pas l'habitude d'utiliser des produits de Grandes Surfaces.;0.0005452139484324403;0.0011132020946871457;0.0;0.006457388424076609;0.0;9.613223808740704e-05;0.0;0.0007828327005711858;0.07884161834148032;0.0016455547493840262;0.013059286404125077;0.0010867060195437813;0.0;0.0024123773432465495;0.016894704273077484;0.006263315585223917
1822;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1823;Elle ne rentre pas dans les sillons & ridules comme certaines...;0.0;4.5557876173804893e-05;0.0;0.0006916038835196048;0.0;0.0;0.0;0.0;9.363378221772647e-05;0.0;0.0006698345534681195;0.0;0.00019736960668958537;9.352522246622343e-05;0.0010124278098121882;0.00013095377835314512
1824;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1825;"' Je suis Européenne, Blonde aux Yeux Bleus & j'ai testé la teinte : ""Peau Médium à Mate"" & NON LA TEINTE ""Peau Claire à Médium"" COMME INDIQUÉ.";0.0008233107018288954;0.0;0.0;0.1081661580921442;0.0;0.0;0.0;0.0;0.0017100420509808133;0.0020580467376581472;0.029332622941442427;0.0;0.0;0.0;0.012754278564401004;0.00037779587936586127
1826;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1827;Pour un prix avoisinant les 14,50 €uros, actuellement j'ai remplacé ma BB Crème par celle-ci qui me coûte beaucoup moins cher, même si à l'application je dois en mettre plus pour un BON RÉSULTAT.;0.0;0.03533397761413336;0.0;7.443405105100487e-05;0.00029273155557109305;1.8477341898415306e-05;0.0;0.0;0.0;0.00012939680681344116;0.0019048532950294269;0.0038380546257045334;0.0;0.011403970349740628;0.05163989527145528;0.0
1828;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1829;"En conclusion, je RECOMMANDE cette ""Nude Magique BB Cream"" de Loréal Paris, mais UNIQUEMENT en teinte ""Peau Médium à Mate"" :p";0.0002492806411787771;0.0;0.0;0.06147282380792761;0.0;0.0;0.0004963031932320534;0.0;0.0017889549748352344;0.0;0.006130404629236619;0.0004204279135455305;0.0;0.0014670131677434264;0.010253394727562419;0.003984360401735024
1830;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1831;Mon conseil Perso (Démaquillage PARFAIT) :;0.0;3.146109284278051e-05;0.0008607346635805829;0.0;3.33747014166219e-05;0.0;0.0;0.0029057126871359145;0.0014020530827114008;0.0;0.002336487883089646;0.0009299209922474033;0.0;0.0005194773446859878;0.003594218391844307;1.2023852156168246e-05
1832;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1833;* Clarisonic - Kit Clarisonic Mia 2 - Brosse Nettoyante Pour la Peau - Blanc;7.324641880076337e-05;2.033084009305941e-05;0.0;0.053930754522753394;0.0;0.0;0.0006036319438607429;1.821374543314345e-05;0.002999686381249649;0.002132172533016503;0.009538489655892544;0.0005204765396232572;0.0;0.0;0.001670300053122861;0.0
1834;* Yes To Carrots Crème Nettoyante pour le Visage Quotidien 170 g;0.0;0.0;8.294003307234066e-05;0.0036500988401078323;0.0;0.0;0.0;0.0005561742710277594;0.0014271625768407434;0.0;0.0034816168430864;0.0;0.0028634605706430723;0.00044768602115372453;0.004742085533181472;0.0
1835;Idéal pour les cheveux gris , donne du reflet et une bonne nuance à votre chevelure. Idéale aussi de temps en temps pour les cheveux blonds qui ternissent;0.0007755443620002414;0.0;0.0005070039119987828;0.004770758528296944;0.0;0.001105071947345138;0.0008327908472685647;0.0016175493517736885;0.011725862638265725;0.007155887646799284;0.030392056218167873;0.008097957656120041;0.0060750427482770715;0.012968718962531822;0.0034686907158183373;0.04550041962509479
1836;Avec ce shampooing ma couleur dure beaucoup plus longtemps je n’ach Que celui-là;0.0;0.0005218707174026379;0.0010668275912786727;0.0;0.0;3.423450384991741e-05;0.0009370257924572825;0.0;0.0;0.0021942593306408516;0.12541250762407388;0.0;0.0;0.0;0.0;0.0
1837;Passé l'effet de surprise du à la couleur,j'ai pu découvrir que le shampoing dégage un parfum délicat et frais bien agréable.;0.0;0.0001801540631205142;0.0011114617838114892;0.0;0.0;0.0;0.0;0.0030197469125901153;0.0;0.0012587526089893116;0.11257467481069298;0.00035529178826964355;0.0;0.0;0.0;0.002365031469649917
1838;Sa texture entre la crème et le gel ne mousse que très peu, ce qui n'est pas plus mal .Elle se rince très facilement  et laisse une chevelure douce et brillante qui sent très bon .;0.0004009442897629873;0.00024026677770779564;0.00024959322490023146;0.0011036845481100926;0.0;0.0;0.0;0.09235787072842028;0.004691929586257567;5.375303022857765e-05;0.00040516286701325663;0.0;0.13456365429090483;0.006868116967577584;0.010163365162787564;0.0011859440720294982
1839;Bon produit que j'achète régulièrement;0.0007380703592418066;0.0007221418963546281;0.0;0.0;0.0;0.0022046095293110474;0.0;0.0;0.007056550549803413;0.0;0.002827776718886184;0.003319376668017109;0.0;0.009933058285247544;0.0;0.004484975506962837
1840;Ce produit est manifique il sans très bon sa texture très très bien je le recommande à toute personne qui on les cheveux très clair;0.08213582012226553;0.0;0.0;0.0027836983840642754;0.0;0.0;0.0;0.0;0.0;0.0;0.007382624244097331;0.0;0.17862112847880718;0.0;0.0;0.0
1841;Shampoing qui rend de l'éclat à mes mèches blondes !!;0.0013501244352965428;0.0;0.0002361085474548245;0.0;0.0;0.0;0.0008699644658158947;0.0;0.007709672379575572;0.0010391914775508748;0.02634852445366317;0.00832395399926342;0.0;0.011283461552803973;9.78995724419741e-05;0.0
1842;Prix très attractif , je payais le double chez mon coiffeur ! Merci;0.0;0.05582600241622275;0.0;0.0;0.00019747082618354933;0.00014877155580835926;0.0005027849843763466;0.00024638144388112267;0.003028226578256446;0.0;0.0008119857320104319;0.0018969883574002123;0.0014849772255763657;0.006344758887675177;0.00010256693511914171;0.007018345865421103
1843;déjà utilise par mes soins depuis plusieurs années. A utiliser une fois toute les semaines ou mieux tous les 15 jours;0.0003933147159753427;0.0;0.0;0.0;0.0006114932545774162;0.003804469521276323;0.0;0.0;0.2374400835591652;0.0005499047269540309;0.0005951673647076555;0.0;0.00020277185540627817;0.00888385179979399;0.00024667071964896384;0.006703838731744918
1844;Bon produit RAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1845;une evaluation bioen tardive pour un produit au top. je suis desolee pour cette evaluation  vraiement tardive mais j avais zappe.;7.54558752748328e-05;8.235329848728199e-05;0.0;0.0004079690333536641;0.0;0.0;0.0;0.0002135606733921266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1846;tout reste parfait néanmoins.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1847;tres bonne journee!;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1848;"pas cher! super qualité; mes shampooing sont espacé de 3 jours reste propre doux et brillant...Que demandé de plus je recommande livraison super rapide...";0.05615608897888831;0.0;5.6696770290056174e-05;7.555151165074076e-05;0.0;0.0;0.07683773588488471;0.08706334020526382;0.005726605584091427;0.0;0.0;0.18604122424055075;0.0;0.0;0.0;0.0
1849;Cheveux doux. Plus du tout jaune mais blond très clair. Bonne odeur. n'habime pas les cheveux. Parfait pour les cheveux blancs/ gris.;0.0007515605939983629;0.0;0.08616078509061102;0.0009322392982126667;0.0;0.000493168877786014;0.0013678095910035744;0.09408902044763431;0.012605686939481595;0.010668236272564606;0.055343214453881975;0.0005280292736029707;0.0;0.0;0.0;0.002996843299787496
1850;Correspond parfaitement à mes attentes l effet est excellent sur les cheveux blancs il les fait briller, leur donne du volume.;0.0023697210242764745;0.0019341036194156461;0.001224982479434878;0.0052201705488067246;0.07730858356174097;0.000412062684907771;0.0008970093388073664;0.005472771474022051;0.005265365294520672;0.003311716789829684;0.04810953758389663;0.0;0.0;0.011730959723424516;0.004924025094049842;0.008729103709083759
1851;A recommander. Livraison rapide et parfaite.;0.12159551004216762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3915596656930001;0.0;0.0;0.0;0.0
1852;Aussitôt reçu aussitôt essayé shampooing et soins juste incroyable!!!;0.0;0.0;0.0;0.0;0.0;0.0;0.00020883687936078314;0.0;0.0;0.00016167334357843074;0.0;0.0;2.0438813111317836e-05;0.019992279098451013;0.0;0.11304928655229732
1853;Bon, après je ne vais pas vous mentir, c'est l'effet que j'ai avec tous les bons mascaras de qualité des marques leader dans le make-up, des cils bien épais, allongés, et surtout bien séparés comme j'aime ! Car l'effet pâteux de certains mascaras finit toujours par me retourner ou me faire tomber un cil en fin de vie sur les bords des yeux, qui lui finit par me faire pleurer l'oeil en allant échouer dedans ! O_O;0.000684461959869988;0.00035561858004650235;0.0001456638713334889;0.00020711241853568183;0.0;1.0703919824917823e-06;0.035576103609534636;0.000590059713775963;0.0;0.0008346530530813991;0.00902333533918118;0.0;0.004056981224931972;0.005256143017132308;0.013152308084759161;0.0036726175378152853
1854;"Là c'est niquel car il est léger avec l'huile de ricin en plus qui fluidifie et allonge ! ;-)";0.000151304780382342;0.0004185345443942319;0.003879375749872978;0.0022277076780200886;4.426554453995699e-05;0.0022925109527509964;0.002145180979408787;0.0031980568045393326;0.0;0.0005465008674372854;0.00032179936979255595;0.00014293156804346538;0.0005601536731309743;0.01357959401789839;0.008687680840579831;0.003722603359919426
1855;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1856;La tenue est parfaite sur la journée et le noir intense magnifie le regard ! *_*;0.0006947966738002876;0.0005696359000625327;0.0006999274976467374;0.0015012740502822355;6.03505260584714e-06;0.0;0.00042906504432868223;0.0;0.0;0.0;0.04216042045880532;0.0;0.00470451158735803;0.0;0.0216488113531365;0.0024219603091401747
1857;"Donc oui j'aime, et je le recommande ! Il arrive parfaitement emballé et est en plus joli avec ce petit côté or rose ! ;-)";0.057856494376980386;0.004928996795002041;0.003061148208297752;0.004151021665822464;0.0;0.00027617981497511407;0.001097577309179512;0.0;0.0007783980503455661;0.0;0.014164510209607501;0.004184654650456302;0.0018712188566373195;0.00643008050064532;0.007218711653166425;0.03316556494869801
1858;Belle fin de journée/soirée !;0.0015667983617927586;0.0011288854299886146;0.0014692572462622893;0.001623405678649741;0.0;2.057838784968203e-05;0.0;0.0;0.0;0.004497948439356412;0.02391494351862514;0.0;0.0003122672943137053;0.0052775809796820825;0.018962255689410488;0.0
1859;Ela;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.925582617669114e-88
1860;Tro bien on dirait on a des faux cils quand on le porte longueur épais recommande vivement tien ses promesses.;0.06072643826706892;0.0007389782607051128;0.0;0.0;0.0;0.0;1.5872846203975797e-05;0.0004176947090220433;0.0;0.002129778093130721;0.00451968308321403;0.0;0.0021153733413216435;0.009408860721430025;0.008719643855071143;0.002031077952673457
1861;Shampooing qui fonction super bien;0.00022457703773134526;0.0;2.9679285672377882e-05;0.000857237623101741;0.0004282380776806863;0.0;0.0;0.0006093373822163901;0.0;0.0;0.0017846667286635005;0.0;0.0006210367497405178;8.038050715794085e-05;0.0005932093044759789;0.00041435537476713067
1862;Super mascara ! Il fait des cils courbés, bien noirs et volumineux.;0.00022407378457018327;0.0;0.0;0.0;0.0;0.0001904109143761603;0.00020636978965945664;0.0;0.0001457262730722436;0.0;0.00203625124214911;0.0;0.0;0.0012211836460850553;0.0036867605958174855;0.0006174385995027732
1863;Oubliez les faux-cils ! Achetez ce mascara. C'est le meilleur.;0.00028515380582330263;0.0018898056518860831;0.0;0.0;0.0;0.0;0.0;0.0;0.002048112104572176;0.0;0.004017314528191004;0.0;0.0;0.018148140571647372;0.008647560229578846;0.004694699066042799
1864;Excellent produit. Entierement satisfaite. Je m'en sers depuis longtemps et jamais trouvé un produit qui égal les performances de celui ci.;0.00021115938846780582;0.0014886578049792326;4.623497173970034e-05;0.0011080993735899953;0.0;0.07837409531188286;0.0001622896797173853;0.0;0.00038427309709727404;0.0013118239495869448;0.0009783642517338;0.0002474121642120185;0.0;0.00443250416827043;0.0007034902074647311;0.008837308450514923
