;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
471;Les hommes ont la chance de souvent bien porter le cheveu gris , pourquoi s’en priver !!;0.0;0.00023636590528840174;0.0007722267683236857;0.0;0.0;0.0;0.0006978911829319938;0.0011672792550929973;0.0007873298261307066;0.00044891309800861295;0.0010299179379749128;0.0020852550388877024;0.0;0.005064473257851934;0.0;0.0016572732292557315;0.0;0.03300149275181326;0.0;0.004608772000829671;0.0019834502524813465;0.0;0.0;0.0;0.0008198792134500533;0.0;0.0007046761719722124
472;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
473;Pour en revenir à la pose, sur cheveux secs parfaitement propres ou bien essuyés après un shampoing , on applique ce gel et on laisse sécher normalement.;0.0;0.0;6.15526278472875e-05;0.0016322726918388195;0.0;0.0;0.0007170046067641218;0.0;0.00033627482485498343;0.0004985819366938446;0.0021281244304924484;0.0019382810852699424;0.00042057230781041124;6.51328058200106e-05;0.0;0.000492195975087763;0.09950186230077651;0.0009512581170880885;0.0;0.0013313133682181903;0.0025204985244585473;0.0;0.0;0.003942600024147383;0.0;0.0;0.01807246067715226
474;L’image sur le packaging rend parfaitement car le résultat est très proche ... il faut prendre en compte les variables de couleurs de cheveux.;2.942118927154172e-05;0.0;0.0;0.0015799904540108286;0.0025133749617681587;0.0012411132990376857;0.0005439551595132996;0.0;0.0008817062579549358;0.0;0.0048951579278004006;0.0;0.0;0.0;0.0;0.0;0.0;0.004401187611643041;0.005573350044912288;0.00024210969405683735;0.001578717187772763;0.0;0.0;0.0037973742017554843;0.005692081696307028;0.09620332955854376;0.018353359784090615
475;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
476;Dernier point, mon mari nage tous les jours, aucune surprise à attendre en sortant d’une eau chlorée.... pas de cheveux vertes ou violets !!! Un bon point !!;0.0005900659085801757;0.0;0.0007367535181358799;0.0;8.285170342113981e-05;0.0005741810956707592;6.3363296507099e-05;3.422479769824028e-05;0.004911711287143494;0.0005701241659880917;0.004225232117210891;0.0005009615540325047;0.00034930733255886324;0.0;0.0;0.003984160838598674;0.00017248024305939648;0.005896379914029606;2.9978869416403556e-05;0.011730086730906582;0.005578388306015343;0.0;0.001577826318792255;0.003253441777031334;0.0085554317992482;0.009388492597315038;0.006188944323401982
477;Très bonne crème,  j'ai la peau sèche....et elle me va parfaitement...l'hiver je prends la teinte la plus claire,  l'hiver je prends la mate,  elle n'est pas trop foncée, ça fait très naturel, et elle cache les petits défauts de la peau,  de plus indice 20....et très agréable...légére... très satisfaite du produit..;0.0;0.0;0.0;0.07961904745776249;0.0;0.04184204230373617;0.0;0.0;0.0;0.0;0.005416975642022529;0.0;0.00028498327858401354;0.0;0.0;0.0;0.05778522390939165;0.005302657695888349;0.0;0.002607433682765142;0.0008745355413090487;0.0;0.0007380466352541453;0.0020037584506617323;0.0;0.0;0.08650780107150513
478;Je recommande ce soir qui est le.plus efficace que j'ai testé. Seul point négatif... le prix.;0.06854174344939011;0.04841301173123851;0.0;0.0007384295193812144;0.0;0.0005462930115173632;0.0;0.0;0.001110185446474177;0.13241680353681873;0.00030104998010572993;0.0;0.0010441186467123028;5.532905517396752e-06;0.0;0.0;0.0004893587562733096;2.3058214537000502e-05;0.0;0.003372032546336606;0.0;0.0014297678914713546;0.0;0.0005979194912792344;0.0005496108041318164;0.002582036723148963;0.004099549340855841
479;Palette sympathique mais si vous souhaitez avoir un effet « zéro matière » alors passez votre chemin en revanche si cela ne vous dérange pas que l’on voit très clairement que vous porter du correcteur alors elle sera certainement faite pour vous :-);2.9263386007681064e-05;0.00040632859934909945;0.0002005144631206485;0.0003166120224718014;0.0;0.00010118076505716124;0.00014593260071330753;0.0;0.0002497400599101977;0.0006839915994896816;0.00039562298147737554;0.0002915582082540027;0.004366778369791383;0.0011581427379719579;0.0;0.0012718314874065714;0.0;0.0002647630455391634;0.0006351909000932168;0.007061999907893517;0.0004513836417760372;0.0;0.0002170088323668133;0.0;0.0017144571139183652;0.014556043056701874;0.005343166278786792
480;C'EST UN TRES BON PRODUIT EFFICACE NE LAISSE PAS DE TRACE SUR LE VISAGE LA PEAU A MEILLEUR ASPECT JE RECOMMANDE;0.07118818942601646;0.0009149535785900381;0.0;0.08909232211635772;0.0;0.0;0.0;0.0;0.0011868694216328327;0.13666872107943456;0.0;0.0;0.0027988772831236647;0.003744838378661512;0.0014507011170315875;0.0;0.004570953872308946;0.016051182069537775;0.0;0.000861115953254478;0.0;0.003857963503199246;0.0;0.0;0.00528147394605955;0.0;0.0012839470266500415
481;J'ai les cheveux blancs et utilise depuis des années ce shampoing.  Mes cheveux sont magnifiques suivant les dires des coiffeuses qui me font les coupes. Mes cheveux sont blancs mais pas jaunes???? pas secs pourtant je fais des shampoing tous les 3 jours max. Je recommande vivement ce produit.;0.041894048355906974;0.0;3.753557707261331e-05;0.0;0.0;0.0;0.0;0.0;0.000807313354186207;0.0;0.005186570679126288;0.0;0.0008286895406303387;0.0;0.0;0.0;0.0763666360056347;0.09234500624916524;0.0;0.0;0.09939838349659204;0.0;0.00010585770939060957;0.0;0.0;0.0;0.0
482;Vraiment un tres bon produit javais les cheveux sec du a un shampooing dune autre marque qui ma tuer les cheveux et le soleil aussi. En une seule application jai sentis deja la difference sous la douche. Jai combiné masque et shampooing de la meme gamme le top;0.00038014655552248553;0.0;0.0004269454935943263;0.0014865752463574663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007310645271374046;0.004055568590246036;0.07453589275077513;0.010922731562320428;0.0;0.08556620866642557;0.0;0.0;0.0;0.0011508746638513791;0.0;0.0;0.0;0.03901543550251953;0.0;0.0
483;Un produit top pour les blondes, méchées ....... parfait cheveux doux, faciles à coiffer, et éclat du blond parfait. Déjaunisseur TOP mais ne pas trop laisser poser 'reflets bleus°...;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07166838642334049;0.0;0.0;0.0;0.0;0.0;0.0;0.08165972243656354;0.0;0.0;0.1481640868571823;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
484;Je suis  ravie pour une première  fois .;0.0012117159461311488;0.00164682172251442;0.0;0.0003690316717494033;0.0031008736302596813;0.0;0.0;0.0;0.0;0.00415599766361973;0.0;0.0;0.0;0.0018871753321155667;0.0022425944684454032;0.009273325216010733;0.0;0.006356927966931667;0.0;0.0;0.020770637460079167;0.0;0.0020827764733056557;0.0;0.0032130614408680852;0.0;0.0
485;Tres bon anti cerne est très crémeux mais a bien étalé avec  le fond de teint;0.00018947802222559596;0.0;0.0;0.014905325613148107;0.0003516164034279501;0.0;0.0;0.0;0.0;0.0;0.0016754619852132069;0.0;0.0018377787666543416;0.0;0.009672013121193852;0.0;0.0;0.0014128979354584726;0.0;0.026485103667852273;0.004850942040153866;0.0;0.010706235430592301;0.0;0.0;0.0;0.035198026873951675
486;Je recommande +++++ !!! J'ai acheté le shampoing, le masque et l'huile... et bien pour la première fois en 15 ans, je ne regrette pas mon achat ! J'ai essayé un tas de produits pour réparer mes cheveux et donner corps à mes cheveux fins mais sans succès. Or la, mes cheveux sont super doux, légers et brillants. Quelle facilité au moment du brushing!! J'étais toujours obligé de passer 36 fois pour lisser mais là non et pour la premiere fois je n'ai pas eu besoin d'utiliser mon fer à lisser après. C'est ma coiffeuse qui sera ravie de l'apprendre lol. Franchement je n'en reviens pas. Je l'ai acheté suite aux commentaires et à mon grand étonnement je suis moi aussi surprise et ravie de cette gamme de produits. En plus ça sent boooonnnn ! Vraiment top !;0.022878421511589593;0.0;0.0009112040129291806;0.0007201301417759824;0.002792781230246547;0.003512099185375371;0.0007977859894940355;0.04035806610061331;0.042828851748080835;0.004398348220237071;0.0;0.00022184781746056276;0.0008500883411821179;0.04164822453033754;0.00417074415932212;0.003224181325311589;0.0077227870779617925;0.006290374059499783;0.0011856360478647422;0.007899105749919508;0.019342848957211844;0.009280779850987854;0.011517139936130986;0.0001854401589197945;0.07492730651071591;0.005770550949606561;0.0035586026103951785
487;J'ai reçu le produit avec 2 jours en avance par rapport au délai.;0.0;0.03970370170958957;0.0;0.0;0.0;4.4092488618190495e-05;0.0008587139114507448;0.0;0.008130446379998034;0.0;0.0006766898969668186;0.0;0.0;0.0;0.0;0.1130302920767408;0.0;0.0;0.0;0.0;0.0;0.0;0.002126958109187241;0.0001995756578029402;0.0;0.00216372636898376;0.0
488;Simplement ce dernier doit provenir d'allemagne car meme si le bidon est en Français, il y a une grosse étiquette allemande collé sur le coté collé du bidon. (visiblement ce sont les conseils d'utilisations).;0.00011560017727221959;0.00020229290679607653;0.0002985910434776307;0.00013865027065445456;0.00012212249847271125;0.0006375026925168139;3.130334050593163e-05;0.001356057695337885;0.0;0.0005029394710149983;5.655700185986146e-05;0.0;0.0006496302190339207;0.0029035136698466356;0.024873201823821047;4.790664315608358e-05;4.272113608770901e-05;0.0001032382459713878;0.005522716565588165;0.0;0.0;0.0016117430975305551;0.0011540157311919763;0.00012800051435629513;0.0022610351314377476;0.005369476682610536;0.005425467889400497
489;Pas de souci pour moi, mais faut le savoir.;0.0;0.0;0.0006745551899395578;0.000388317514437667;0.002230425348381249;0.0;0.0;0.00013934656460150025;0.007613910929414369;0.00014860148720041472;0.0006625659084001425;0.0002995507003523823;0.0;0.003263073591725309;0.0;0.002113252333248245;0.0;0.010694091734073997;0.002148298581691619;0.006791143670053032;0.00033927892424500593;0.0012037225022268519;0.0;2.9687755867543126e-05;0.0;0.02296621723440698;0.007058552091759303
490;tres bon rapport qualité prix  et tres satisfaite du shampoing  pour cheveux colorés  je l évalue 10 sur 10  et je le recommande a tous clients pour cheveux  colorés;0.06228445795717048;0.07835537462176487;0.0;0.0;0.0004961321913171387;0.08901500988401839;0.0;0.0;0.0;0.0;0.0008582992619187046;0.0;0.0;0.0;0.0;0.0;0.0;0.0017482535834639806;0.0;0.0;0.0;0.0;0.0;0.00026219039872484853;0.0;0.0;0.0
491;Très bon produit, nourrit sans graisser. Je rachèterai ce produit qui convient très bien à mes cheveux secs. De plus l'odeur est très agréable.;0.00022115113643263363;0.0;0.09787959082955061;0.0;0.0;6.767822833946551e-05;0.0;0.007029506761185878;0.0;0.0;0.0;0.0;0.0003171875300460367;0.008909498545013347;0.0;0.0;0.1452169123883124;0.0;0.0;0.0;0.003929093584770115;0.015211193396696321;0.0;0.0;0.0;0.0;0.0
492;Ce shampoing violet marche bien sur mes colorations blondes, il atténue le doré que je n'aime pas! je le recommande;0.05943550435387441;0.0;0.0;0.0;0.00019607144772705367;0.0;0.0004029810311075758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008102842825699805;0.0;0.10082794751776969;0.0;0.0;0.0025468909263881103;0.0;0.0;0.0;0.0;0.0;0.0
493;Excellent produit de loréal pour blanchir les cheveux méchées trop jaunit. Idéal en deuxième shampoing. Texture agréable, rend légèrement les cheveux secs faire un soin après. Je recommandes.;0.0;0.0;1.1269031952126834e-05;0.00047706650527299955;0.0;0.0;0.00047991613522862636;0.0;0.0;0.0;0.0;0.0;0.09881322187558228;0.0021284456255524216;0.0;0.0;0.1020771133947627;0.04386202439828931;0.0;0.0;0.0;0.001317517663420994;0.0;0.0;0.0;0.0;0.000722806622369202
494;Cette crème est une bonne alternative au gel. Maintient bien les cheveux en place tout en laissant les cheveux souples. Effet naturel. Vraiment bien sur cheveux courts.;0.0;0.0;0.0;0.0;0.0;0.0;0.00047799345918140716;0.0034463175676307236;0.0024374637339976773;0.002325908841781848;0.00029681097007914565;0.0;0.0002805043289169787;0.005470711206573498;0.0014552700357716708;1.3990228074175143e-05;0.001335529992922411;0.0011300571952544871;0.0;0.0010798285557253892;0.004118855825780612;0.0016474772749836427;0.000558799342826519;0.00012364797254713221;0.006743297395246776;0.0015008816430209613;0.0017970393145207541
495;Très déçue - réactions de la peau - dartres - pas bien tolérée du tout - A 72 ans c'est la première fois que j'ai ce souci avec une crème visage.;0.0;0.0;0.0;0.06456137344014418;0.0011044900075557922;0.0;0.00021365640817277542;0.0003413009368140219;0.0109114089717616;0.0;0.0;0.0008773628155248117;0.0020272851796972356;0.0;0.00019760894486855235;5.179825839389914e-05;0.003052622471997865;0.0;0.0;0.0;0.025185458700477715;0.0035260269939314855;0.0;0.0;0.0;0.0;0.0037797199591077077
496;Si c'était possible j'en demanderais le remboursement ! !!!;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1790792519418302e-05;0.0;0.0;0.0;0.0;0.0014412587718436556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004326747463756485;0.0;0.0;0.0
497;Je souhaiterais contacter le vendeur !;0.0003405979252082854;0.0;0.0;0.0;0.0;8.35807053705587e-05;0.0;0.0;0.0;0.0005071107860836374;0.0;0.00016450785403878944;0.0;0.0;0.0005317593037420197;0.004813791628557793;0.0;0.0;0.0;0.0;0.0012931267366183138;0.0;0.0;0.0;0.0;0.0;0.002114665692601455
498;Très bon produit professionnels je ne regrette absolument pas de l'avoir commander merci amazon;0.0003215120413765766;0.00030639018676192393;0.0;0.0;4.954045868386882e-05;0.0009646210192865569;0.0030630705641590005;0.0006505271989180496;0.0038849106480464504;0.0028808177742012083;0.0;0.009396478017169554;0.0;0.003420262383825442;0.0013452442355410216;0.02546017530303001;0.0;0.009127816175291976;0.0;0.003916447859561787;8.238795754212759e-05;0.0;0.006180885049492959;0.0;0.030053788351767693;0.0;0.0007833043975727371
499;produit pas conforme aux attente c'est de l'eau ca ne tient rien;0.0;0.0;0.0;0.0;0.17534073922789428;0.0;0.00012923136146892296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002003744247431358;0.030552621839543454;0.0;0.0;0.0;0.19373937527187957;0.0;0.0;0.0
500;Nous avons enfin trouvé à un prix très compétitif.;0.0;0.07310330508403816;0.0;0.0015269985830968114;0.0;0.0003046820923552076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.71613115612038e-05;0.0;0.002872191690177981;0.0;0.0;0.00048235222192247754;0.0017827338949611795;0.0015867270354311654;0.013735546055303503;0.0;0.04559661069440802;0.0;0.001510359981801304
501;Très efficace pour redonner éclat et reflet aux cheveux blancs ou poivre et sel.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1217569746407887;0.0;0.0;0.0;0.0;0.0015164119563034558;0.0;0.0;0.09233435403072345;0.0;0.0;0.0;0.0;0.0;0.0011228693169092628;0.0;0.0;0.0
502;Je l'ai testé ce week-end il est cool ! Mais je ne suis pas restée assez longtemps pour donner un avis complet avec plus de précision mais vue le prix je ne vais pas me plaindre !!!;0.0;0.030097343886824918;0.0003521068246155386;0.0017848601389665946;0.0;0.0;0.0;0.0;0.0013000072608182144;0.0007950995859812927;0.0003588331734603977;0.0;0.0049062658904395475;0.001042042830389946;0.0;0.005787847198875181;0.0016745687315728281;0.011914179776961716;0.0;0.006304177954444675;0.0012910459887437713;0.0;0.0015694268362393625;0.00019168269057415918;0.005875165118422308;0.019377303745145347;0.0031937058369916277
503;très bon produit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
504;ne colle pas, tiens longtemps, un peu cher cependant. a recommander pour ceux qui ne veulent pas utiliser du gel mais plutôt de la  pâte;0.07618991132734464;6.0910306389267315e-05;0.0017020160850506898;0.0;0.0;0.0;0.0;0.0;0.12423775451949678;0.0;0.0;0.0;0.0;0.0;0.0028683277422899517;0.0;0.0;0.0;0.0;0.006206874563363481;0.0;0.00344945906293729;0.0;0.0;0.0;0.0;0.0048453755342087335
505;Je ne suis pas très convaincue.J'ai voulu vraiment faire les six semaines afin d'avoir un avis objectif.Cela revient cher au final , la chute a peut être diminué, et encore j'e n'en suis pas très certaine , mais c'est tout.Je ne réutiliserai pas je crois.;1.3770979669566465e-05;0.00015803928464205074;0.00017509191421809779;0.0;0.0;0.0;0.0;0.0;0.006546321869094596;0.00219481339651438;0.0;0.0;0.00017833044044356368;0.0016481276662601487;0.0005763290507286005;0.004289661553469345;0.0;0.006496589828092282;0.0006319691629033469;0.0;0.0036433309165382487;0.0001695125726457317;0.0006760179552243962;0.0;0.006476406317743017;0.010990280912307525;0.0
506;Ne laisse pas de mèches bleues, le meilleur testé jusqu'à présent.;4.7483204086971084e-05;0.0009240997532574358;0.0007309677064819877;0.0;0.0;0.0;0.0;0.0;0.0004635431887160522;0.0007125236079990845;0.0017501313526539135;0.001194657269805191;0.00031654627045250595;0.005764786874832487;0.0;0.0;0.002625280391812876;0.07668644653133491;1.8810119333170425e-05;0.0;0.003172980730404863;0.0;0.003108021970517084;0.0;0.011241788661548445;0.0;0.0
507;Laisser poser  minimum 10 minutes pour un bon résultat;0.0;0.0;0.0;0.0;0.0002860561872957773;0.0;0.0;0.00045471991184588295;0.0;0.0019260498349398367;0.0;0.0;0.0;0.006604818385715382;0.0;0.0;0.0;0.02083260340019214;0.0002677262712979549;0.0;0.0;0.0;0.0;0.0;0.0;0.13965396120132637;0.0
508;J'ai reçu ce tube de bel avec un scotch sommaire pour tenir le capuchon. Je me suis demandé s'il n'était pas reconditionné.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013373083511894715;1.1586959167394036e-05;0.0;0.0;0.0;0.0;0.0;0.0004131766281170797;0.06457684567109141;0.0;0.0;0.0;0.0;0.0;0.0013875256635060558;0.0;0.0007180611534136001;0.0;0.0;0.0005954881520772791
509;Tentant de l'utiliser, je m'aperçois que le  mécanisme du tube ne fonctionne pas. Mes soupçons étaient donc bon.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08336169873875138;0.0;0.0;0.0;0.0;0.0;0.0;0.0008435479629743334;0.0;0.0067076419549448535;0.002235058901393842;0.0;0.0;0.0;0.0;6.623684240778617e-05;0.0015716244105048508;0.0;0.0017535473974079389
510;Je déconseille ce vendeur et suis très surpris de recevoir ce type de produit défectueux par le biais d'Amazon.;2.1285724417530415e-05;0.00013156884736690438;5.9015023410969544e-05;0.001694455297268358;0.0;0.0;0.0;0.0;0.0;0.0;0.0004172443893750387;0.0036890252710319324;0.0;0.0;0.0;0.0680956370691855;0.0;0.0;0.0;0.0;0.0005690161813563777;0.0017621468946638417;0.0;0.00045499318112657896;0.006022034216832578;0.0;0.0014572928070206513
511;J'utilise ce masque depuis de nombreuses années et il est génial. Mes cheveux sont beaucoup plus souples doux et nourries j'ai réussi à retrouver une qualité de cheveux sur mes pointes abîmées. Je le recommande à utiliser à chaque shampoing si les cheveux sont abîmés mais uniquement sur les pointes car aux racines il graisse les cheveux.;0.03875793294835767;0.0;0.0;0.0;0.0;0.0011487902988981267;0.050810567414281915;0.0646914147602532;0.06422452925985733;0.0009673202176819913;0.0005863453196094021;0.0;0.0;0.0714555392686701;0.0;0.0;0.009768821094783817;0.017671492758634194;0.0;0.0;0.08623192904958518;0.01668599476745452;2.6693559945648795e-05;0.0;0.0;0.0;0.0
512;odeur agréable, ne laisse pas les cheveux poisseux, facile à utiliser grâce au roll on, bon rapport qualité prix je ne peux pas encore me prononcer sur l'efficacité car le délai d'utilisation est encore trop court mais produit très agréble;0.0;0.05359714903227605;0.059434756653294715;0.0;0.0;6.848541626823073e-05;0.0;0.0005577684872102901;0.06949175563778286;0.0006922856769412454;0.0008463200116569064;0.0;0.00039693446287727204;0.0;0.10936963319881644;0.00681883271348937;0.0;0.0;0.0018324682403186635;0.0;0.0;0.0;0.000978895566103658;0.0005707884259917345;0.0;0.0;0.0
513;Dupe du better than sex de too faced ! J’adore ce mascara et dieu sait que je suis difficile. Volume et longueur. Accentue davantage le volume que la longueur.;0.0003380444784712768;0.0007753812849881343;0.0;0.0;0.0;5.381043514332143e-05;0.0;4.465010250070859e-05;0.00011585270618696471;0.002798242579426768;0.0;0.0;0.000384189133505981;0.0019093992756603266;0.0;0.0;0.005106789668265241;0.007562044550083031;0.00016166826638077105;0.011413959736128625;0.0037609813065116616;0.0;0.0014401097048620437;0.0007080066782506871;0.0009030929492058262;0.007282266037386997;0.000851707544735047
514;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
515;Je ne mets pas 5 étoiles parce que ce n’est pas le mascara parfait pour tous les cils.;0.0005680803974922651;0.00033110955539943787;0.0;0.0;0.00014084556662397494;0.0;0.0008298185347429878;0.0;0.0;0.0;0.0;0.0;0.0;0.001912076110903771;0.00874045833773679;0.0;0.0018836804416928468;0.0;0.0;0.019756648726384992;0.0;0.016599644715909082;0.0010010406919330169;0.0;0.0;0.04957715331951663;0.024707714223452755
516;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
517;Pour infos : j’ai des cils longs et fournis. Ils ne sont pas tout droit.;0.000121586989636094;0.0;0.00010637120831443856;0.0;0.0;0.0005881718917183291;0.0001989332717647806;0.0;0.0003965047589943315;0.0;0.0;0.0011358993273734464;0.0007091448633004724;0.005572351906807527;0.0022688282931361808;0.0;0.0;0.0;0.0;0.015559131361066526;0.004396924765420364;0.0;0.0;0.0;0.003403575346206782;0.014454116690305318;0.0010407343157483
518;Bon produit mais je m'attendais à une autre teinte de la marque. J'avais un ancien tube identique mais la teinte n'était pas la même. Mais enfin bonne texture quand même je le recommande.;0.05605076346660885;0.0;0.0;0.013904088630036365;0.002267030489616432;0.0;1.8104960478746292e-05;0.0;0.0;0.0;0.0028789697681369754;0.0;0.1103777234741413;0.0;0.008463268864782637;0.0;0.0;0.0;0.0;0.02583431442627785;0.004902769110161538;0.0;0.011939262228964954;0.0;0.06301606730936923;0.0;0.026583714690647103
519;« Pour peaux très matures ou ternes » : comprenez pour dames à partir de 60 ans dont la peau a naturellement pris quelques rides et manque d'éclat.;0.0004744923877428028;0.00018252879877377209;0.0;0.050790841176278446;0.0;0.0007884726728318562;0.0005305948395884252;0.0;0.007264463793964405;0.0;0.002323590326214844;0.0;0.0;0.0005555044024763046;0.0002651218692094624;0.0;0.0007528475354059818;0.00780778591567829;0.0007031773183481367;6.037927501203391e-05;0.020384492552647293;0.0003344286502348442;0.0;0.0;0.005933197456474757;0.0007540642459996038;0.0
520;L'Oréal a pensé à ces femmes coquettes, soucieuses de prendre soin de leur visage et on les comprend, on les approuve. .;0.00031706253732849404;5.59412026910679e-05;0.00010384945590815621;0.0035903921263311135;0.0;0.0011514753865779317;0.0008978555251459312;0.00048425931377697035;0.000362331004447969;0.0007024851161479778;0.0006442702963173751;0.0;0.0018439516699833938;0.005763898818208936;0.0007485808448913969;8.846965019025293e-05;0.0031885838549334336;0.028734039649748598;0.0031928694137987176;0.0003070707531082511;0.0;0.004342365247581075;0.0;0.0;0.01573384281831598;0.003325313371035567;0.0022742214463422807
521;Elle a été testée par une dame de 69 ans dans mon entourage.;0.0007253045148783162;0.0;0.0006758286406005569;0.0005373672837897794;0.0;0.00015291030919595036;0.0003470718981052914;0.0;0.014349696896701077;0.0;0.0;0.0;0.0004778421985347191;0.0046120274716236085;0.0001353924895046752;0.0;0.0;0.0036954837405362606;0.0;4.482935650419416e-05;0.0362841674690571;0.0008674507514011356;0.0;0.0002804723882381135;0.008001328106385009;0.0014582714130775608;0.0
522;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
523;Le produit a presque tout pour plaire :;0.0;0.0;0.00014050027158102926;0.0;0.0;0.0;0.00023043050691170855;0.0026775189820297343;0.0;0.0;0.0;0.0;0.0;3.4831326400558104e-05;0.0;0.0;0.0004671031658798887;0.0;0.001003911358793266;0.00759214762182955;0.0033734862474095587;0.0;0.0;0.0;0.003292154259381542;0.0;0.002437367292880237
524;- Un joli packaging pour une contenance de 50ml (on n'a pas l'impression d'avoir été volé),;0.000302886148892588;0.0006919457201441987;0.001956798379718901;0.0023736115061453755;0.0;0.0;0.0020658169428523446;0.0;0.001013583106889756;0.00010216649052502838;0.005566246111486475;0.0;0.0018266090604816825;0.002837363265733948;0.0;0.005769939219958791;1.4279041409799683e-06;0.0;0.03232246038836989;0.0;0.0;0.004309628037140452;0.0;0.0;0.008521397954281057;0.0;0.009906068078742914
525;- La couleur de la crème est rosée, elle donne envie d'être étalée sur le visage,;0.0;0.0;0.0;0.007055828870864658;0.0;0.00018543323023472664;0.0;0.00037676718738729017;0.0;0.0;0.09773478432593921;0.0;0.004046194963913255;0.0;0.008845860346329237;0.0016914519334966383;0.00013293939214030433;0.013375247618065092;0.0;0.0011968127340172123;0.0009311397810973253;0.004015517631299979;0.0;0.0;0.0;0.0032694370987373777;0.004488606400107784
526;- Sa texture est ni trop fluide ni trop dense. On a plaisir à l'appliquer sur le visage, elle est bien absorbée par la peau. Pas d'impression de lourdeur sur le visage.;0.0;0.0;0.0;0.05884886459573995;0.0;0.0;0.0;0.00010043604154667322;0.0;0.0;0.0003196614455946124;0.0;0.09198184235012483;0.002996292478042129;0.03957367747032777;0.0;0.00017530167992893753;0.0;0.0;0.0;0.0;0.008424464181183878;0.0;0.0;0.0038893630680984807;0.0;0.003043949988177916
527;- Elle est hydratante.;0.00024582675393221715;0.0;0.0;0.0017865388039203791;0.0;9.571160386951671e-05;0.0;0.0;0.0011530958163712872;0.0013438311263641945;4.216082226890408e-05;0.0;0.0;0.0;0.0014288688896062923;0.0;0.0;8.575518681521656e-05;0.0;0.000210040371326174;0.0;0.014710266057823282;0.0;0.0;0.0005273590565580068;0.0;0.0
528;- Son parfum est délicat, très discret, léger, juste ce qu'il faut pour donner envie d'en remettre.;0.0;0.0006283030694714459;0.0040986677879261335;0.00500220523444353;0.0;0.001181388459037797;0.0;0.001777149430344249;0.0006902121796504684;0.0001048792978400332;0.003432299368124612;0.0;0.0004393295676348187;0.00037401016801474034;0.0021808471824402652;0.001491993990486227;0.0;0.019318783631610072;0.0034034636050903674;0.020529591846691012;0.0013305874959235661;0.011105334448642907;0.0;0.0029410370669077607;0.0;0.017583904612406102;0.0015885591221043694
529;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
530;Pour l'effet anti-relâchement, il est trop tôt pour en parler. Un mois ne suffit pas pour se prononcer. Il faut quand même garder à l'esprit qu'aucune crème n'est miraculeuse.;6.096275037459888e-05;0.0;0.00013010855248052065;0.0013981919652038307;0.0;0.0004923344308987334;6.753981176006085e-05;0.0007100522280740954;0.001449016961282848;0.000566238990210623;0.004360306331848981;0.00027953452833931653;0.0;0.0008555613114391018;0.0006420112249379545;0.0008731741927608942;0.0;0.006977395828770493;0.001004613922797338;0.002103419291064596;0.010485166841009249;0.003029629761224672;0.0;0.0;0.0028427935349210416;0.015759624276886763;0.009416803083564343
